title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
A survey on event-driven and query-driven hierarchical routing protocols for mobile sink-based wireless sensor networks,https://dl.acm.org/doi/10.1007/s11227-022-04327-4,5,research-article,ACM,2022,"The sink mobility in wireless sensor networks (WSNs) brings new challenges specifically while designing the routing protocols. The advertisement of the mobile sink location to the sensor nodes is one of these challenges that is a core problem for any routing protocol. To deal with this issue, several hierarchical routing protocols have been developed for different mode of data transmissions, i.e., event-driven and query-driven, in mobile sink-based WSNs (MSWSNs). A routing protocol considers a particular data transmission mode depending on the application requirement. Routing protocols designed for event-driven scenarios do not ensure their efficient working in query-driven scenarios and vice versa. Thus, each application requires some specific designing of routing protocol. By considering the impact of data transmission mode on routing protocols, this paper makes the very first attempt to provide a comprehensive survey on hierarchical routing protocols designed for query-driven and event-driven data transmission scenarios. We provide a comparative study by discussing and describing their functionalities along with their advantages, disadvantages and key performance parameters. To help readers understand the evolution within each category, the relationship among different routing protocols is outlined with detailed descriptions as well as in-depth analysis.",none
SAS-TDMA: a source aware scheduling algorithm for real-time communication in industrial wireless sensor networks,https://dl.acm.org/doi/10.1007/s11276-012-0524-2,9,article,ACM,2013,"Scheduling algorithms play an important role for TDMA-based wireless sensor networks. Existing TDMA scheduling algorithms address a multitude of objectives. However, their adaptation to the dynamics of a realistic wireless sensor network has not been investigated in a satisfactory manner. This is a key issue considering the challenges within industrial applications for wireless sensor networks, given the time-constraints and harsh environments. In response to those challenges, we present SAS-TDMA, a source-aware scheduling algorithm. It is a cross-layer solution which adapts itself to network dynamics. It realizes a trade-off between scheduling length and its configurational overhead incurred by rapid responses to routes changes. We implemented a TDMA stack instead of the default CSMA stack and introduced a cross-layer for scheduling in TOSSIM, the TinyOS simulator. Numerical results show that SAS-TDMA improves the quality of service for the entire network. It achieves significant improvements for realistic dynamic wireless sensor networks when compared to existing scheduling algorithms with the aim to minimize latency for real-time communication.",none
Machine learning for wireless communications in the Internet of Things: A comprehensive survey,https://dl.acm.org/doi/10.1016/j.adhoc.2019.101913,30,research-article,ACM,2019,"The Internet of Things (IoT) is expected to require more effective and efficient wireless communications than ever before. For this reason, techniques such as spectrum sharing, dynamic spectrum access, extraction of signal intelligence and optimized routing will soon become essential components of the IoT wireless communication paradigm. In this vision, IoT devices must be able to not only learn to autonomously extract spectrum knowledge on-the-fly from the network but also leverage such knowledge to dynamically change appropriate wireless parameters (e.g., frequency band, symbol modulation, coding rate, route selection, etc.) to reach the network’s optimal operating point. Given that the majority of the IoT will be composed of tiny, mobile, and energy-constrained devices, traditional techniques based on a priori network optimization may not be suitable, since (i) an accurate model of the environment may not be readily available in practical scenarios; (ii) the computational requirements of traditional optimization techniques may prove unbearable for IoT devices. To address the above challenges, much research has been devoted to exploring the use of machine learning to address problems in the IoT wireless communications domain. The reason behind machine learning’s popularity is that it provides a general framework to solve very complex problems where a model of the phenomenon being learned is too complex to derive or too dynamic to be summarized in mathematical terms.This work provides a comprehensive survey of the state of the art in the application of machine learning techniques to address key problems in IoT wireless communications with an emphasis on its ad hoc networking aspect. First, we present extensive background notions of machine learning techniques. Then, by adopting a bottom-up approach, we examine existing work on machine learning for the IoT at the physical, data-link and network layer of the protocol stack. Thereafter, we discuss directions taken by the community towards hardware implementation to ensure the feasibility of these techniques. Additionally, before concluding, we also provide a brief discussion of the application of machine learning in IoT beyond wireless communication. Finally, each of these discussions is accompanied by a detailed analysis of the related open problems and challenges.",none
Robust fuzzy logic schemes for cooperative spectrum sharing in 5G networks with uncertain channel conditions,https://dl.acm.org/doi/10.1016/j.compeleceng.2023.109060,0,research-article,ACM,2024,"ts•The FL-eRL technique presents a cutting-edge approach to manage the increased demand in wireless networks.•A robust fuzzy-game method is employed to navigate the uncertainties inherent in network sharing and routing.•The process utilizes fuzzy values within logical spaces, enhancing tolerance to variability in network incentives.•Network controllers' decision-making is bolstered by extensive validation, proving the technique's reliability in changing conditions.•This study finds the evolution of next-generation networks facing dynamic and unpredictable environments.AbstractThe rising use of wireless interfaces necessitates effective spectral reuse, addressed here through a novel Fuzzy Logic-inspired Enhanced Reinforced Learning (FL-eRL) technique. This paper explores robust spectrum access within wireless sharing networks, leveraging fuzzy-game strategies against routing uncertainties. Decision-making spaces are modelled as fuzzy-logical areas, using fuzzy values to represent ambiguous data, enhancing resilience to incentive variability, and maintaining network speed amidst uncertainties. This approach enables controllers to make informed, collective decisions through fuzzy analysis. Validated through rigorous testing in variable conditions, this technique promises significant advancements for next-generation communication systems in volatile settings, underscoring its pivotal role in future network management.Graphical abstractDisplay Omitted",none
Novel routing mechanism for IoT-based emergency rescue scenarios,https://dl.acm.org/doi/10.1504/ijmc.2019.100507,0,research-article,ACM,2019,"Routing in emergency rescue scenarios where nodes around the site are mobile and send the information about the service needs to the concerned service providers through internet connectivity is an important issue. Focus is done by researchers in the respective fields for vehicular ad hoc networks (VANETs) and wireless sensor networks (WSNs) but the scenarios having mobile nodes around the site and having IoT environment have not been addressed. As this type of case includes time constraint-based services, thus a new mechanism predicting mobility of nodes at gateway and multicasting of the required information accordingly, is proposed in this paper. Meta-heuristic-based algorithm, grasshopper optimisation algorithm (GOA) is modified to fit for the prediction and then applied for taking decision related to multicast routing named as grasshopper-based routing and mobility (GRAM) algorithm. This prediction helps the network to send updates to the emergency site with minimal cost and energy consumption. Analysis of results shows the improved performance of the proposed mechanism in terms of both speed and accuracy.",none
Trust secure data aggregation in WSN-based IIoT with single mobile sink,https://dl.acm.org/doi/10.1016/j.adhoc.2022.102956,1,research-article,ACM,2022,"Wireless Sensor Networks (WSNs), as the fundamental infrastructure, are indispensable for the Industrial Internet of Things (IIoT). In particular, the security and effectiveness of WSNs in IIoT are universal and inevitable issues. In this paper, a WSN-based IIoT Model (WIM) is designed characterized by a single mobile sink. Based on WIM, a high robust aggregation tree algorithm and an outlier elimination scheme are proposed in a virtual grid network with the mobile sink, which can acquire data in a real-time and accurate manner. Moreover, a trust secure data aggregation mechanism is applied in WIM which takes both the direct trust and the indirect trust into consideration to perform the secure data aggregation without losing the effectiveness of network even if the sink moves randomly. The simulation results show that the proposed model and algorithms can promote the performances of WSNs in terms of accuracy, effectiveness and delay.",none
Studies on energy efficient techniques for agricultural monitoring by wireless sensor networks,https://dl.acm.org/doi/10.1016/j.compeleceng.2023.109052,0,research-article,ACM,2024,"Wireless Sensor Networks (WSN) are pivotal for real-time monitoring in diverse sectors through the Internet of Things (IoT). However, current wireless communication protocols face challenges in integrating Precision Agriculture (PA) management systems with Artificial Intelligence (AI). PA optimizes nutrient supply and pesticide use, enhancing crop yield and product quality. Despite these advantages, structural changes in WSNs, including deployment, coverage, scalability, and energy consumption, hinder their potential. This paper conducts a comparative study of WSNs in agriculture, focusing on wireless protocols, energy harvesting, and efficiency procedures. The research delves into challenges faced by WSNs in agriculture, emphasizing the need for power-saving agricultural management strategies to ensure sustained, effective long-term monitoring. The study addresses integration issues, explores agricultural benefits, and proposes solutions to enhance WSN performance in dynamic field environments.",none
A Hybrid Routing Protocol to Establish Communication in Mobility Cast Using Mobility Pattern,https://dl.acm.org/doi/10.1007/s11277-024-11081-8,0,research-article,ACM,2024,"In the opportunistic network, communication between two communities is challenging and time-consuming. A community is made up of several nodes that are grouped together according to distinct behaviors. This attribute is known as the mobility pattern of the nodes. Mobility-casting is the process of gathering nodes according to a common mobility pattern. A community is made up of many casts. It is extremely hard to locate both a local and global forwarder for the message transfer inside the community. Due to the absence of information on the path between the source and the destination, particularly in diverse landscapes with both sparse and dense populations, searching for a destination might take a long time. When a user U, of a particular community sends a message, it is received by users in community B who have the same cast and mobility pattern as U (referred to as social friends collectively). In order to regulate relay, drop, and needless abort of the message, a robust protocol architecture is presented in this article. Additionally, it carries out the synchronization of message dumping and relaying. The network’s average latency and overhead ratio are decreased by the proposed method.",none
SMNBMQR: optimisation of sleep schedules in multimedia networks via bioinspired modelling for QoS-aware routing operations,https://dl.acm.org/doi/10.1504/ijnvo.2023.134994,0,research-article,ACM,2023,"In this paper, a bioinspired model for sleep-scheduled multimedia networks is suggested in order to increase this scalability while preserving superior routing performance. The proposed model uses instantaneous node metrics such as node-to-node distance, residual energy levels, and connection quality to create initial routes. For the assessment of route fitness, these variables are paired with temporal performance measurements such as packet delivery ratio, throughput, packet priority, and temporal connection quality. In order to find the best route between a given pair of source and destination nodes, several routing options are assessed using a genetic algorithm (GA) model based on fitness value. The suggested approach is able to decrease end-to-end communication latency, energy consumption, and delay jitter because it incorporates temporal performance indicators with sleep scheduling. Additionally, when we compared several state-of-the-art methods, the suggested model can enhance network throughput and packet delivery performance.",none
A state-of-the-art survey on wireless rechargeable sensor networks: perspectives and challenges,https://dl.acm.org/doi/10.1007/s11276-022-03004-x,2,research-article,ACM,2022,"Wireless rechargeable sensor network (WRSN) is an emerging technology that has risen intending to enhance network lifetime of the conventional wireless sensor networks (WSNs). WRSNs play a major role in achieving the durability of data collection, improving charging efficiency, enhancing network lifetime as well as better use of the network in worst conditions or low cost. In this paper, we have come up with a detailed overview of the developing wireless rechargeable networks where sensor nodes take advantage of wireless power transfer techniques and serve the network for a longer period. Moreover, this paper provides an overview and brief description of different papers related to WRSN from the last decade. Following a brief introduction, we briefly defined a few basic terms, and classified the charging schemes based on charging cycles, scheduling schemes, charging range, charging approaches, and number of mobile chargers. Furthermore, we discussed joint optimization techniques in WRSNs, unmanned aerial vehicle aided WRSNs and security threats in networks. Finally, we summarized the whole survey in tables and ended it by discussing the future direction and concluding remarks.",none
