title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Local Approximation of Difference Evaluation Functions,https://dl.acm.org/doi/10.5555/2936924.2937001,8,research-article,ACM,2016,"Difference evaluation functions have resulted in excellent multiagent behavior in many domains, including air traffic and mobile robot control. However, calculating difference evaluation functions requires determining the value of a counterfactual system objective function, which is often difficult when the system objective function is unknown or global state and action information is unavailable. In this work, we demonstrate that a local estimate of the system evaluation function may be used to estimate difference evaluations using readily available information, allowing for difference evaluations to be computed in multiagent systems where the mathematical form of the objective function is not known. This approximation technique is tested in two domains, and we demonstrate that approximating difference evaluation functions results in better performance and faster learning than when using global evaluation functions. Finally, we demonstrate the effectiveness of the learned policies on a set of Pioneer P3-DX robots.",none
On a vector space representation in genetic algorithms for sensor scheduling in wireless sensor networks,https://dl.acm.org/doi/10.1162/EVCO_a_00112,3,article,ACM,2014,"Recent works raised the hypothesis that the assignment of a geometry to the decision variable space of a combinatorial problem could be useful both for providing meaningful descriptions of the fitness landscape and for supporting the systematic construction of evolutionary operators (the geometric operators) that make a consistent usage of the space geometric properties in the search for problem optima. This paper introduces some new geometric operators that constitute the realization of searches along the combinatorial space versions of the geometric entities descent directions and subspaces. The new geometric operators are stated in the specific context of the wireless sensor network dynamic coverage and connectivity problem (WSN-DCCP). A genetic algorithm (GA) is developed for the WSN-DCCP using the proposed operators, being compared with a formulation based on integer linear programming (ILP) which is solved with exact methods. That ILP formulation adopts a proxy objective function based on the minimization of energy consumption in the network, in order to approximate the objective of network lifetime maximization, and a greedy approach for dealing with the system's dynamics. To the authors' knowledge, the proposed GA is the first algorithm to outperform the lifetime of networks as synthesized by the ILP formulation, also running in much smaller computational times for large instances.",none
Learning attack mechanisms in Wireless Sensor Networks using Markov Decision Processes,https://dl.acm.org/doi/10.1016/j.eswa.2019.01.023,6,research-article,ACM,2019,"ts•Markov Decision Processes are ideal to model attacks in wireless networks.•Reinforcement learning allows learning to attack unknown defense systems.•Deep reinforcement learning yields quasi optimal attack results.•Deep reinforcement learning gives a trade off between attack results and complexity.AbstractIn this work, we identify two related problems that arise in many Wireless Sensor Networks defense mechanisms: the problem of ad-hoc defense and the problem of optimality. These problems open the door to attacks that could severely affect the performance of defense mechanisms. In this work, we use Markov Decision Processes as framework to model an attacker that is able to exploit these two problems. This allows us to model a defense mechanism theoretically and to obtain the performance of an attack against it, as well as to obtain the optimal attack against the defense mechanism - i.e., the attack that harms the most the defense mechanism. We also make use of Deep Reinforcement Learning tools, showing that they can be used by an intelligent attacker to successfully exploit a possibly unknown defense mechanism, providing a compromise between attack results and computational cost. We test our approach by thoroughly studying a Cooperative Spectrum Sensing attack, which we use to illustrate the framework proposed and to highlight their strengths and weaknesses.",none
"A Review of Transmission Rate over Wireless Fading Channels: Classifications, Applications, and Challenges",https://dl.acm.org/doi/10.1007/s11277-021-08968-1,1,review-article,ACM,2022,"To address the explosive traffic demands, the capacity of the fading channel is increasingly becoming a prime concern in the designing of the wireless communication system. The channel capacity is an extremely important quantity, since it allows the transmission of the data through the channel with an arbitrarily small probability of error. In other words, capacity dictates the maximum rate of information transmission, called as ‘capacity’ of channel, determined by the intrinsic properties of the channel and is independent of the content of the transmitted information. In this paper, we present a comprehensive survey of the existing work related to the channel capacity model over various fading channels. With an elaborated explanation of the theory of channel capacity, definitions of channel capacity based on the channel state information are reviewed. To compliment this, review of the technique to enhance the channel capacity is discussed and reviewed. An effective capacity model to overcome the channel capacity limitation is also explained. Furthermore, as the secure transmission of data is of utmost importance, to address this physical layer security model is also reviewed. We also summarize the work related to channel capacity in various types of wireless networks. We finally cover the future research directions, including less explored aspects of the channel capacity that can be studied to design efficient communication systems.",none
Artificial intelligence implication on energy sustainability in Internet of Things: A survey,https://dl.acm.org/doi/10.1016/j.ipm.2022.103212,1,research-article,ACM,2023,"The massive number of Internet of Things (IoT) devices connected to the Internet is continuously increasing. The operations of these devices rely on consuming huge amounts of energy. Power limitation is a major issue hindering the operation of IoT applications and services. To improve operational visibility, Low-power devices which constitute IoT networks, drive the need for sustainable sources of energy to carry out their tasks for a prolonged period of time. Moreover, the means to ensure energy sustainability and QoS must consider the stochastic nature of the energy supplies and dynamic IoT environments. Artificial Intelligence (AI) enhanced protocols and algorithms are capable of predicting and forecasting demand as well as providing leverage at different stages of energy use to supply. AI will improve the efficiency of energy infrastructure and decrease waste in distributed energy systems, ensuring their long-term viability. In this paper, we conduct a survey to explore enhanced AI-based solutions to achieve energy sustainability in IoT applications. AI is relevant through the integration of various Machine Learning (ML) and Swarm Intelligence (SI) techniques in the design of existing protocols. ML mechanisms used in the literature include variously supervised and unsupervised learning methods as well as reinforcement learning (RL) solutions. The survey constitutes a complete guideline for readers who wish to get acquainted with recent development and research advances in AI-based energy sustainability in IoT Networks. The survey also explores the different open issues and challenges.Highlights•A survey that explores enhanced AI-based solutions for IoT applications.•Discuss the integration of AI, ML, and SI techniques in the design of existing IoT energy protocols.•Comprehensive coverage of resources management of the IoT to achieve energy sustainability.•Explain the benefits of using different AI/ML techniques to improve energy sustainability in IoT.",none
When game theory meets satellite communication networks: A survey,https://dl.acm.org/doi/10.1016/j.comcom.2024.02.005,0,review-article,ACM,2024,"Satellite communication networks have been considered an integral part of B5G and 6G networks to achieve global coverage and enhanced Internet services. However, the integration of satellite and terrestrial networks also brings many challenges, including the explosion of management complexity, the limited resource in satellite nodes, and the strategic behavior among network participants. To solve these challenges, game theory has emerged as a potential solution for rapidly evolving satellite communication networks. While there are some surveys discussing game theory in various networking scenarios, there is a lack of surveys targeting game theory-based solutions in satellite communication networks. To fill in this research gap, the objective and research motivation of this study are to summarize and present a comprehensive and up-to-date literature review of recent studies applying game theory to various applications in satellite networks. Both cooperative and non-cooperative games are covered, with a total number of fourteen different game models. Based on the review of existing studies, research challenges and opportunities are further proposed to inspire future research directions. To the best of our knowledge, this paper is the first comprehensive survey focusing on the application of game theory to satellite communication networks.",none
Review of the grey wolf optimization algorithm: variants and applications,https://dl.acm.org/doi/10.1007/s00521-023-09202-8,0,research-article,ACM,2023,"One of the most widely referenced Swarm Intelligence (SI) algorithms is the Grey Wolf Optimizer (GWO), which is based on the pack hunting and natural leadership organization of grey wolves. The GWO algorithm offers several significant benefits, including simple implementation, rapid convergence, and superior convergence outcomes, leading to its effective application in diverse fields for solving optimization issues. Consequently, the GWO has rapidly garnered substantial research interest and a broad audience across numerous areas. To better understand the literature on this algorithm, this review paper aims to consolidate and summarize research publications that utilized the GWO. The paper begins with a concise introduction to the GWO, providing insight into its natural establishment and conceptual framework for optimization. It then lays out the theoretical foundation and key procedures involved in the GWO, following which it comprehensively examines the most recent iterations of the algorithm and categorizes them into parallel, modified, and hybridized variations. Subsequently, the primary applications of the GWO are thoroughly explored, spanning various fields such as computer science, engineering, energy, physics and astronomy, materials science, environmental science, and chemical engineering, among others. This review paper concludes by summarizing the key arguments in favour of GWO and outlining potential lines of inquiry in the future research.",none
An optimal energy utilization model for precision agriculture in WSNs using multi-objective clustering and deep learning,https://dl.acm.org/doi/10.1016/j.jksuci.2023.101803,1,research-article,ACM,2024,"Wireless Sensor Networks (WSNs) play a crucial role in Precision Agriculture by providing real-time data on various environmental parameters like temperature, humidity, soil moisture, etc. However, the efficient utilization of energy in the sensor nodes of WSNs is a major challenge that needs to be addressed. To address this issue, a new multi-objective clustering approach is introduced in this work for grouping the sensor nodes of WSNs. Moreover, a multi-objective hybrid optimisation technique called Election based Aquila Optimizer (EAO) which is the combination of Aquila Optimizer (AO) and the Election-Based Optimisation Algorithm (EBOA) is proposed in this work to make sure that the Cluster Head (CH) selection process in WSNs to identify the best CH. In addition, the proposed method incorporates the newly developed optimization technique with convolutional neural network (CNN) as an Optimized CNN (O-CNN) to improve the clustering algorithm's precision and also enhance the training accuracy and testing accuracy. The proposed approach is evaluated through experiments and proved as better than other approaches by obtaining 99.23% as classification accuracy, 76.92% as throughput, 99% as packet delivery ratio, 98.24% as network lifetime and 50% as maximum energy consumption and it resolves a significant difficulty in precision agriculture.",none
$$\hbox {S}^2$$S2DCC: secure selective dropping congestion control in hybrid wireless multimedia sensor networks,https://dl.acm.org/doi/10.1007/s11276-016-1332-x,0,article,ACM,2018,"Thanks to the availability of miniaturized camera and microphones, nowadays Wireless Multimedia Sensor Networks (WMSNs) can sense and deliver audio/video signals from a target environment to remote analysis sites. Hence, new opportunity are disclosed for advanced applications in health care, surveillance, military, and traffic monitoring domains, to name a few. But, at the same time, due to the high volume of multimedia streams and the richness of information they bring, WMSNs incur critical issues in terms of congestion control, privacy, and security. These problems can be solved separately by adopting consolidated solutions conceived to address each of them. But one of the pivotal point of optimization in a Wireless Sensor Network is the possibility of exploiting a cross layer design. To bridge this gap, an integrated solution is proposed hereby, namely Secure Selective Dropping Congestion Control $$(\hbox {S}^{2}\hbox {DCC})$$(S2DCC), based on end-to-end ciphering, in-network selective data dropping, scalable multimedia encoding, and hierarchical and hybrid network design. Moreover, an open source implementation of $$\hbox {S}^{2}\hbox {DCC}$$S2DCC has been developed in the Castalia simulator. The main outcomes of the performance evaluation show that $$\hbox {S}^{2}\hbox {DCC}$$S2DCC is able to meet data security and privacy requirements and to improve the quality of the received images at the sink with respect to state of the art solutions.",none
A Q-learning algorithm for task scheduling based on improved SVM in wireless sensor networks,https://dl.acm.org/doi/10.1016/j.comnet.2019.06.006,7,research-article,ACM,2019,"Application performance and energy consumption deep exposed to task scheduling of nodes in wireless sensor networks (WSNs). Unreasonable task scheduling of nodes leads to excessive network energy consumption. Thus, a Q-learning algorithm for task scheduling based on Improved Support Vector Machine (ISVM) in WSNs, called ISVM-Q, is proposed to optimize the application performance and energy consumption of networks. Energy consumption of task scheduling is associated with a reward of nodes in the learning process. To solve the “dimensionality disaster” problem of Q-learning, SVM is introduced as a value function approximation. Parameterizations of SVM function can strengthen the interpretation characteristics by using experience knowledge. Experiments show that ISVM-Q has the ability to make nodes perform tasks reasonably in a dynamic environment. Compared with classic task scheduling algorithms, ISVM-Q achieves better application performance with less energy consumption and keeps the learning system stable.",none
Edge computing and the internet of things on agricultural green productivity,https://dl.acm.org/doi/10.1007/s11227-022-04463-x,0,research-article,ACM,2022,"The purpose is to mitigate network congestion (NC) and high energy consumption (EC) in the traditional Internet of Things (IoT)-supported crop monitoring system (CMS). Firstly, the current work summarizes the status quo of IoT and edge computing (EC) technologies. Secondly, it constructs an intelligent multi-sensor-based real-time CMS. Consequently, an EC-based agricultural IoT (AIoT) architecture is proposed. Finally, the current work optimizes the task scheduling at the IoT edges using deep reinforcement learning (DRL) and proposes the DRL-optimized EC-AIoT-based CMS. Furthermore, the performance of the proposed DRL-optimized EC-AIoT-based CMS is verified through experiments. The results show that: (1) There is little difference between the data collected by the proposed CMS and the manual measurement, so the proposed CMS has a high data accuracy. (2) The performance of the DRL-optimized real-time scheduling model is better than the traditional methods in both scheduling time and data integrity. (3) Under the proposed EC-AIoT-based CMS, the server occupancy and queueing time are significantly lower than other algorithms. The purpose is to provide important technical support (TS) for improving the efficiency and quality of crop monitoring and agricultural green productivity (GP).",none
A comprehensive review of energy efficient wireless communication and routing protocols in smart agriculture,https://dl.acm.org/doi/10.1504/ijsnet.2023.134308,0,research-article,ACM,2023,"In this review, the current applications of wireless sensor networks (WSNs) in the agriculture field classify and compare various wireless protocols such as ZigBee wireless protocol, Bluetooth (BT) wireless protocol, Wi-Fi wireless protocol, long range radio (LoRa) protocol, SigFox protocol, flat routing protocol, hierarchical routing protocol and GPRS/3G/4G/5G/6G technology employed for agricultural monitoring systems-based WSNs. Several energy efficiency and agricultural management strategies of long-term monitoring are emphasised, with an examination of the difficulties and constraints faced by WSNs in the agricultural sector. These techniques may maximise the chances for processing IoT information. Therefore, a detailed statistical analysis is provided in this review which, was conducted by extracting information published from 2018 to 2023. Additionally, the research challenges in smart agriculture applications are analysed and solutions for those challenges are provided. Finally, this survey is helpful for researchers to enhance the quantity of IoT data processing opportunities.",none
A review of forest fire surveillance technologies: Mobile ad-hoc network routing protocols perspective,https://dl.acm.org/doi/10.1016/j.jksuci.2017.12.005,1,review-article,ACM,2019,"Mobile Ad-Hoc Network (MANET) is a type of structure-less wireless mobile network, in which each node plays the role of the router and host at the same time. MANET has gained increased interest from researchers and developers for various applications such as forest fire detection. Forest fires require continuous monitoring and effective communication, technology, due to the big losses are brought about by this event. As such, disaster response and rescue applications are considered to be a key application of the MANET. This paper gives an extensive review of the modern techniques used in the forest fire detection based on recent MANET routing protocols such as reactive Location-Aided Routing (LAR), proactive Optimized Link State Routing (OLSR) and LAR-Based Reliable Routing Protocol (LARRR).",none
Adaptive Optimization-based Routing in Wireless Mesh Networks,https://dl.acm.org/doi/10.1007/s11277-010-9979-6,0,article,ACM,2011,"Routing is a critical component in wireless mesh networks. The inherent shared-medium nature of the wireless mesh networks, however, poses fundamental challenges to the design of effective routing policies that are optimal with respect to the resource utilization. Node churns and traffic fluctuations exacerbate such a problem. In this paper, we propose a novel adaptive routing algorithm for multiple subscribers in wireless mesh networks. We view a mesh network with multiple nodes as an entity that optimizes some global utility function constrained by the underlying MAC layer interference. By solving the optimization problem, the network is driven to an efficient operating point with a certain routing policies for each node. We then use this operating point information to adaptively find better paths, which is able to gear the network towards optimal routing. Further, we take the fluctuations of the network into consideration and thus render our algorithm more robust for a variety of network situations. Simulations demonstrate the efficiency and efficacy of our algorithm.",none
An Efficient Compressive Sensing Routing Scheme for Internet of Things Based Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-020-07454-4,17,research-article,ACM,2020,"Internet of Things (IoT) integrates diverse types of sensors, mobiles and other technologies to physical world and IoT technology is used in a wide range of applications. Compressive sensing based in-network compression is an efficient technique to reduce communication cost and accurately recover sensory data at the base station. In this paper, we investigate how compressive sensing can be combined with routing protocols for energy efficient data gathering in IoT-based wireless sensor networks. We propose a new compressive sensing routing scheme that includes the following new algorithms: (1) seed estimation algorithm to find the best measurement matrix by selecting the best-estimated seed, (2) chain construction algorithm to organize the network nodes during transmitting and receiving process, (3) compression approach to reduce the energy consumption and prolong the network lifetime by reducing the local data traffic, and (4) reconstruction algorithm to reconstruct the original data with minimum reconstruction error. The simulation results reveal that the proposed scheme outperforms existing baseline algorithms in terms of energy consumption, network lifetime and reconstruction error.",none
Two-Channel Conflict-Free Square Grid Aggregation,https://dl.acm.org/doi/10.1007/978-3-030-53552-0_18,2,Article,ACM,2020,"The conflict-free data aggregation problem in an arbitrary wireless network is NP-hard, both in the case of a limited number of frequencies (channels) and with an unlimited number of channels. However, on graphs with a particular structure, this problem sometimes becomes polynomially solvable. For example, when the network is a square grid (lattice), at each node of which there is a sensor, and the transmission range does not exceed 2, the problem is polynomially solvable. In this paper, we consider the problem of conflict-free data aggregation in a square grid, when network elements use two frequencies, and the transmission range is at least 2. It consists in finding an energy-efficient conflict-free (we will give later the definition of a conflict) schedule of minimum length for the transfer of aggregated data from all vertices of the lattice to the center node (base station).We find polynomially solvable cases, and also develop an efficient algorithm that builds a schedule with a guaranteed accuracy estimate. For example, when the transmission range is 2, the algorithm constructs either an optimal schedule or a schedule whose length exceeds the optimal latency by no more than 1. For a transmission range more than 2, an estimate of the reduction in the length of the schedule is obtained compared to the case when only one frequency is used.",none
Front Matter,https://dl.acm.org/doi/10.5555/978-3-031-06791-4_fm,0,front-matter,ACM,2022,No abstract available.,none
TDMA scheduling algorithms for wireless sensor networks,https://dl.acm.org/doi/10.1007/s11276-009-0183-0,50,article,ACM,2010,"Algorithms for scheduling TDMA transmissions in multi-hop networks usually determine the smallest length conflict-free assignment of slots in which each link or node is activated at least once. This is based on the assumption that there are many independent point-to-point flows in the network. In sensor networks however often data are transferred from the sensor nodes to a few central data collectors. The scheduling problem is therefore to determine the smallest length conflict-free assignment of slots during which the packets generated at each node reach their destination. The conflicting node transmissions are determined based on an interference graph, which may be different from connectivity graph due to the broadcast nature of wireless transmissions. We show that this problem is NP-complete. We first propose two centralized heuristic algorithms: one based on direct scheduling of the nodes or node-based scheduling, which is adapted from classical multi-hop scheduling algorithms for general ad hoc networks, and the other based on scheduling the levels in the routing tree before scheduling the nodes or level-based scheduling, which is a novel scheduling algorithm for many-to-one communication in sensor networks. The performance of these algorithms depends on the distribution of the nodes across the levels. We then propose a distributed algorithm based on the distributed coloring of the nodes, that increases the delay by a factor of 10---70 over centralized algorithms for 1000 nodes. We also obtain upper bound for these schedules as a function of the total number of packets generated in the network.",none
Resource Scheduling and Strategic Management of Smart Cities under the Background of Digital Economy,https://dl.acm.org/doi/10.1155/2020/6624307,0,research-article,ACM,2020,"Smart city is a brand-new city form, in which information and communication technologies are utilized to sense, analyze, and integrate the key information of city operation core system, so that intelligent responses can be immediately and effectively taken to various demands including people’s livelihood, environmental protection, public safety, city services, and industrial and commercial activities. Digital economy is a mixed economy with the coexistence of multiple business models and diversified value creation models based on the information and communication technologies and in the digital economy, many things are undergoing huge changes, and their corresponding economic rules also need to be adjusted. On the basis of analyzing previous research works, this paper expounded the research status and significance of smart city’s resource scheduling and strategic management, elaborated the development background, current status, and future challenges of digital economy, introduced the methods and principles of city-level spatiotemporal data model and spatial full factor coding, formulated resource scheduling strategies for smart city based on digital economy, explored the dynamic fusion, storage, and update of smart city’s multisource heterogeneous data, conducted the information display and analysis of multilevel smart city, proposed strategic management approaches for smart city based on digital economy, analyzed the integrated implementation model of shared resource scheduling and people-oriented social management, and discussed the economic growth factors and standardization mechanism of smart city under the background of digital economy. The results of this study provide a reference for further research studies on the resource scheduling and strategic management of smart city under the background of digital economy.",none
