title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Topology formation of multi-AUV network with MAC and routing protocols,https://dl.acm.org/doi/10.1504/ijsnet.2023.129812,0,research-article,ACM,2023,"Underwater mobile sensor network (UWMSN) has become a promising ocean sampling and exploration technology. Various ocean phenomena can be effectively studied using these networks. This paper proposes a topology formation and networking using multiple autonomous underwater vehicles (AUVs) for surveying the phenomena called plumes. The multi-AUV network considers a dimension similar to the plume spread and discusses the data collection by multiple AUVs from a required region of interest (RoI). The AUVs traverse in lawn mower patterns and communicate at predetermined points to send the collected data to a sink node on the ocean surface. This work develops a geographical location-based time division medium access (TDMA) protocol and various physical layer parameters. It further implements the topology and protocol stack using UnetStack software developed by the Acoustic Research Laboratory at the National University of Singapore. The simulated network scans the area of (30 km × 10 km) using five AUVs and performs link analysis to calculate packet delivery ratio (PDR), hop-by-hop delay, and throughput using UnetStack.",none
Comparative Analysis of Routing Schemes Based on Machine Learning,https://dl.acm.org/doi/10.1155/2022/4560072,0,review-article,ACM,2022,"Machine learning-based distributed routing algorithms, in contrast to traditional mathematical model-driven distributed routing algorithms, are typically data-driven, allowing them to adapt to dynamically changing network environments and various performance evaluation index optimization requirements. It is quite likely that it will become a key part of the next-generation Internet in the future. However, current intelligent routing research is still in its early stages. This article provides a comprehensive review of the state-of-the-art routing algorithms based on machine learning. First, important research on existing data-driven intelligent routing algorithms is presented with the key concepts and applications of these systems demonstrated. To enable intelligent routing algorithms to be deployed in real scenarios with cheap cost and high reliability, two appropriate training deployment frameworks and intelligent routing algorithm training and deployment strategies are given. Finally, the future development of machine learning-based intelligent routing systems is examined. The opportunities and problems that have been encountered, as well as prospective research directions, are discussed.",none
A Clustering Routing Protocol for WSN Based on Type-2 Fuzzy Logic and Ant Colony Optimization,https://dl.acm.org/doi/10.1007/s11277-015-2682-x,9,article,ACM,2015,"Aiming at the problem of load balancing and lifetime prolonging for wireless sensor networks (WSNs), and considering complex uncertainties existed in WSNs, this paper proposes a clustering routing protocol CRT2FLACO for WSN based on type-2 fuzzy logic and ant colony optimization (ACO). Specifically, in the cluster set-up phase, a type-2 Mamdnai fuzzy logic system (T2MFLS) is built to handle uncertainties better and balance the network load, in which three important factors--residual energy, the number of neighbor nodes and the distance to the base station (BS) of a node--are considered as inputs, and the probability of the node to be a candidate cluster head (CH) and the CH competition radius as outputs of our T2MFLS, to select the final CHs; in the steady-state phase, in order to reduce the transmission consumption, all the CHs are linked into a chain using ACO algorithm, then each CH send its data packet to the leader along link, which is a CH eventually transmitting packets to the BS. The simulation results show that the proposed routing protocol can effectively balance network load and reduce the transmission energy consumption of CHs, thus greatly prolong the lifetime of WSN.",none
Neural Network Clustering and Swarm Intelligence-Based Routing Protocol for Wireless Sensor Networks: A Machine Learning Perspective,https://dl.acm.org/doi/10.1155/2023/4758852,0,research-article,ACM,2023,"With no requirement for an established network infrastructure, wireless sensor networks (WSNs) are well suited for applications that call for quick network deployment. Military training and emergency rescue operations are two prominent uses of WSNs. The individual network nodes must carry out routing and intrusion detection because there is no predetermined routing or intrusion detection in a wireless network. WSNs can only manage a certain volume of data, and doing so requires a significant amount of energy to process, transmit, and receive. Since sensors have a modest energy source and a constrained bandwidth, they cannot transmit all of their data to a base station for processing and analysis. Therefore, machine learning (ML) techniques are needed for WSNs to facilitate data transmission. Other current solutions have drawbacks as well, such as being less reliable, more susceptible to environmental changes, converging more slowly, and having shorter network lifetimes. This study addressed problems with wireless sensor networks and devised an efficient clustering and routing algorithm based on machine learning. Results from simulations demonstrate that the proposed system beats previous state-of-the-art models on a variety of metrics, including accuracy, specificity, and sensitivity (0.93, 0.93, and 0.92 respectively).",none
A Cognitive Knowledged Energy-Efficient Path Selection Using Centroid and Ant-Colony Optimized Hybrid Protocol for WSN-Assisted IoT,https://dl.acm.org/doi/10.1007/s11277-021-09440-w,2,research-article,ACM,2022,"In a WSN-assisted IoT environment, the sensors are resource constrained. The energy, computing and storage resources of deployed sensors in the sensing area are limited. A hybrid protocol named as an Energy Efficient Centroid-based Ant colony Optimization (EECAO) hybrid protocol is proposed in this paper to improve the performance of the sensor network in WSN-assisted IoT environment. This protocol uses a concept of centroid based clustering to gather the information of local clusters and ant colony optimization to relay the same to the base station. The energy level of deployed cognitive sensors is considered as a key parameter for defining the position of centroid in this protocol. The proposed protocol has a new distributed cluster formation design which includes multiple clustering factors such as energy cost, channel consistency and cognitive sensor throughput to select cluster heads. In the proposed protocol, the selection of the super cluster head is based on the energy centroid position for a defined coverage area. The path optimization between the super cluster heads and the base station is carried out using an ant routing model. Our simulation results indicate that the proposed protocol performs better when benchmarked against existing ETSP and EECRP protocols. Also, it suits well for the sensor networks that requires long lifetime when the base station is placed at either center, border or outside the network.",none
Coverage Algorithm Based on Perceived Environment Around Nodes in Mobile Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-10067-8,4,research-article,ACM,2022,"Wireless sensor networks are usually deployed in harsh environments, remote locations and unmanned areas. Especially in the complex application environment, the optimization of node deployment strategy is the basic problem of wireless sensor network research. An efficient node deployment strategy can not only significantly reduce the redundancy and deployment cost of network nodes, but also improve network awareness, robustness and lifetime by improving the energy efficiency of nodes and balancing the load of data traffic. It is particularly important to ensure the effective implementation of subsequent network monitoring tasks and the quality of service, which has become a research hotspot and key issue. Aiming at the problem of blind spots and node redundancy in network coverage, a sensor node deployment algorithm based on perceptual environment is proposed. The simulation results show that the deployment method can effectively cover the monitoring area and is suitable for various network application environments.",none
A survey on the applications of machine learning in wireless sensor networks,https://dl.acm.org/doi/10.1504/ijhpcn.2020.113779,0,research-article,ACM,2020,"With the dawn of the 21st century and the growth of fast, always available and low power networks, wireless sensor networks are being implemented in diverse use-cases. Wireless sensor networks are being deployed to observe, explore and control the physical world. Wireless sensor networks are generally deployed in dynamic environments. Sensor networks utilise machine learning techniques to avoid the unnecessary redesign of a wireless sensor network deployment for adapting to changing requirements. Machine learning is also used to maximise the security, efficiency, lifetime, and resource utilisation in such networks. In this paper, we present an extensive literature survey of various machine learning applications that are used or are in research to address the operational and non-operational challenges in wireless sensor networks.",none
Smart fog based workflow for traffic control networks,https://dl.acm.org/doi/10.1016/j.future.2019.02.058,7,research-article,ACM,2019,"In this paper, we propose a novel traffic control architecture which is based on fog computing paradigm and reinforcement leaning technologies. We firstly provide an overview of this framework and detail the components and workflows designed to relieve traffic congestion. These workflows, which are connecting traffic lights, vehicles, Fog nodes and traffic cloud, aim to generate traffic light control flow and communication flow for each intersection to avoid a traffic jam. In order to make the whole city’s traffic highly efficient, the fog computing paradigm and a distributed reinforcement learning algorithm is designed to overcome communication bandwidth limitation and local optimal traffic control flow, respectively. We also demonstrate that our framework outperforms traditional systems and provides high practicability in future research for building the intelligent transportation system.Highlights•A smart fog based workflow architecture is proposed.•The architecture relies on the fog computing paradigm and a distributed reinforcement learning algorithm.•Workflows designed to relieve traffic congestion, which are connecting traffic lights, vehicles, Fog nodes and traffic cloud.•The framework outperforms traditional systems and provides high practicability in future research for building the intelligent transportation system.",none
Secure Transmission in Wireless Sensor Networks via Reconfigurable Intelligent Surface,https://dl.acm.org/doi/10.1016/j.dsp.2023.104083,0,research-article,ACM,2023,"Nowadays, reconfigurable intelligent surfaces (RISs) are broadly used due to their flexibility and cost-effectiveness in controlling the wireless environment with low-cost passive reflecting elements. In addition, RIS-assisted systems offer extremely power-efficient alternatives to conventional multi-antenna amplify-and-forward relaying systems. This paper presents an RIS-assisted secure wireless sensor network (WSN) that consists of multiple sensor nodes, an eavesdropper, a friendly jammer, and a sink node. The RIS helps to improve the direct link between the sensor nodes and the sink node. Meanwhile, the jammer and the RIS deteriorate the wiretap channel for the eavesdropper. More specifically, we aim to maximize the secrecy rate through the joint optimization of the RIS phase shifts, sensor scheduling strategy and jamming power. At first, the scheduling strategy is selected, and then the problem is solved using the block coordinate descent (BCD) method. Simulation results show the significant improvement in the secrecy performance achieved through the proposed RIS-assisted system.Highlights•Proposed RIS-assisted WSNs with a friendly jammer for enhanced security.•Utilize scheduling scheme based on energy level & channel state info.•Formulate secrecy rate maximization problem & closed-form solution.•Optimize jamming power to avoid negative effects on direct transmission.•Simulations show significant enhancement in secrecy performance.",none
Fuzzy logic based energy efficient adaptive clustering protocol,https://dl.acm.org/doi/10.1145/2222444.2222465,15,research-article,ACM,2012,"In order to overcome the problem of the limited power of the sensor battery and thus prolonging the lifetime of a Wireless Sensor Network (WSN), many routing algorithms were proposed to gather and forward the sensed data to the base station. One of the most well-known routing algorithms that were proposed in the last years is the LEACH protocol. It is a dynamic cluster-based routing protocol that divides the network lifetime to rounds where each round is composed of two phases: setup and steady state. The key factor of each round is the number of nodes that will act as cluster heads (CHs). Each CH is responsible for collecting the sensed data from the sensor nodes that are in the same cluster and then forwarding the aggregated data to the base station. In this paper we suggest FL-LEACH protocol that employs fuzzy logic in order to determine the number of CHs that should be used in the WSN. FL-LEACH is a fuzzy inference system that depends on two variables: number of nodes in the network and nodes density. Assuming uniform distribution of the nodes over the sensor field, the novelty of the proposed approach is in its ability to determine the number of CHs without getting other information about the network. Matlab simulation is used to show the effectiveness of the FL-LEACH protocol compared with other protocols, such as the pure LEACH and the genetic-based protocol, LEACH-GA. Simulation results have shown that FL-LEACH outperforms LEACH and LEACH-GA in terms of network lifetime.",none
