title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Possible adoption of various machine learning techniques in cognitive radio - a survey,https://dl.acm.org/doi/10.1504/ijaip.2021.113782,0,research-article,ACM,2021,"The concept of cognitive radio (CR) system is the need for next generation wireless communication technology in terms of providing intelligence and superior performance to a wireless device. The CR is mainly an intelligent system which is aware of its environment and is well capable to adapt in accordance with the changing environment and user needs. The concept of adaptation of the communication system can be realised well with machine learning capability inculcated within the system. It is a well-known fact that, the key strengths of any machine learning paradigm is its ability to adapt with respect to the dynamic changing system parameters. In this paper, an attempt has been made to compile various applications of machine learning techniques for different activities of CR cycle. Further, this note reviews the work on development of machine learning techniques for spectrum sensing of CR in order to make the CR system as a whole practically feasible and robust, thus mitigating its existing computational limitations due to the use of conventional techniques.",none
On the usefulness of flying base stations in 5G and beyond scenarios,https://dl.acm.org/doi/10.1007/s11276-023-03445-y,0,research-article,ACM,2023,"Considering that one of the goals of the future network generations is to provide ubiquitous communication in the most diverse scenarios to achieve high connection coverage, it is foreseen that the use of unmanned aerial vehicles as flying base stations (UAV-BSs) can potentially extend the network and communication range. UAVs as flying base station can bring the potential to assist user devices and vehicles by carrying communication resources that can accommodate clients that were not previously planned by the ground infrastructure design due to flash crowd events, sudden natural disasters, or any other event that let to an overloaded environment. Allocating UAVs as flying base station still poses significant challenges in their deployment and the effectiveness of information transmission through UAVs as flying base station in the context of wireless communication since it is necessary to deal with both wireless communication capability and interference in the presence of terrestrial infrastructures already present. Besides, it is essential to understand how communication resources affect network performance. This paper studies the feasibility of using UAVs as flying base station in the assistance of wireless communication in a scenario where there is a sudden demand for data transmission due to possible congestion of local infrastructure. We show how the number of communication resources provided by the UAV-BS, the interference caused by the presence of multiple next generation node Bs (gNBs), and the UAV as flying base station positioning affect the network performance. We also highlight the need for a better next generation node B (gNB) and UAVs placement criteria since the received signal power prevents the user equipments (UEs) from using most of the available resources.",none
A Survey on Information-Centric Networking with Cloud Internet of Things and Artificial Intelligence,https://dl.acm.org/doi/10.1155/2022/7818712,2,review-article,ACM,2022,"The Internet is evolving, and data is a critical component of today’s Internet. People are more interested in data than data location. An information-centric network (ICN) uses this idea and makes data, instead of host addresses, an integral component. Another essential topic in the contemporary period is cloud or edge computing, as well as the Internet of Things (IoT) and Artificial Intelligence (AI), which becomes even more critical when combined with ICN. We initially rate the configuration of ICN with cloud or edge IoT and AI (ICN-CIoT-AI) in this study so that readers may learn about the latest trends and merging of ICN-CIoT-AI. As data rates rise and the Internet becomes a requirement for any technology, we require IoT settings in which data can be cached locally, which is possible when ICN collaborates with cloud or edge computing. To make this arrangement more intelligent, we require AI, and machine learning algorithms can help to overcome many obstacles. In this paper, we first discuss ICN, its deployment, and its unique features that distinguish it from its archrival TCP/IP. We then present the most recent research on ICN-CIoT-AI and provide a comprehensive analysis of this domain in terms of technology, AI/ML domain, IoT, and cloud technology. The study framework, simulation software, and results achieved by the researchers are also listed. Finally, we explore three broad categories of open issues and challenges raised by the researchers: security, performance, and in-network caching. We also exhibit the technologies that were employed in the study.",none
Stacking ensemble approach for DDoS attack detection in software-defined cyber–physical systems,https://dl.acm.org/doi/10.1016/j.compeleceng.2023.108635,1,research-article,ACM,2023,"Distributed Denial of Service (DDoS) attacks are common and increasing in frequency. It renders the service inaccessible to legitimate users and degrades network performance. A complex structural environment called a Cyber–Physical System (CPS) is created by combining computation, connectivity, and physical parameters. Software-Defined Networking (SDN) is an emerging architecture that separates the data plane from the network plane. A central logic control resides in the control plane, making SDN vulnerable to DDoS attacks. SDN design ideas are broadened and applied to create software-defined Cyber–Physical Systems. Deep learning powers many artificial intelligence apps and services, enhancing automation by performing cognitive tasks without human intervention. It can perform feature extraction and classification on both small and large datasets. This paper presents a variety of Deep Learning models for efficiently detecting DDoS attacks in the SD-CPS framework through a scalable and adaptable SDN-based architecture. We could determine which Deep Learning techniques work best under various attack scenarios by examining multiple Deep Learning techniques. The Deep Learning models performed above 99% accuracy in classifying binary and multiclass data over unknown traffic when tested on two recent security datasets, the SDN-specific dataset and the CICDDoS2019 dataset.Graphical abstractDisplay OmittedHighlights•The paper utilizes two datasets, one tailored to SDNs and the CICDDoS2019 dataset.•Three distinct deep learning approaches identify binary and multiclass attacks.•The binary accuracy is over 99% for the datasets, which is better than prior studies.•Multiclass detects attack type with accuracy greater than 99±% for both datasets.•The individual accuracy for type of attack ranges between 98%–99% in most cases.",none
Quality of Service in mobile ad hoc networks: a survey,https://dl.acm.org/doi/10.1504/IJAHUC.2010.034322,12,article,ACM,2010,"To support multimedia applications, it is desirable that an ad hoc network has a provision of Quality of Service (QoS). However, the provision of QoS in a mobile ad hoc network is a challenging task. In this paper, we present a review of the current research related to the provision of QoS in an ad hoc environment. We examine issues and challenges involved in providing QoS in an ad hoc network. We discuss methods of QoS provisioning at different levels including those at the levels of routing, Medium Access Control (MAC), and cross layer. Also, we discuss schemes for admission control and scheduling that are proposed in the literature for the provision of QoS. We compare salient features of various solutions and approaches and point out directions for future work.",none
Technical Report Column,https://dl.acm.org/doi/10.1145/3494656.3494661,0,research-article,ACM,2021,"Welcome to the Technical Reports Column. If your institution publishes technical reports that you'd like to have included here, please contact me at the email address above.",none
Fuzzy Logic Based Reliable and Real-Time Routing Protocol for Mobile Ad hoc Networks,https://dl.acm.org/doi/10.1007/s11277-017-4885-9,14,article,ACM,2018,"MANET (mobile ad-hoc network) includes a set of wireless mobile nodes which communicate with one another without any central controls or infrastructures and they can be quickly implemented in the operational environment. One of the most significant issues in MANETs is concerned with finding a secure, safe and short route so that data can be transmitted through it. Although several routing protocols have been introduced for the network, the majority of them just consider the shortest path with the fewest number of hops. Hop criterion is considered for simple implementation and it is reliable in dynamic environments; however, queuing delay and connection delay in the intermediate nodes are not taken into consideration for selecting route in this criterion. In this paper, a fuzzy logic-based reliable routing protocol (FRRP) is proposed for MANETs which selects stable routes using fuzzy logic. It is able to optimize system efficiency. The score allocated to routes are based on four criteria: accessible bandwidth, the amount of energy of battery, the number of hops and the degree of dynamicity of nodes. The simulation results obtained from OPNET simulator version 10.5 indicate that the proposed protocol, in comparison with ad hoc on-demand distance vector (AODV) and fuzzy-based on-demand routing protocol (FBORP), was able to better improve packet delivery rate, average end-to-end delay and throughput.",none
Review: Energy efficient wireless unicast routing alternatives for machine-to-machine networks,https://dl.acm.org/doi/10.1016/j.jnca.2011.02.005,8,article,ACM,2011,"Machine-to-machine (M2M) communications is a new and rapidly developing technology for large-scale networking of devices without dependence on human interaction. Energy efficiency is one of the important design objectives for machine-to-machine network architectures that often contain multi-hop wireless subnetworks. Constructing energy-efficient routes for sending data through such networks is important not only for the longevity of the nodes which typically depend on battery energy, but also for achieving an environmentally friendly system design overall, which will be imperative as M2M networks scale in number of nodes as projected. The objective of this survey is to provide a comprehensive look into shortest-path based energy-efficient routing alternatives to provide a reference for system designers as well as researchers. We start by describing M2M and its application areas, as well as its challenges. Next, a detailed account of energy-efficient unicast routing alternatives, with a particular focus on those based on additive link cost is given. Following a novel comprehensive classification of shortest-path-based energy-efficient routing algorithms designed for wireless ad hoc and sensor networks, we end by comparisons and discussions of the use of different cost metrics.",none
Real-time data gathering in sensor networks,https://dl.acm.org/doi/10.1016/j.dam.2009.11.001,2,article,ACM,2010,"Wireless sensor networks represent a new generation of real-time traffic communications and high data rate sensor applications, such as structural health monitoring and control. We study some problems related to data gathering in sensor networks when the sensors collect the sensed data about their environment and this information should be delivered to a collecting central Base Station. We prove that scheduling messages through the network to minimize the maximal delivery time with restrictions on the total idle time allowed is NP-hard. We also refer to a special case of linear network topology for which we present two polynomial time optimization algorithms: One is for minimizing the maximal lateness and maximal delay, while the other is for minimizing the number of tardy messages.",none
"A comprehensive survey on deep neural networks for stock market: The need, challenges, and future directions",https://dl.acm.org/doi/10.1016/j.eswa.2021.114800,30,review-article,ACM,2021,"ts•The need of deep neural networks for stock price and trend prediction is discussed.•CNN, DQN, RNN, LSTM, GRU, ESN, DNN, RBM, and DBN are reviewed for stock prediction.•An experimental comparison of nine models is carried out and results are analysed.•The prediction performance of considered models are compared with existing approach.•The challenges and potential future research directions are also provided.AbstractThe stock market has been an attractive field for a large number of organizers and investors to derive useful predictions. Fundamental knowledge of stock market can be utilised with technical indicators to investigate different perspectives of the financial market; also, the influence of various events, financial news, and/or opinions on investors’ decisions and hence, market trends have been observed. Such information can be exploited to make reliable predictions and achieve higher profitability. Computational intelligence has emerged with various deep neural network (DNN) techniques to address complex stock market problems. In this article, we aim to review the significance and need of DNNs in the field of stock price and trend prediction; we discuss the applicability of DNN variations to the temporal stock market data and also extend our survey to include hybrid, as well as metaheuristic, approaches with DNNs. We observe the potential limitations for stock market prediction using various DNNs. To provide an experimental evaluation, we also conduct a series of experiments for stock market prediction using nine deep learning-based models; we analyse the impact of these models on forecasting the stock market data. We also evaluate the performance of individual models with different number of features. We discuss challenges, as well as potential future research directions, and conclude our survey with the experimental study. This survey can be referred for the recent perspectives of DNN-based stock market prediction, primarily covering research spanning over years 2017 - 2020.",none
Optimized pollard route deviation and route selection using Bayesian machine learning techniques in wireless sensor networks,https://dl.acm.org/doi/10.1016/j.comnet.2022.109228,0,research-article,ACM,2022,"Optimal route selection and circumventing the route deviation is essential in sensor transmission to reach the destination properly and to save energy in sensors. Wireless sensor networks (WSNs) play an indispensable role to achieve faster communication. Sensors are tiny devices which can store less power and need the power to be retained until final communication. The main need is to achieve routing of the sensors while performing the data transmission should be taken care. Optimal routing technique is necessitated to transfer data from sensors in the clusters and to the central station. The main focus is to dwindle the battery power consumption and increase the network life time. In this proposed work, the route deviation is pollard by Bayesian machine learning technique which uses the posterior distribution incrementally when new evidence is occurred. The approach calculates the conditional probability using the prior knowledge to determine the route deviation and optimal route. The methodology mainly focuses on parameters like, end-to-end delay, detection of route deviation, optimal route selection and network life time. The experimental results of proposed Optimal Pollard Route Deviation using Bayesian (OPDB) protocol focuses on the evaluation metrics of machine learning algorithm in terms of accuracy and error rate. The proposed algorithm is 28.5% better in minimizing the route deviation, 86.67% improved route selection, delay is very much minimized up to 07.12% and the 93.87% improved network life time compared with other routing algorithms. The route deviation detection is 14.5% improved, optimal route selection is improved by 31.84%, delay is minimized by 20.32% and network lifetime is increased by15.24% while using the OPDB algorithm.",none
Soft Computing for Intelligent Edge Computing,https://dl.acm.org/doi/10.1016/j.asoc.2022.109628,0,editorial,ACM,2022,No abstract available.,none
Front Matter,https://dl.acm.org/doi/10.5555/978-3-030-84522-3_fm,0,front-matter,ACM,2021,No abstract available.,none
Performance issues and solutions in SDN-based data center: a survey,https://dl.acm.org/doi/10.1007/s11227-020-03180-7,15,research-article,ACM,2020,"Due to the development of the Internet and the smart end systems such as smartphones, portable laptop, and other smart mobile devices, as well as the emergence of concepts such as cloud computing, social networks, and Internet of Things, 4G and 5G have changed network requirements. A software-defined network (SDN) is a new architecture to support new network requirements. This architecture is composed of three layers, data, control, and application plane. A lot of papers have been published in well-known journals to improve network performance, so we classify the solutions for performance improvement based on three SDN layers and three SDN-based spheres which are (a) SDN-data center, (b) wireless networks, and (c) software-defined wide area network. This paper surveys the articles which have been published by Springer, IEEE, Elsevier, and ACM. We extract the performance improvement solutions and resources which are required for performance control and the metrics to evaluate the network performance. This article can help network enthusiasts to better understand, investigate, and improve the performance of SDN-based networks.",none
Special issue,https://dl.acm.org/doi/10.1016/j.comcom.2013.04.001,1,research-article,ACM,2013,No abstract available.,none
Latency improvement strategies for reliability-aware scheduling in Industrial Wireless Sensor Networks,https://dl.acm.org/doi/10.1155/2015/178368,0,article,ACM,2015,"We propose novel strategies for end-to-end reliability-aware scheduling in Industrial Wireless Sensor Networks (IWSNs). Because of stringent reliability requirements in industrial applications where missed packets may have disastrous or lethal consequences, all IWSN communication standards are based on Time Division Multiple Access (TDMA), allowing for deterministic channel access on theMAC layer. We therefore extend an existing generic and scalable reliability-aware scheduling approach by the name of SchedEx. SchedEx has proven to quickly produce TDMA schedules that guarantee a user-defined end-to-end reliability level ρ for all multihop communication in a WSN. Moreover, SchedEx executes orders of magnitude faster than recent algorithms in the literature while producing schedules with competitive latencies. We generalize the original problem formulation from single-channel to multichannel scheduling and propose a scalable integration into the existing SchedEx approach. We further introduce a novel optimal bound that produces TDMA schedules with latencies around 20% shorter than the original SchedEx algorithm. Combining the novel strategies withmultiple sinks, multiple channels, and the introduced optimal bound, we could through simulations verify latency improvements by almost an order of magnitude, reducing the TDMA superframe execution times from tens of seconds to seconds only, which allows for a utilization of SchedEx for many time-critical control applications.",none
