title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Artificial bee colony metaheuristic for energy-efficient clustering and routing in wireless sensor networks,https://dl.acm.org/doi/10.1007/s00500-016-2220-0,10,article,ACM,2017,"Swarm intelligence (SI)-based metaheuristics are well applied to solve real-time optimization problems of efficient node clustering and energy-aware data routing in wireless sensor networks. This paper presents another superior approach for these optimization problems based on an artificial bee colony metaheuristic. The proposed clustering algorithm presents an efficient cluster formation mechanism with improved cluster head selection criteria based on a multi-objective fitness function, whereas the routing algorithm is devised to consume minimum energy with least hop-count for data transmission. Extensive evaluation and comparison of the proposed approach with existing well-known SI-based algorithms demonstrate its superiority over others in terms of packet delivery ratio, average energy consumed, average throughput and network life.",none
CMML: Combined metaheuristic-machine learning for adaptable routing in clustered wireless sensor networks,https://dl.acm.org/doi/10.1016/j.asoc.2022.108477,2,research-article,ACM,2022,"Cluster-based routing is the most common routing approach to achieve energy efficiency in wireless sensor networks. However, optimal determination of cluster heads is NP-hard, which calls for heuristics or metaheuristics for obtaining a near-optimal solution. Although metaheuristics achieve better performance, they suffer from high computational time, and thus, cannot rapidly respond to routing requests. Also, a large majority of the existing routing protocols cannot easily adapt to changing network or application configurations. In this paper, a Combined model based on Metaheuristics and Machine Learning, named CMML, is proposed to support efficient and adaptable routing in clustered wireless sensor networks. In our CMML model, a multi-criteria heuristic clustering algorithm is used for clustering in which a metaheuristic (e.g., genetic algorithm) is utilized for the automatic tuning of the heuristic algorithm for each configuration separately. We repeat this process for several configurations (i.e., for different network sizes, numbers of nodes, aggregation factors, lifetime definitions, etc.). The tuned heuristic algorithm in each configuration is subsequently used for network simulation to obtain the corresponding solution. As a result, a comprehensive dataset for different configurations is derived, which is used to train a machine learning model (e.g., support vector machine). The input feature vector of a sample comprises local features (current state of a node at a round), global features (current state of the network), and application-specific features, while the output is the priority factor of each node to be selected as a cluster head. After training the CMML model, it can be applied as a quickly adaptable clustering protocol. In fact, our motivation is to utilize the generalizability of machine learning to learn the behavioral pattern of the metaheuristic algorithm in finding best routes for previous configurations. Simulation results demonstrate that the CMML model can effectively adapt with different applications, while prolonging the network lifetime based on the application requirements.Highlights•A combined metaheuristic-machine learning technique (named CMML) is presented.•The CMML considers local features, global features, and application features.•The objective function of the metaheuristic algorithm is defined based on the application specifications.•The CMML is evaluated on the test WSNs to justify the performance of the trained CMML model.•The trained CMML model can be applied for online clustering in new unseen WSNs.",none
Low-power clustering scheduling algorithm for wireless sensor nodes in the internet of things,https://dl.acm.org/doi/10.1504/ijipt.2020.106327,0,research-article,ACM,2020,"Aiming at the problems of high energy consumption and long packet forwarding time existing in the existing wireless sensor node scheduling algorithm, a low-power scheduling algorithm for wireless sensor nodes in the internet of things based on clustering power consumption balanced scheduling is proposed. In this algorithm, a distributed balancing control model is used for optimised deployment design of wireless sensor nodes and design of node transmission route of the internet of things; the full-network power consumption equalisation model is adopted for path planning of wireless sensor nodes; based on an adaptive route forwarding protocol, clustering balancing control of wireless sensor nodes is performed; the minimum power consumption load is taken as the constraint cost to perform optimised design of clustering forwarding scheduling algorithm for wireless sensor nodes in the internet of things. Simulation results show that in clustering scheduling of wireless sensor nodes in the internet of things, this method costs relatively low power consumption, provides good energy equalisation of the full network, controls the network energy efficiency well, and provides high success forwarding rate of clustering scheduling of sensor nodes and good overall network performance, it has high application advantages.",none
Fuzzy cluster-based multi-node charging strategy in mobile sensor networks,https://dl.acm.org/doi/10.1016/j.adhoc.2024.103439,0,research-article,ACM,2024,"Energy is crucial for the continuous operation of rechargeable sensor networks, and efficient energy replenishment strategies are vital for improving network performance. However, existing solutions primarily focus on stationary sensor networks, and there are fewer strategies for energy replenishment in mobile networks. Typically, a Mobile Car (MC) charges individual mobile nodes one to one. To address the mobility of sensor nodes and enhance the energy replenishment efficiency of the network, this paper proposes a fuzzy clustering-based multi-node charging strategy (MMCS) in Mobile Sensor Network (MSN). Firstly, an improved multi-factor fuzzy C-mean clustering algorithm (MFCM++) is designed to cluster nodes with similar moving directions and remaining energy. Secondly, the cuckoo search algorithm (CS) is utilized to determine the optimal charging position for each cluster based on the varying energy demand levels of mobile nodes, thereby reducing the cluster charging waiting time. Finally, a spatio-temporal factor-based cluster selection algorithm (STCS) is developed to determine the order of cluster charging and select the next cluster to be charged. Extensive simulation results demonstrate that MMCS effectively enhances network performance, reduces energy costs, and addresses the energy problem in large-scale MSNs",none
Recent Advances in Scheduling Theory and Applications in Robotics and Communications,https://dl.acm.org/doi/10.1007/978-3-030-92507-9_2,0,Article,ACM,2021,"Scheduling theory is a major field in operations research and discrete applied mathematics. This paper focuses on several recent developments in scheduling theory and a broad range of new applications – from multiagent scheduling to robots in communication networks. The survey presents a personal view on current trends, critical issues, strengths and limitations of this advantageous field.",none
Scientific Workflow Makespan Minimization in Edge Multiple Service Providers Environment,https://dl.acm.org/doi/10.1007/s11277-022-09704-z,0,research-article,ACM,2022,"The edge computing model offers an ultimate platform to support scientific and real-time workflow-based applications over the edge of the network. However, scientific workflow scheduling and execution still facing challenges such as response time management and latency time. This leads to deal with the acquisition delay of servers, deployed at the edge of a network and reduces the overall completion time of workflow. Previous studies show that existing scheduling methods consider the static performance of the server and ignore the impact of resource acquisition delay when scheduling workflow tasks. Our proposed method presented a meta-heuristic algorithm to schedule the scientific workflow and minimize the overall completion time by properly managing the acquisition and transmission delays. We carry out extensive experiments and evaluations based on commercial clouds and various scientific workflow templates. The proposed method has approximately 7.7% better performance than the baseline algorithms, particularly in overall deadline constraint that gives a success rate.",none
Machine learning and deep learning methods for wireless network applications,https://dl.acm.org/doi/10.1186/s13638-022-02196-2,0,editorial,ACM,2022,No abstract available.,none
A review of IoT network management: Current status and perspectives,https://dl.acm.org/doi/10.1016/j.jksuci.2021.03.006,3,review-article,ACM,2022,"During this last past decade, the Internet of Things (IoT) has gained much attention because it encompass intelligent devices such as smart sensors and actuators, which enable a wide range of applications that improve our daily life (e.g. smart agriculture). However, due to the presence of an important number of heterogeneous and resources constrained devices (in terms of memory, CPU and bandwidth) communicating over error-prone and lossy radio channels and often deployed in hostile environments (e.g. war zone), IoT networks are experiencing various network performance problems (e.g. excessive energy consumption resulting from network device failure). In this context, an efficient management of IoT networks is needed in order to ensure good network performances. This has fueled the development of different protocols and frameworks for management of IoT networks. In this paper we present a comprehensive study of representative works on IoT network management. The paper analyzes existing solutions for IoT low power networks management and presents a taxonomy of those solutions. Moreover, this paper also compares existing research proposals on management of IoT low power networks based on different requirements. At the end, this survey identifies remaining challenges for an efficient mangement of IoT low power networks.",none
A Novel Energy-Aware Clustering Method via Lion Pride Optimizer Algorithm (LPO) and Fuzzy Logic in Wireless Sensor Networks (WSNs),https://dl.acm.org/doi/10.1007/s11277-019-06497-6,4,research-article,ACM,2019,"Recent technological advances and developments in the field of communication information systems, especially in microelectro mechanical systems have provided the ground for the production and setup of small nodes which are supplied with batteries with limited batteries. These nodes have wireless communications with each other. A WSN includes a large number of sensor nodes which are located densely or scatteredly within a phenomenon or with a little distance from it. However, it should be noted that sensor nodes have low computational capability, little storage space and limited battery power. Due to resource limitations, a compromise should be made between processing precision and power optimization in WSNs. In this paper, using LPO algorithm and fuzzy logic, we proposed a novel energy-aware clustering method which lightweight and has relatively high precision. In the proposed method, clustering is done according to two main parameters, i.e. node’s remaining energy and distance from the sink. The results of simulating the proposed method via OPNET 11.5 revealed that the proposed method contributed to the reduction of average delay, input packet, power consumption and enhanced network lifetime.",none
Asymptotically Optimal Online Scheduling With Arbitrary Hard Deadlines in Multi-Hop Communication Networks,https://dl.acm.org/doi/10.1109/TNET.2021.3065703,3,research-article,ACM,2021,"This paper firstly proposes a greedy online packet scheduling algorithm for the problem raised by Mao, Koksal and Shroff that allows arbitrary hard deadlines in multi-hop networks aiming at maximizing the total revenue. With the same assumption of <inline-formula> <tex-math notation=""LaTeX"">$\rho _{M} / \rho _{m}={O}(1)$ </tex-math></inline-formula> where <inline-formula> <tex-math notation=""LaTeX"">$\rho _{M}$ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$\rho _{\textit {}m}$ </tex-math></inline-formula> are the maximum and minimum revenue a packet may carry, our algorithm is <inline-formula> <tex-math notation=""LaTeX"">${O}$ </tex-math></inline-formula>(<inline-formula> <tex-math notation=""LaTeX"">${P} _{M}$ </tex-math></inline-formula>)-competitive improving on MKS algorithm by a factor of <inline-formula> <tex-math notation=""LaTeX"">${O}$ </tex-math></inline-formula>(log <inline-formula> <tex-math notation=""LaTeX"">${P} _{M}$ </tex-math></inline-formula>), where <inline-formula> <tex-math notation=""LaTeX"">${P} _{M}$ </tex-math></inline-formula> is the length of the longest path a packet may travel in the network. We prove that it is asymptotically optimal by presenting a lower bound of <inline-formula> <tex-math notation=""LaTeX"">${P} _{M}$ </tex-math></inline-formula> on the competitiveness for this problem. Secondly, this paper studies the extension of this problem that includes routing as a part of the solution. We prove that using the fastest path algorithm for the routing part, the greedy online algorithm also achieves asymptotically optimal competitiveness for the extended problem. Furthermore, we present a non-greedy online algorithm that not only is asymptotically optimal, but also can adaptively achieve a better competitiveness when the network has a larger <inline-formula> <tex-math notation=""LaTeX"">${C} _{\textit {min}}$ </tex-math></inline-formula>, where <inline-formula> <tex-math notation=""LaTeX"">${C} _{\textit {min}}$ </tex-math></inline-formula> is the minimum link capacity in the network. Finally, simulation results are reported, showing that not only do the greedy online algorithms achieve asymptotically optimal bounds, but also practically achieve better performance than the previously proposed algorithms.",none
