title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Q-Learning Based Multi-Channel Aware Routing Protocol for Optical-Acoustic Hybrid Underwater Wireless Sensor Network,https://dl.acm.org/doi/10.1145/3631726.3631754,0,short-paper,ACM,2024,"In recent years, underwater visible light communication has been used to facilitate optical-acoustic hybrid communications in underwater wireless sensor networks (UWSNs). When the routing protocol based on Q-learning is applied in an optical-acoustic hybrid UWSN, the forwarding of data packets by two types of channels usually causes some low expected reward actions, resulting in packet loss and waste of communication resources. In order to reduce low expected reward forwarding during the routing process, we propose a Q-learning based multi-channel aware routing protocol (MCAPQ) for optical-acoustic hybrid UWSNs. To be specific, nodes divide the operation of forwarding packets over different channels into two actions in Q-learning process to be aware of the channel difference. Numerical results show that the proposed routing protocol outperforms previous schemes in terms of latency, energy efficiency, throughput, and packet loss rate.",none
Exploring machine learning solutions for overcoming challenges in IoT-based wireless sensor network routing: a comprehensive review,https://dl.acm.org/doi/10.1007/s11276-024-03697-2,0,research-article,ACM,2024,"An industry-wide paradigm change has been sparked by the growth of Internet of Things (IoT)-based Wireless Sensor Networks (WSNs), which has made reliable and effective routing methods necessary. This thorough analysis looks at how Machine Learning (ML) techniques may be used to solve the problems that come with WSN routing. A summary of standard routing algorithms and an examination of their shortcomings comprise the first portion of the paper. The integration of ML approaches, such as reinforcement learning and supervised and unsupervised learning, is then explored in order to improve WSN routing efficiency. The article examines the difficulties and factors related to ML-based routing, including data quality, energy efficiency, scalability, and security. Applications and case studies show how ML is really used in WSN routing, offering insights into effective tactics and lessons discovered. Evaluation metrics and performance assessments are included in a separate section that uses simulation and experimental data to compare ML-based and conventional techniques. Looking forward, the study describes new breakthroughs in ML for WSNs and points out unresolved issues, providing a guide for future research paths. The important results and their consequences are outlined in the conclusion, which also highlights how ML has the potential to revolutionize WSN routing in the future.",none
Optimisation of the hybrid grey wolf method in cluster-based wireless sensor network using edge computing,https://dl.acm.org/doi/10.1504/ijguc.2024.136723,0,research-article,ACM,2024,"Wireless Sensor Networks (WSNs) cover most of the secure data transfer applications and play a significant role in the IoT for primary data collection, which needs energy-efficient data transfer and improved network lifetime. The major challenge for these protocols is setting up optimum clusters and Cluster Head (CH) formation for efficient operation. WSNs have a critical role in parallel computation in which resources can be assigned to the sub-task and equalise the load, which improves the network lifetime. This paper uses the Grey Wolf Optimisation (GWO) algorithm in the proposed work by observing two variables, i.e., Residual Energy (RE) and node distance (DS) from Base Station (BS) that visualised and analysed the GWO under variable parameters in WSN. This approach identifies the most suitable node from all normal nodes for the selection of CH. The outcome demonstrates that using GWO improved the performance of the proposed model.",none
Machine Learning Based Low Redundancy Prediction Model for IoT-Enabled Wireless Sensor Network,https://dl.acm.org/doi/10.1007/s42979-023-01898-8,0,research-article,ACM,2023,"The proliferation of the internet of things (IoT) has led to the widespread adoption of wireless sensor devices that connect physical objects and people to the Internet. Despite their potential, IoT networks are constrained by limited power and memory resources, necessitating the development of efficient routing protocols to ensure long-term operational effectiveness. In response to this challenge, this study introduces a novel deep reinforcement learning energy-efficient routing (DRLEER) approach that optimizes routing decisions by enabling IoT devices to learn from experience and adapt to dynamic network conditions, including energy levels and mobility. The deep reinforcement learning agent is trained on a comprehensive dataset encompassing network topology, traffic patterns, and energy consumption, facilitating the selection of optimal routing decisions. The genetic optimization algorithm is incorporate with effective cluster head identification by considering the factors such as device energy levels and node proximity, DRLEER minimizes energy consumption and extends the lifespan of IoT devices. The proposed method is benchmarked against various existing protocols in terms of scalability, network durability, and energy efficiency. The findings reveal that DRLEER consistently outperforms its counterparts across all metrics, yielding substantial enhancements in network efficiency, energy consumption, and overall performance.",none
The Cooperative-Communication Based Underwater Layered Routing Protocol for Underwater Wireless Sensor Network,https://dl.acm.org/doi/10.1007/s11277-022-09696-w,1,research-article,ACM,2022,"Underwater wireless sensor network (UWSN) is one of the effective methods to acquire ocean observation data, and research on underwater routing technology has become a hot spot. However, the lifetime of UWSN is an important factor affecting the overall performance of routing protocols. Due to the uncertain underwater environment and poor link quality, it will affect data integrity and network survival ability. Cooperative communication is an excellent technique for solving such problems. In this communication, the source node forwards data through a cooperative path to improve network throughput, while the destination node receives data packets that do not contain obvious errors. Therefore, this paper provides a cooperative communication method to solve the packet loss problem and lifetime of UWSN. The underwater-layered routing network structure is adopted to divide the network nodes into clusters for energy balance. Compared with the traditional layered protocol, the cooperative communication can better guarantee the link quality of the underwater channel. The k-means algorithm is also used to cluster nodes, and conditional probability can select cluster heads. During data transmission, relay nodes will amplify the signal and backup the data packets to avoid dropping packets. The proposed protocol is simulated and compared with non-cooperative protocols (LDBR and MLCEE), the results show that the proposed protocol outperformed the other protocols in terms of network lifetime, throughput, energy consumption and end-to-end delay.",none
Energy efficient clustering for dense wireless sensor network by applying Graph Neural Networks with coverage metrics,https://dl.acm.org/doi/10.1016/j.adhoc.2024.103432,0,research-article,ACM,2024,"Wireless sensor networks (WSNs) have become increasingly important in recent years due to their ability to monitor and collect data in various environments. However, WSNs often face limitations in terms of their energy resources, making energy efficiency a critical concern when designing WSNs. Clustering and multihop routing are effective methods for maximizing the lifetime of WSNs. The Graph Neural Network (GNN) is an emerging architecture in neural networks that has recently gained attention for solving problems in various domains, including wireless networks. In this paper, we propose a method based on GNN to create static clusters of equal size. This approach aims to balance energy consumption among the nodes, which is an important sub-goal in designing an energy-efficient WSN clustering protocol. Additionally, we introduce a distributed cluster head selection scheme that operates independently within each cluster. Another crucial aspect of energy efficiency in WSNs is multi-hop routing, which helps avoid long-distance communication that consumes significant amounts of energy. Our proposed centralized routing protocol establishes exclusive routes to the base station for each cluster. This ensures even energy consumption for relay nodes and prevents the hotspot problem. To evaluate our proposed protocol, we conducted simulations comparing it with several state-of-the-art counterparts. The empirical results demonstrate that our approach outperforms other protocols in terms of lifetime and coverage metrics.",none
Energy optimized data fusion approach for scalable wireless sensor network using deep learning-based scheme,https://dl.acm.org/doi/10.1016/j.jnca.2024.103841,0,research-article,ACM,2024,"Energy efficiency and security are critical components of Quality of Service (QoS) and remain a challenge in WSN-assisted IoT owing to its open and resource-limited nature. Despite intensive research on WSN-IoT, only a few have achieved significant levels of energy efficiency and load balancing on clustering nodes. This study proposes a novel approach for dynamic cluster-based WSN-IoT networks to enhance the network’s resilience using data fusion techniques and eliminate illogical clustering. The Mean Value and Minimum Distance Method identifies the optimal cluster heads within the network by reducing data redundancy, resulting in improved quality of service, energy optimization, and enhanced lifetime. The proposed fused deep learning-based data mining method (RNN-LSTM) mitigates the data fitting and enhances the dynamic routing and balancing load at the WSN fusion center. The novel approach splits the network into layers, assigning sensor nodes to each layer, drastically reducing latency, data transfers, and the fusion center’s overhead. Distinct experiments evaluated the suggested approach’s efficacy by varying the hidden layer nodes and signaling intervals. The empirical verdicts exhibit that the presented routing algorithms surpass state-of-the-art conventional routing systems in energy depletion, average latency, signaling overhead, cumulative throughput, and route heterogeneity.Graphical abstractDisplay OmittedHighlights•To boost the QoS and energy efficacy in the WSN-IoT environment.•To improve the network’s resilience by data fusion and avoid illogical clustering.•To sustain the network load balancing within-cluster head, member, and base station.•To overcome data redundancy caused by nodes using novel MVMD-based route-finding methods.•To optimize the cluster head node selection by emphasizing the optimal route.",none
Deep Learning Based Hybrid Security Model in Wireless Sensor Network,https://dl.acm.org/doi/10.1007/s11277-023-10208-7,0,research-article,ACM,2023,"Spatial positioning of the sensor nodes in the Wireless Sensor Networks (WSN) promotes remote monitoring of assets or target area in terms of regulating various environmental factors. One of the futuristic characteristic features of WSN is its ability act as autonomous, cooperative yet can be dynamic as well. Data collected from various sensor nodes need to be analysed and processed. Hence, distributed systems could be designed for collection process. Once when the data is collected, it might be aggregated based on the need and has to be sent to the base station. During the process of data transfer, it has to be encrypted. The most challenging task is that ensuring security for the huge data that is being generated with the help of the sensors. While ensuring security, it has to deal with the trade-offs with several other factors such as power consumption, delay, latency and data aggregation paves way for various researches. The idea of the work is to isolate the DoS attacker nodes by deploying a learning model. The proposed deep learning model comprises of few quality metrics of the network as initial nodes and progress the learning. The result shows significant changes while adopting deep learning model to routing, rerouting and data transmission across the network.",none
End-to-End Self-organizing Intelligent Security Model for Wireless Sensor Network based on a Hybrid (AES–RSA) Cryptography,https://dl.acm.org/doi/10.1007/s11277-024-11353-3,0,research-article,ACM,2024,"In wireless sensor networks, ensuring data confidentiality and integrity is paramount, particularly in sensitive environments. However, existing encryption methods encounter challenges, including key maintenance in symmetric encryption and lower security levels in asymmetric encryption. To address these issues, this paper proposes a novel security protocol employing a hybrid encryption approach, combining both symmetric (AES) and asymmetric (RSA) cryptographic techniques. The protocol introduces a two-phase cryptographic technique utilizing AES for robust encryption in Phase 1 and RSA for efficient key management in Phase 2. Experimental results demonstrate enhanced efficiency in encryption, decryption, and total execution time compared to existing algorithms, marking a significant advancement in cryptographic protocols for improved security in data transmission and management. Key contributions include the division of plaintext for simplified cryptographic processing, AES encryption for Phase 1, RSA encryption for Phase 2, and a seamless decryption process ensuring data integrity and security against attacks.",none
A New Joint Data Collection and Wireless Energy Transfer (SSDCWC) Strategy for Rechargeable Wireless Sensor Network,https://dl.acm.org/doi/10.1007/s42979-024-03000-2,0,research-article,ACM,2024,"Nowadays, wireless sensor networks (WSNs) have two primary goals: data collecting and energy efficiency. Mobile sinks can be used to gather data and mobile chargers to recharge energy when visiting a group of Cluster Heads (CHs). A mobile VAN (MV) combines a mobile sink with a mobile charger to extend the lifetime of energy efficiency in wireless sensor nodes. Trying to figure out the visiting orders of the CHs makes wireless data collection and charging a challenge. In this study, we introduce a novel technique called Santosh Soni Data Collection and Wireless Charging (SSDCWC) algorithm that addresses the difficulties raised above. Data is collected from CHs, and charges are calculated depending on their requests or demands using the suggested methodology, which employs mobile VAN. Mobile VAN monitors routes and visits CHs in response to requests. The suggested method separates the network using a clustering algorithm known as Low Energy Adaptive Clustering Hierarchy (LEACH). The validity of this study's conclusions is demonstrated by comparing the newly designed algorithm SSDCWC to three other algorithms: Joint mobile wireless energy transmitter and data collector (J-METDC), Single path scheduling scheme (SPSS), and Mobile to cluster (M2C). Furthermore, SSDCWC outperforms J-METDC, SPSS, and M2C by 8.71%, 19.27%, and 27.07%, respectively, for varying numbers of sensor nodes.",none
