title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
A scalable joint routing and scheduling scheme for large-scale wireless sensor networks,https://dl.acm.org/doi/10.1016/j.adhoc.2012.07.004,3,article,ACM,2013,"The multihop configuration of a large-scale wireless sensor network enables multiple simultaneous transmissions without interference within the network. Existing time division multiple access (TDMA) scheduling schemes exploit gain based on the assumption that the path is optimally determined by a routing protocol. In contrast, our scheme jointly considers routing and scheduling and introduces several new concepts. We model a large-scale wireless sensor network as a tiered graph relative to its distance from the sink, and introduce the notion of relay graph and relay factor to direct the next-hop candidates toward the sink fairly and efficiently. The sink develops a transmission and reception schedule for the sensor nodes based on the tiered graph search for a set of nodes that can simultaneously transmit and receive. The resulting schedule eventually allows data from each sensor node to be delivered to the sink. We analyze our scheduling algorithm both numerically and by simulation, and we discuss the impact of protocol parameters. Further, we prove that our scheme is scalable to the number of nodes, from the perspectives of mean channel capacity and maximum number of concurrent transmission nodes. Compared with the existing TDMA scheduling schemes, our scheme shows better performance in network throughput, path length, end-to-end delay, and fairness index.",none
Joint dynamic routing and resource allocation in satellite-terrestrial integrated networks,https://dl.acm.org/doi/10.1016/j.comnet.2023.109823,0,research-article,ACM,2023,"The Satellite-Terrestrial Integrated Networks (STINs) is considered as a reliable and agile next-generation communication network scheme, because it is flexible to deploy and robust to disasters (e.g., earthquakes, floods, and volcanic eruptions). The routing and resource allocation directly affect the power consumption of satellites in the STINs. However, most of existing research works study these two issues separately, and neglect the impact of path selection on the satellite power consumption. This paper investigates the joint optimization problem of routing, bandwidth allocation, user association, channel allocation, and power allocation of the STINs. We aim at minimizing satellites’ power consumption while satisfying user's Quality of Service (QoS). Because the power consumption of satellites for routing in the space segment is involved with the data rate through satellite gateways in the user segment, this optimization problem is a Multi-Objective Optimization (MOO) problem. To this end, we convert the MOO problem to a Single-Objective Optimization (SOO) problem by linear weighted method. Considering that the SOO problem is a Mixed Integer Nonlinear Programming (MINLP) problem, we decompose it into the resource allocation sub-problem in the user segment and the routing optimization sub-problem in the space segment. And we solve these two sub-problems iteratively. Specifically, we convert the first sub-problem into a convex optimization problem and obtain the current user association and channel allocation. Then we formulate the second sub-problem into a multi-commodity flow problem and solve it based on the obtained user association and channel allocation. The SOO problem is solved by iteratively optimizing these two sub-problems. Experimental results demonstrate that our proposed algorithm is able to get an approximate optimal solution quickly and effectively reduce the power consumption of satellites compared with benchmark algorithms in the STINs.",none
Effective cluster scheduling scheme using local gravitation method for wireless sensor networks,https://dl.acm.org/doi/10.1016/j.eswa.2023.121006,0,research-article,ACM,2023,"Ensuring a certain clustering of distributed sensor nodes is significant for energy efficiency of wireless sensor networks (WSNs). Recently, several energy efficient artificial intelligence based-methods that provide cluster scheduling schemes have been proposed. However, there are few methods providing balanced energy exhausting of the number of nodes in clusters. In this paper, we present a novel cluster scheduling scheme for WSNs using local gravitational method to adaptively determine the number of time-varying clusters based on a sequence of vectors. The main idea in this method is to be inspired by the physical features of gravity force among the mass units. These features are considered to be units of mass of nodes in vector space. It is based on the fact that with clustering, the highest gravitational force on moving the units of mass is applied by the area with feature vectors that are high-density. Cooperative and distributed clustering is formed and the number of clusters is found by sharing the gravitational force between neighboring nodes through a distribution-optimization scheme. The results of this study have been compared with the existing methods in various scenarios and with many performance criteria through the Matlab programming. Especially in dense networks, the proposed algorithm has increased the number of clusters and ensured the clustering balance as much as possible. The proposed method has scaled down the energy consumption, and enhanced the network lifetime.",none
SAW sensor read range limitations and perspectives,https://dl.acm.org/doi/10.1007/s11276-014-0765-3,3,article,ACM,2014,"Wireless monitoring systems with passive surface acoustic wave (SAW) sensors offer novel and prodigious perspectives for remote monitoring and control in harsh environments. This paper reviews the working principle of such passive sensors and their state-of-the-art behavior. All major fields of the SAW sensor require operation over a longer reading range, which is the current limitation, hindering the massive implementation of these passive devices. This foremost limitation of the SAW based sensor system occurs when the reply signal strength at the reader becomes too weak for reliable recognition and identification. SAW sensor network read range limitations and advanced techniques for its enhancement are deliberated. Deployment design to maintain the communication reliability and connectivity of the sensor/interrogators network is also discussed.",none
Energy-efficient routing protocol for underwater wireless sensor networks using a hybrid metaheuristic algorithm,https://dl.acm.org/doi/10.1016/j.engappai.2024.108132,0,research-article,ACM,2024,"Energy-efficient routing protocols for Underwater Wireless Sensor Networks (UWSNs) have become critical in recent years for the intelligent and reliable collection of data from the seas and oceans. UWSNs are a group of deep-water sensors that are used for marine exploration and ocean surveillance. This network is used to route data collected by sensors deployed at different water depths to surface water sensors (sinks). Transmitting the collected data from the ocean's depths to the surface is difficult due to the limited available bandwidth, inconvenient location, high mobility of the sensors, and, most importantly, limited energy. The purpose of this paper is to present a routing protocol that improves the reliability of data transmission from a source sensor to a destination sensor. A hybrid metaheuristic algorithm called GSLS is proposed to use in this protocol, which combines a Global Search Algorithm (GSA) and a Local Search Algorithm (LSA). The proposed GSA is an algorithm inspired by several of the Genetic Algorithm's (GAs) solution updating properties. The proposed LSA algorithm is an extension of the scattered search algorithm. The proposed GSA and LSA are combined in parallel to search the problem's space simultaneously to find an optimal path in an acceptable time. as a result, more problem area is examined, and the algorithm's run time to find the best route is reduced. Our simulation results emphasize the high quality of the path, the algorithm's low energy consumption, and the algorithm's high speed in comparison to the state-of-the-art.",none
Energy-Aware Link Scheduling Protocol for Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-014-1865-1,0,article,ACM,2014,"By reducing interferences drastically, time division multiple access (TDMA) based approaches are considered one of the most efficient solutions to optimize resources' use. The existing protocols, however, address only the latency minimization without considering the waste of energy, which typically results from idle listening or frequent transitions of the radio module between sleep and active modes. Besides, only saturated systems are considered in these protocols, which may imply resources' underutilization in some practical use cases. In this paper, we present an energy-aware TDMA-based link scheduling protocol, named deterministic link scheduling protocol (DLSP), designed with the aim of achieving both low energy consumption and low latency in wireless sensor networks. DLSP takes advantage of the spatial reuse of interference-free time slots using conflict graphs. Unlike earlier studies that often considered saturated traffic, we propose to relax the saturation assumption in order to maintain good performance when some of the nodes have no data to send. Thus, we propose to define the following transmission periods: a period to send the own data of the nodes and a period to relay packets. The simulation results clearly show the effectiveness of the proposed protocol, in terms of latency and energy consumption, compared to existing approaches.",none
Distributed Channel Fast Allocation in Cognitive Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-017-4455-1,0,article,ACM,2017,"For the feature of zero delay in continuous relay transmission, wireless sensor networks supporting multiple communication interfaces is much suitable for the data collection and transmission backbone network of coal mine safety monitor and control system which has high demand of reliability in real-time data transmission. Based on in-depth analysis of the existing distributed channel allocation algorithms, this paper proposes an innovative fast distributed channel allocation scheme based on largest edges of network topology (CALENT) with the combination of distributed and architecture features. By comparing with the existing distributed channel allocation Dis-Link algorithm, CALENT has better performance in co-channel interference index and convergence velocity.",none
AR-GAIL: Adaptive routing protocol for FANETs using generative adversarial imitation learning,https://dl.acm.org/doi/10.1016/j.comnet.2022.109382,1,research-article,ACM,2022,"Flying ad hoc networks (FANETs), as the emerging communication paradigm, have been widely used in civil and military fields. Packet routing in FANETs is challenging due to dynamic network conditions. Traditional topology-based routing protocols are unsuitable for FANETs with dynamic network topologies. Routing protocols based on reinforcement learning (RL) may be the first choice for FANETs because of their good learning ability. However, existing RL-based routing protocols for FANETs have limited adaptability to network dynamics due to ignoring neighborhood environment states, and are prone to get stuck in suboptimal routing policies owing to inappropriate reward design and delayed reward issues. We propose AR-GAIL, an adaptive routing protocol based on Generative Adversarial Imitation Learning (GAIL), which aims to select the minimal end-to-end delay route according to ongoing network conditions for FANETs. We formulate the routing decision process as a Markov decision process (MDP) and design a novel MDP state which consists of the current node state and the neighborhood environment state. Moreover, we develop an efficient value function-based GAIL learning framework to learn the routing policy from expert routes instead of a predefined reward function. The simulation shows that AR-GAIL can adapt well to network dynamics. Compared with state-of-the-art routing protocols, AR-GAIL shows outstanding performance in terms of the end-to-end delay and packet delivery ratio.",none
Hybrid Deep Learning Approach for Improved Network Connectivity in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-10052-1,0,research-article,ACM,2022,"Wireless sensor networks occupy a prominent role in industrial as well as scientific applications. Lifetime enhancement and coverage are the major factors considered while designing the network. Various research models are evolved by considering the scheduling and routing process to solve the network lifetime issues. However, coverage and connectivity is another important factor that affects the lifetime of the remaining nodes. When a large number of sensors are deployed randomly, scheduling is preferred to enhance the network lifetime, but it leads to coverage issues. Other than scheduling, node damage, battery exhaustion, software and hardware failures might lead to coverage issues. Preserving the network connectivity while maximizing the network coverage is a crucial task in wireless sensor networks. To preserve the network connectivity and improve the wireless sensor networks coverage this research work presents a hybrid deep learning approach using a deep neural network and reinforcement learning algorithm. The Proposed model is experimentally verified and compared with conventional deep neural network and reinforcement learning algorithms to demonstrate the better balancing characteristics between network coverage and lifetime.",none
Routing optimization meets Machine Intelligence: A perspective for the future network,https://dl.acm.org/doi/10.1016/j.neucom.2021.06.093,0,research-article,ACM,2021,"The future network is expected to support extremely large bandwidth, ultra-low latency or deterministic delay, extremely high reliability, and massive connectivity for novel forward-looking scenarios. As one of the most fundamental parts of the network, routing plays a vital role in a well-performed network. Recently, some new techniques using machine intelligence to optimize the network routing have been proposed. Although they have demonstrated great potential to improve the network performance, it is still a great challenge to apply machine intelligence-based routing in real network environment due to the limitations of current network architectures and protocols. Fortunately, the future network research program is on-going for designing new network paradigms, which provides an opportunity to address those limitations. In this paper, we investigate state-of-the-art techniques in machine intelligence-enabled network routing and discuss the development trends of machine intelligence-enabled routing optimization techniques for the future network.",none
