title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
LEO laser microwave hybrid inter-satellite routing strategy based on modified Q-routing algorithm,https://dl.acm.org/doi/10.1186/s13638-022-02119-1,1,research-article,ACM,2022,"Low earth orbit (LEO) satellite communication networks require huge load capacity and information processing speed to carry global communication traffic. Inter-satellite links and the on-board processing are the key technologies to achieve this goal, but the new network architecture leads to great challenges on satellite routing. This paper designs a hybrid inter-satellite link with the same-orbit laser and the different-orbit microwave to increase the link capacity and adopts a CPU centralized scheduling to improve the utilization of computing resources. Then, this paper establishes minimum delay function by considering the inter-satellite transmission delay and the on-board processing delay. The transmission delay model bases on the orbital period, and the processing delay adopts the multi-services model, the limited-capacity single-service model, and the unlimited-capacity single-service model in the queuing theory to model the on-board CPU centralized scheduling, photoelectric converters, and electro-optical converters, respectively. Based on this model, this paper proposes an inter-satellite routing strategy with modified Q-routing algorithm. The modified algorithm uses Dijkstra algorithm to accelerate the convergence of Q-routing algorithm and retains the strong real-time performance of Q-routing algorithm. Simulations show that the delay of the modified algorithm is 83.3% lower than that of the Dijkstra algorithm, and the larger the network and the traffic, the more obvious the advantage.",none
Recent trends and future directions of congestion management strategies for routing in IoT-based wireless sensor network: a thematic review,https://dl.acm.org/doi/10.1007/s11276-023-03598-w,0,research-article,ACM,2024,"The rapid expansion of the Internet of Things (IoT) has paved the way for the development of smart systems, with Wireless Sensor Networks (WSNs) serving as the underlying infrastructure. While it exists in a miniature form, IoT-based WSN today stands as the revolution of the future, promising tremendous influence on society. However, the limited resources of these networks pose various challenges, particularly in routing, with congestion being a significant issue that affects their efficiency. Although previous studies are available on congestion management in WSNs, research specifically focused on IoT-based WSNs and addressing the root causes of congestion is none. In order to address this gap, this article conducts a thematic review of the current literature to identify congestion management strategies and forecast future trends. The search identified 86 studies, among which 47 articles were analyzed. The six final themes were discovered: artificial intelligence approach, customized classical method, hybrid approach, cross-layering approach, SDN-based approach, and RPL routing advancement. The findings establish a comprehensive taxonomy model as a conceptual framework for future research in congestion management strategies for IoT-based WSNs routing. This taxonomy aids academic researchers as well as industrial practitioners and highlights crucial areas for future research on congestion issues from the perspective of Industry 4.0.",none
Fault Tolerance and Energy Efficient Multi-Hop Clustering with Dual Base Stations in Large Scale Wireless Sensor Network,https://dl.acm.org/doi/10.1007/s42979-023-01745-w,0,research-article,ACM,2023,"Wireless sensor network (WSN) with the recent advancement in wireless technologies and numerous applications gaining its impact and market value. WSNs are the collection and connection of low-cost sensor nodes deployed over some monitoring areas, where human monitoring is quite difficult. At the same time, the limitation of these low-cost sensor nodes has identified numerous issues and implementation challenges. In this paper a brief introduction to WSN and its market statistic and impact. Some of the major issues and challenges are identified and addressed in this paper. The main contribution of this research work is to design a fault tolerance in the network with multiple base stations. The multiple base station will work with the multi-hop cluster head based on the shortest distance in the WSNs. The proposed method is focused on major metrics of the WSN application like—throughput and network lifetime. With the usage of multiple base stations this paper aims to contribute to major challenges in WSN.",none
Internetworking framework in underwater wireless sensor network protocol to a certain connectivity using probabilistic approaches,https://dl.acm.org/doi/10.1007/s00542-022-05368-8,1,research-article,ACM,2022,"Ocean acidification is one of the parameters that affect underwater wireless sensor network routing protocols. The underlying network-level metrics of sensor nodes correspond to depth-dependent interactions. The spatial relevancy of sensor nodes varies drastically due to the mobility of the ocean column. In this work, complexity of the underwater environment and its characteristics are fed along with the sensor node capabilities of internetworking and its communication void. The wireless sensor node embeds medium access control layer timing of sensor packet transmission associated with its communication range and underwater characteristics of transmission and absorption losses. Underwater routing protocol for void avoidance transmission probability (UWRPVA-TP) is proposed, and sensors are deployed across diverse depths. Multi-hop communications as a function of depth-dependent attenuation across the ocean columns and their transmission probabilities have been calculated under mobility scenarios. The simulation result of UWRPVA-TP has been validated for the protocol using different attenuation models for energy consumption and number of alive nodes. Finally, the packet reliability ratio and deadline miss ratio has been calculated to understand the application of the time complexity associated with packet transfer.",none
Wireless Sensor Network Technology-Based Design and Realization of Intelligent Tennis Sports System,https://dl.acm.org/doi/10.1155/2022/3260000,1,research-article,ACM,2022,"With the progress of the times and the development of science and technology, the scientific and technological elements infiltrated in various sports fields are increasingly enriched, which greatly improves the skills and technical and tactical levels of sports participants and sports equipment users and the development of sports items. With the increasing importance of education, people have begun to pay attention to physical education. Tennis has also received much attention in recent years. However, there are many problems in traditional tennis, such as untimely detection and irregular movements, so this paper is aimed at studying how to design an intelligent system for tennis based on wireless sensor network technology. With the development of sports, athletes have higher and higher requirements for themselves. However, traditional training has been unable to find their own mistakes in time, and the intelligent tennis system can not only analyze the data information of tennis in the air but also provide users with various sports analysis data to help players find specific problems and achieve the purpose of comprehensively improving tennis skills. This paper presents the development of wireless sensor networks and tennis and introduces the concepts of wireless sensor networks and tennis. From the data of the experiment in the text, we can see that the growth rate of tennis courses offered in colleges and universities increased from about 4% to about 24% in 2019, an increase of 20%. In 2020, the growth rate of tennis courses in colleges and universities increased from about 21% to about 33%, an increase of 12%. It can be seen that in recent years, tennis has been valued by major universities and loved by students. Therefore, it is necessary to take necessary measures for the development of tennis, and it is very meaningful to realize the intelligent system of tennis based on wireless sensor network.",none
Enhanced mobility routing protocol for wireless sensor network,https://dl.acm.org/doi/10.1007/s11276-018-1816-y,0,research-article,ACM,2020,"Recently, the routing protocol for low power and lossy networks (RPL) was standardized and is considered as the default standard for routing over the low power and lossy networks. However, it has not been optimized to work effectively, especially under mobility, and suffers from frequent disconnections that result in packet loss and increased energy consumption. In this paper, an enhanced mobility routing protocol for wireless sensor network (EM-RPL) that incorporates modules to support the mobility of nodes has been proposed. The main goal of the EM-RPL is to increase network reliability and efficiency by selecting a route that is more stable and reduces the frequency of route discovery process. The performance of the proposed EM-RPL has been evaluated in the Contiki-based Cooja simulator and compared with the performance of other protocols that support mobility in the RPL. The simulation results demonstrated that the EM-RPL improves the packet delivery ratio and minimizes power consumption by allowing the mobile nodes to select a more stable path.",none
A signal reconstruction method of wireless sensor network based on compressed sensing,https://dl.acm.org/doi/10.1186/s13638-020-01724-2,1,research-article,ACM,2020,"Compressed sensing (CS) is a new theory for sampling and recovering signal-based sparse transformation. This theory could help us to acquire complete signal at low cost. Therefore, it also satisfies the requirement of low-cost sampling since bandwidth and capability of sampling is not sufficient. However, wireless sensor network is an open scene, and signal is easily affected by noise in the open environment. Specially, CS theory indicates a method of sub-Nyquist sampling which is effective to reduce cost in the process of data acquirement. However, the sampling is “imperfect”, and the corresponding data is more sensitive to noise. Consequently, it is urgently requisited for robust and antinoise reconstruction algorithms which can ensure the accuracy of signal reconstruction. In the article, we present a proximal gradient algorithm (PRG) to reconstruct sub-Nyquist sampling signal in the noise environment. This algorithm iteratively uses a straightforward shrinkage step to find the optimum solution of constrained formula, and then restores the original signal. Finally, in the experiment, PRG shows excellent performance comparing to OMP, BP, and SP while signal is corrupted by noise.",none
Multiwinner Voting for Energy-Efficient Mobile Sink Rendezvous Selection in Wireless Sensor Network,https://dl.acm.org/doi/10.1155/2022/8245306,1,research-article,ACM,2022,"Recent studies have demonstrated the advantage of applying mobile sink to prevent the energy-hole problem and prolong network lifetime in wireless sensor network. However, most researches treat the touring length constraint simply as the termination indicator of rendezvous point selection, which leads to a suboptimal solution. In this paper, we notice that the optimal set of rendezvous points is unknown but deterministic and propose to elect the set of rendezvous points directly with the multiwinner voting-based method instead of step-by-step selection. A weighted heuristic voter generation method is introduced to choose the representative voters, and a scoring rule is also well designed to obtain a satisfying solution. We also employ an iterative schema for the voting score update to refine the solution. We have conducted extensive experiments, and the results show that the proposed method can effectively prolong the network lifetime and achieve the competitive performance with other SOTA methods. Compared to the methods based on step-by-step selection, the proposed method increases the network lifetime by 23.2% and 10.5% on average under the balanced-distribution and unbalanced-distribution scenarios, respectively.",none
A Secure Energy Aware Meta-Heuristic Routing Protocol (SEAMHR) for sustainable IoT-Wireless Sensor Network (WSN),https://dl.acm.org/doi/10.1016/j.tcs.2022.07.011,1,research-article,ACM,2022,"WSNs (Wireless Sensor Networks) have attracted interest because of ease of maintenance, scalability, and self-configurations. WSNs encompass many tiny SNs (sensor nodes) or sensors that are capable of participating in IoTs (Internet of Things). WSNs are used to monitor and record environmental conditions or changes. The evolution of DLTs (Deep learning techniques) and next-generation communication networks have addressed sustainable developments in multiple domains including healthcare, agriculture, and transportation. Development of WSNs face challenges in sensor designs, communication latencies, and security. SNs have limitations in data storages, processing powers, energy managements, transmissions and security. Data is vulnerable when SNs are compromised. This work proposes SEAMHR (Secure Energy-Aware Meta-Heuristic Routing) protocol for WSNs with the aim to improve security and network performance. The proposed protocol initially uses Meta-Heuristic analysis based on MEHO (Mutation Elephant Herding Optimization) to achieve a trustworthy and intelligent learning. The protocol uses hop counts, link integrity parameters, and aggregated residual energy to learn the routing decisions. Counter Mode Cryptography method is also used by the protocol using AEs (Auto encoders) called CTR-AEDL for securing data with encryptions and authenticates inter-routing to increase the algorithm's security. Improved and secure data transmissions are achieved by CTR-AEDL which generates keys using five essential components: secret keys, counter bits, data packets, classifier's weights and biases. The encryption method generates four-factor unique patterns for counter blocks, and cipher texts are generated by softmax operations between data packets and counter blocks. The actual data packets are obtained using decryptions with the same key. In addition, traffic explorations reduce link failures and network disconnections as part of route maintenance strategies. When compared to previous methods, the suggested SEAMHR protocol improves energy consumptions, network throughputs, PDRs (packet drop ratios), network/computational overhead, and identification of faulty routes in low-powered SNs which is compared with Secure and Energy-Aware Heuristic based Routing (SEHR), Sec Trust-RPL and Heuristic-Based Energy-Efficient Routing (HBEER).Highlights•WSNs (Wireless Sensor Networks) have attracted interest because of ease in maintenance, scalability, and self-configurations.•This work proposes Secure Energy-Aware Meta-Heuristic Routing protocol for WSNs to provide better security and improved performances.•The proposed protocol uses Meta-Heuristic analyses based on MEHO to achieve a trustworthy and intelligent learning.",none
"Evolutionary intelligence in wireless sensor network: routing, clustering, localization and coverage",https://dl.acm.org/doi/10.1007/s11276-019-02008-4,3,research-article,ACM,2020,"Evolutionary intelligence has become one of the most important directions that improve the performance and effectiveness of automated systems such as communication systems, robotics and engineering industries. Today, there are many applications of evolutionary intelligence in many engineering fields and the most important fields related to computation and informatics engineering as a part of electrical and communication engineering, as modern engineering applications are involved in these fields. The sensor network is the main data source in the world of smart systems nowadays. Additionally, it has become a field of science used in the development of the rest of scientific applications. The need to use evolutionary intelligence in sensor networks has emerged because of the problems encountered by different types of sensor networks. This paper represents a comprehensive scientific review of the role of evolutionary intelligence in sensor networks and its implications for this important part of engineering applications. This paper discusses the theoretical, mathematical and practical application of evolutionary computing with the use of evolutionary algorithms and the improvements resulting from the application of evolutionary intelligence in sensor networks. The content of this paper will review the most important of the evolutionary intelligence from principles, algorithms and applications. The problems facing the types of sensor network has been solved using evolutionary algorithms. After reviewing the evolutionary intelligence and its details in the sensor network, a performance evaluation is presented in the paper at the end of each of the targeted areas of the sensor network. This performance evaluation represents the measure of the quality of improvements provided by evolutionary intelligence in sensor network field with graphical analysis studies to demonstrate the effect of evolutionary algorithms on the sensor network.",none
