title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Adaptive decision fusion with a guidance sensor in wireless sensor networks,https://dl.acm.org/doi/10.1155/2015/643732,0,article,ACM,2015,"In wireless sensor networks, the fusion center collects the dates from the sensor nodes and makes the optimal decision fusion, while the optimal decision fusion rules need the performance parameters of each sensor node. However, sensors, particularly low-cost and low-precision sensors, are usually displaced in harsh environment and their performance parameters can be easily affected by the environment and hardly be known in advance. In order to resolve this issue, we take a heterogeneous wireless sensor network system, which is composed of both low-quality and high-quality sensors. Low-quality sensors are inexpensive and consume less energy while high-quality sensors are expensive and consume much more energy but provide high accuracy. Our approach uses one high-quality sensor as the guidance sensor, which enables the fusion center to estimate the performance parameters of the low-quality sensors online during the whole sampling process, and optimal decision fusion rule can be used in practice. Through using the low-quality sensors rather than the high-quality sensor most of the time, the system can efficiently reduce the system-level energy cost and prolong the network lifetime.",none
Adaptive Power Control Scheme for Mobile Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-018-5934-8,1,article,ACM,2019,"One of the major factors that affects the performance of wireless sensor networks (WSN) is its limited battery capacity. Mobile wireless sensor networks (MWSN) are just like WSN except either sensor nodes or sink or both can move. Similar to WSN nodes, in MWSN have limited power resources, so network life depends on battery power consumption. Most of the energy consumed by the network is when transmitting or exchange of control information and data is performed. There are different techniques presented by the researchers to conserve energy like topology control, power management, and data driven methods, etc. In this paper, an adaptive power control strategy for conserving energy in MWSN is presented. The proposed scheme uses variable transmission power to reduce energy usage in the transmission of data and control packets and estimates the energy consumed in unicast and broadcast communication of data and control packets. Sensor nodes adjust their transmission power level at every stage of communication which not only reduces the energy utilization by the sensor nodes but also increases data reception at the sink. This is achieved by limiting unnecessary transmissions within sensing regions where they are not intended to reach or exist.",none
Edge resource slicing approaches for latency optimization in AI-edge orchestration,https://dl.acm.org/doi/10.1007/s10586-022-03817-7,0,research-article,ACM,2022,"Edge service computing is an emerging paradigm for computing, storage, and communication services to optimize edge framework latency and cost based on mobile edge computing (MEC) devices. The devices are battery-enabled and have limited communication and computation resources. X consolidation is a major issue in distributed heterogeneous MEC orchestrations, where X represents the task scheduling/device selection/channel selection/offloading strategy. The network entities need to enhance network performance under uncertain circumstances for such orchestrations. Haphazard X consolidation leads to abnormal resource and energy usage, quality of service (QoS) and latency of the edge framework. However, this study concentrates on analysing the impact of reinforcement learning-based edge resource consolidation models. The models are classified according to functionality, including device resource management, service request allocation, device selection, and offloading types. Finally, the article discusses and highlights some unresolved challenges for further study on MEC orchestration to enhance offloading strategy and resource management, as well as device and channel selection efficiency.",none
"Autonomous Vehicles and Intelligent Automation: Applications, Challenges, and Opportunities",https://dl.acm.org/doi/10.1155/2022/7632892,0,review-article,ACM,2022,"Intelligent Automation (IA) in automobiles combines robotic process automation and artificial intelligence, allowing digital transformation in autonomous vehicles. IA can completely replace humans with automation with better safety and intelligent movement of vehicles. This work surveys those recent methodologies and their comparative analysis, which use artificial intelligence, machine learning, and IoT in autonomous vehicles. With the shift from manual to automation, there is a need to understand risk mitigation technologies. Thus, this work surveys the safety standards and challenges associated with autonomous vehicles in context of object detection, cybersecurity, and V2X privacy. Additionally, the conceptual autonomous technology risks and benefits are listed to study the consideration of artificial intelligence as an essential factor in handling futuristic vehicles. Researchers and organizations are innovating efficient tools and frameworks for autonomous vehicles. In this survey, in-depth analysis of design techniques of intelligent tools and frameworks for AI and IoT-based autonomous vehicles was conducted. Furthermore, autonomous electric vehicle functionality is also covered with its applications. The real-life applications of autonomous truck, bus, car, shuttle, helicopter, rover, and underground vehicles in various countries and organizations are elaborated. Furthermore, the applications of autonomous vehicles in the supply chain management and manufacturing industry are included in this survey. The advancements in autonomous vehicles technology using machine learning, deep learning, reinforcement learning, statistical techniques, and IoT are presented with comparative analysis. The important future directions are offered in order to indicate areas of potential study that may be carried out in order to enhance autonomous cars in the future.",none
Hybrid evolutionary approaches to maximum lifetime routing and energy efficiency in sensor mesh networks,https://dl.acm.org/doi/10.1162/EVCO_a_00151,2,article,ACM,2015,"Mesh network topologies are becoming increasingly popular in battery-powered wireless sensor networks, primarily because of the extension of network range. However, multihop mesh networks suffer from higher energy costs, and the routing strategy employed directly affects the lifetime of nodes with limited energy resources. Hence when planning routes there are trade-offs to be considered between individual and system-wide battery lifetimes. We present a multiobjective routing optimisation approach using hybrid evolutionary algorithms to approximate the optimal trade-off between the minimum lifetime and the average lifetime of nodes in the network. In order to accomplish this combinatorial optimisation rapidly, our approach prunes the search space using k-shortest path pruning and a graph reduction method that finds candidate routes promoting long minimum lifetimes. When arbitrarily many routes from a node to the base station are permitted, optimal routes may be found as the solution to a well-known linear program. We present an evolutionary algorithm that finds good routes when each node is allowed only a small number of paths to the base station. On a real network deployed in the Victoria & Albert Museum, London, these solutions, using only three paths per node, are able to achieve minimum lifetimes of over 99% of the optimum linear program solution's time to first sensor battery failure.",none
Healthcare: A priority-based energy harvesting scheme for managing sensor nodes in WBANs,https://dl.acm.org/doi/10.1016/j.adhoc.2022.102876,2,research-article,ACM,2022,"The eHealth service has been considered a potential resource issue for industry and academia and is remarkably similar to a promising technology for continuous monitoring of biomedical signals in the human body. Indeed, it deployed modern digital technologies to maintain patient health data in digital environments such as the Internet of Things (IoT). In this vein, Wireless Body Area Networks (WBANs) are essential components of eHealth systems for early detection and successful treatment. Because sensor batteries in WBANs are usually operated and inconvenient to recharge, an energy-efficient resource allocation scheme is critical to extending the length of networks while still meeting the stringent quality of service requirements inherent in WBANs. As a result, this paper investigates resource allocation issues for WBAN. Our objective is to maximize energy efficiency by considering the effect of data transmission, relay selection, power consumption, and each sensor's energy constraints. Due to the current problems' sophistication, we present a Q-learning Agent (QLA) system to obtain the optimal allocation approach. A Q-Sensor Network Management Unit (Q-SNMU) is implemented and designed to synchronize all body sensors appropriately. The results show that the proposed scheme works well and that the proposed Q-SNMU approach is very efficient at running.",none
Modern Energy Optimization Approach for Efficient Data Communication in IoT-Based Wireless Sensor Networks,https://dl.acm.org/doi/10.1155/2022/7901587,1,research-article,ACM,2022,"Many researchers are drawn to mobile wireless sensor networks (WSN) and the Internet of Things (IoT) because of the significant challenges of power consumption and network connectivity. A technique that takes into consideration the characteristics such as network probability, the identified region of individual nodes, and the radius of the whole identified region is presented in this article. Free-space propagation is carried out in the region of interest. This approach assures network connection, long-term communication sustainability, and maximum energy efficiency. It was discovered that a mathematical network model can be built using the probability theory. It has been possible to examine and evaluate the changes in sensor nodes as a function of distance from the detection region using this approach. As a result, a correlation has been established between a network’s communication radius and the identified region. Additionally, a novel method has been developed to reduce energy consumption and sustain connectivity through boosting the connectivity feature. Notably, IoT-based WSN architectures require more energy optimization than any other network, because they have resource-limited nodes. Also, a simulation plot of the proposed approach’s mathematical network scheme is shown to show if it works. The proposed method consumes much less energy averagely 40% compared to the existing methods, which are LEACH, ZTR, and DSR when the radius is 100.",none
An Adaptive Fuzzy C Means with Seagull Optimization Algorithm for Analysis of WSNs in Agricultural Field with IoT,https://dl.acm.org/doi/10.1007/s11277-022-09801-z,0,research-article,ACM,2022,"In recent years, the environmental monitoring in agriculture field is an essential required application. To achieve the environmental monitoring of agriculture fields, the wireless sense networks (WSN) and internet of things is utilized. In the WSN, the energy consumption is a main issue to access the medium and transfer the networks. Hence, in this paper, adaptive fuzzy C means clustering and seagull optimization algorithm is developed for monitoring environmental conditions in agriculture field. Two main objective functions are utilized to empower the presentation of the WSN such as load balancing and energy efficient operation. The proposed method is a combination of fuzzy C means clustering and seagull optimization algorithm (SOA). The energy efficient and load balancing is achieved by optimal routing scheme by proposed method. The fuzzy C-means clustering is utilized to empower the energy efficient operation and load balancing. In the fuzzy C-means clustering, the SOA is utilized to select the optimal path selection. The proposed method is executed by NS2 simulator and performances are compared with existing methods such as atom search optimization and emperor penguin optimization respectively. The performance metrics are delay, drop, throughput, energy consumption, network lifetime, overhead and delivery ratio.",none
Multi-robot exploration in task allocation problem,https://dl.acm.org/doi/10.1007/s10489-021-02483-3,5,research-article,ACM,2022,"Task allocation is an important problem in multi-robot system which can be defined with different setup for different application, i.e. coverage, surveillance and mining mission in static or dynamic scenarios. Our focus in this paper is exploring environment to accomplish tasks distributed over the environment by minimizing overall cost of the system. This problem is defined as a NP-Hard problem, thus will be more challenging in larger environments containing many robots and tasks. To solve multi-robot task allocation in very large environment we propose a new deployment-based framework. Our proposal divided the problem into two sub-problems: region partitioning and routing problem. This decomposition eases considering our problem specification in multi-robot system which are not easily considerable in other approaches, i.e distribution of the tasks or robots’ initial position. Load balancing is done globally by deploying robots in a proper location of the environment and assigning sub-regions among them. Sub-regions contains set of points, where the goal is visiting all the points individually by one of the robots. On the other hand, after deploying the robots, routing techniques can be simply applied to find shortest and safest paths for every robots. To search for solutions in this NP-hard problem, two methods are built on a tailor-made multi-objective scheme of Genetic Algorithm (GA) with a different setup and search operators, and a reinforcement learning approach. Simulation results testify the performance of our methods in comparison to existing ones.",none
Graph Based Optimization for Multiagent Cooperation,https://dl.acm.org/doi/10.5555/3306127.3331863,0,research-article,ACM,2019,"We address the problem of solving math programs defined over a graph where nodes represent agents and edges represent interaction among agents. The objective and constraint functions of this program model the task agent team must perform and the domain constraints. In this multiagent setting, no single agent observes the complete objective and all the constraints of the program. Thus, we develop a distributed message-passing approach to solve this optimization problem. We focus on the class of graph structured linear and quadratic programs (LPs/QPs) which can model important multiagent coordination frameworks such as distributed constraint optimization (DCOP). For DCOPs, our framework models functional constraints among agents (e.g. resource, network flow constraints) in a much more tractable fashion than previous approaches. Our iterative approach has several desirable properties---it is guaranteed to find the optimal solution for LPs, converges for general cyclic graphs, and is memory efficient making it suitable for resource limited agents, and has anytime property. Empirically, our approach provides solid empirical results on several standard benchmark problems when compared against previous approaches.",none
Classification of node degree based on deep learning and routing method applied for virtual route assignment,https://dl.acm.org/doi/10.5555/3062406.3062614,3,research-article,ACM,2017,"In recent years, the importance of various wireless network technologies has increased. Specifically, in communication environments noted for severe conditions, such as disasters, war, and terrorism, collaboration between fixed communication infrastructure and wireless ad-hoc networks is indispensable. In this paper, the node degree of wireless communication is classified for disaster situations, and virtual routes are set according to the predetermined node degree. Then, the proposed routing method is employed with base stations as the infrastructure, such that a route may be assigned, maintained, and recovered. Our classification of wireless degree nodes uses deep learning, and virtual routes are created by employing the Viterbi algorithm. The proposed routing method is compared with existing methods (AODV, OLSR, and ZRP) from the viewpoint of route discovery times and reachability via simulations.",none
A review of different techniques used for routing in wireless sensor networks,https://dl.acm.org/doi/10.1504/ijaip.2024.140093,0,research-article,ACM,2024,"The aim of this paper is to summarise all information related to routing in wireless sensor networks (WSNs). The available routing techniques are divided in three ways: hierarchical, flat and location-based routing. WSNs are made of small nodes, wireless communication capabilities, and computation. Various researchers are working on the technique which can be a combination of effective routing and optimised energy consumption. From the last two decades, this has been the issue to improve the power usage of the router used in WSNs. The energy issue can be addressed by using different protocols in WSNs router. Currently, available protocols are query-based, multi-path, QoS-based, negotiation-based and coherent-based. In this paper, each routing technique is discussed in great detail with their advantages and disadvantages. Author also has highlighted the future area of research.",none
Sensor device scheduling-based cuckoo algorithm for enhancing lifetime of cluster-based wireless sensor networks,https://dl.acm.org/doi/10.1504/ijcat.2022.123231,3,research-article,ACM,2022,"This study proposes the Sensor Device Scheduling-based Cuckoo Algorithm (SeDeSCA) for enhancing the lifespan of cluster-based WSNs. SeDeSCA consists of two phases: clustering and scheduling. The WSN is clustered into clusters using the DBSCAN algorithm in the first phase. The scheduling phase is periodic and consists of three steps: cluster head polling, scheduling decision-based optimisation, and covering. The sensors in each cluster choose their cluster head, which executes the Cuckoo Algorithm (CA) to select a suitable schedule of sensors that will achieve sensing during the current period. The aim of scheduling is to minimise energy consumption and ensure sufficient coverage for the monitored area while maximising network lifespan. The third step is to cover the area of interest with the sensors that are scheduled to be active during this period. The simulation results show that SeDeSCA improves the network lifespan and coverage ratio, as well as the lifespan of WSNs.",none
Energy efficient data collection in sink-centric wireless sensor networks,https://dl.acm.org/doi/10.1016/j.comcom.2016.07.001,5,research-article,ACM,2017,"Sink-centric traffic pattern is common in wireless sensor networks (WSN), which typically causes higher energy consumption of the sensor nodes near the sink node (called hot spot problem). Clustering combined with careful traffic flow control can alleviate a hot spot by dispersing the energy burden concentration. Existing clustering schemes treat each clusters as an entity for energy efficiency optimization. We propose to group a set of clusters into cluster-rings, which is a chain of clusters that are equal distance away from the sink, and conduct energy efficiency optimization at the cluster-ring level. More specifically, we first present a novel method to compose a cluster structure. Next, we present an algorithm that gradually optimizes the traffic flow control at the cluster-ring level by using a multi-agent reinforcement learning technique. Then, we present an algorithm that makes cluster-level traffic routing decision on the basis of cluster-ring level traffic flow control results. Via simulations, it is shown that the proposed scheme result near-optimal performance and can adapt to dynamic changes of network-wide traffic generation.",none
Ant-based routing for wireless multimedia sensor networks using multiple QoS metrics,https://dl.acm.org/doi/10.1016/j.comnet.2010.05.014,36,article,ACM,2010,"In wireless sensor networks, most routing protocols consider energy savings as the main objective and assume data traffic with unconstrained delivery requirements to be a given. However, the introduction of video and imaging sensors unveils additional challenges. The transmission of video and imaging data requires both energy efficiency and QoS assurance (end-to-end delay and packet loss requirements), in order to ensure the efficient use of sensor resources as well as the integrity of the information collected. This paper presents a QoS routing model for Wireless Multimedia Sensor Networks (WMSN). Moreover, based on the traditional ant-based algorithm, an ant-based multi-QoS routing metric (AntSensNet) is proposed. The AntSensNet protocol builds a hierarchical structure on the network before choosing suitable paths to meet various QoS requirements from different kinds of traffic, thus maximizing network utilization, while improving its performance. In addition, AntSensNet is able to use a efficient multi-path video packet scheduling in order to get minimum video distortion transmission. Finally, extensive simulations are conducted to assess the effectiveness of this novel solution and a detailed discussion regarding the effects of different system parameters is provided. Compared to typical routing algorithms in sensor networks and the traditional ant-based algorithm, this new algorithm has better convergence and provides significantly better QoS for multiple types of services in wireless multimedia sensor networks.",none
Clustering for smart cities in the internet of things: a review,https://dl.acm.org/doi/10.1007/s10586-022-03646-8,5,research-article,ACM,2022,"Nowadays, internet of things (IoT) applications, especially in smart cities, are fast developing. Clustering is a promising solution for handling IoT issues such as energy efficiency, scalability, robustness, mobility, load balancing, and so on. The clustering method, which can be applied in IoT, groups sensor nodes into clusters with one node operating as the cluster head. This paper intends to determine the usage of clustering in IoT as a case study for smart cities. Furthermore, this study discusses clustering algorithms on IoT, open issues, and future challenges of clustering in the context of the smart city, and also existing research papers selected by the systematic literature review technique published between 2017 and 2021. Also, we provide a technical taxonomy for clustering categorization in IoT, which includes algorithm, architecture, and application. According to the statistical analysis of 51 chosen research articles in the domain of clustering in IoT, the results show that the number of clusters has a high percentage of 24%, the energy factor has 23%, the execution time factor has 18%, the accuracy has 14%, the delay has 9%, the lifetime has 6%, and throughput has 6%.",none
An Optimized and Energy-Efficient Ad-Hoc On-Demand Distance Vector Routing Protocol Based on Dynamic Forwarding Probability (AODVI),https://dl.acm.org/doi/10.1155/2022/5750767,0,research-article,ACM,2022,"MANET (mobile ad-hoc network) is a wireless ad-hoc network made up of mobile devices that use peer-to-peer routing to provide network access instead of using a preexisting network infrastructure. Despite the network infrastructure’s simplicity, it faces issues such as changeable connection capacity, dynamic topology, node battery power exhaustion, and inadequate physical security. Broadcasting is a standard MANET approach for sending messages from a source node to all other nodes in the network. Flooding is a frequent method for broadcasting route request (RREQ) packets, which is susceptible to broadcast storms. The high retransmission rate is caused by the standard flooding technique, which causes media congestion and packet collisions, which can drastically reduce throughput and network performance. In a mobile ad-hoc network, efficient broadcasting focuses on selecting a compact forward node set while assuring broadcast coverage. The goal is to find a limited number of forward nodes that will provide complete coverage. In this paper, we propose an optimized and energy-efficient routing protocol for MANET (mobile ad-hoc network) based on dynamic forwarding probability in general and AODV (ad hoc on-demand distance vector) in particular, in which the route request packets are randomly controlled to increase the network lifetime and reduce packet loss in the flooding algorithm. We tested and assessed the results of our proposed solution using various network performance factors after implementing and integrating it into NS-2. According to simulation findings, our proposed technique effectively reduced route request propagation messages (RREQ). The suggested technique is more efficient, has a longer network lifetime, and uniformly utilizes node residual energy, enhancing network throughput and minimizing routing overhead when compared to regular and modified AODV protocols.",none
A machine learning-based trust evaluation model for wireless sensor networks,https://dl.acm.org/doi/10.1145/3672919.3673035,0,research-article,ACM,2024,"Wireless sensor networks have been widely used in many industries, where sensor nodes are used to perform specific tasks, such as information collection or data transmission. Due to the particularity of sensor nodes, the trust mechanism of their nodes has been difficult to establish. Different from the traditional trust evaluation model, this paper proposes a trust evaluation model based on machine learning principles. By combining the extracted trust features, the final trust value is obtained for decision-making. Experimental results show that the model is effective and has higher accuracy than other methods.",none
Design and performance analysis of prime number based backoff counter adjustment (PBCA) algorithm for wireless body area networks,https://dl.acm.org/doi/10.1007/s11235-023-01050-0,0,research-article,ACM,2023,"Wireless Body Area Networks (WBANs) are critical in medical emergency services within the Internet of Things (IoT). Ensuring efficient channel utilization while avoiding collisions and optimizing route allocation is a significant research focus in this field. However, the existing CSMA/CA methods need help updating the contention window and achieving fair node distribution. This paper proposes a novel Prime number-based Backoff Counter Adjustment (PBCA) strategy to address this issue. The PBCA algorithm dynamically adjusts the contention window based on the success counter and the prime backoff stages (BS). A mathematical analysis of the proposed PBCA algorithm uses Discrete-Time Markov Chains to study its impact on saturated throughput and collision probability. The proposed algorithm simulation experiments demonstrate the superiority of the PBCA algorithm over existing approaches. The proposed strategy significantly enhances throughput, reduces packet loss and delay, and ensures the reliability of the WBAN network. Compared to existing algorithms, the PBCA algorithm optimizes 48.1% in throughput, 39.47% in packet loss, 45.11% in delay, and 78.62% in reliability. These results outstand the performance of the existing algorithms. This advancement holds promise for enhancing performance and reliability in medical emergency services within IoT applications. The future extension of this work involves integrating reinforcement learning techniques to assess network status accurately, enabling adaptive and intelligent channel allocation in wireless body area networks.",none
