title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
"A review of perception sensors, techniques, and hardware architectures for autonomous low-altitude UAVs in non-cooperative local obstacle avoidance",https://dl.acm.org/doi/10.1016/j.robot.2024.104629,0,article,ACM,2024,"Unmanned Aerial Vehicles (UAVs) can detect and communicate with cooperative obstacles through established protocols. However, non-cooperative obstacles pose a significant threat to UAVs during low-flight operations. These obstacles include static obstacles like buildings, trees, or communication towers and dynamic objects like other UAVs. The application of autonomous UAVs in low-altitude surveillance has motivated research into non-cooperative local obstacle avoidance. This paper provides an overview of such solutions that have been proposed within the last decade. Unlike most literature that limits obstacle avoidance to algorithms, this work provides an in-depth review of obstacle avoidance components, namely the perception sensor, techniques, and hardware architecture of the obstacle avoidance system. This review categorizes the non-cooperative obstacle avoidance techniques into four groups: gap-based methods, geometric methods, repulsive force-based methods, and Artificial Intelligence (AI) based methods. This paper provides a comprehensive resource for researchers working on collision-free surveillance by autonomous UAVs at low altitudes.",none
Optimization of the Wake-Up Scheduling Using a Hybrid of Memetic and Tabu Search Algorithms for 3D-Wireless Sensor Networks,https://dl.acm.org/doi/10.4018/IJSSCI.300359,5,article,ACM,2022,"Computation of an optimal coverage and connectivity aware wake-up schedule of sensor nodes is a fundamental research issue in a 3D-Wireless Sensor Networks. Most of the existing metaheuristic-based wake-up scheduling schemes do not make sure optimal solution and occasionally smacked in local minima. This paper propose a hybrid metaheuristic-based wake-up scheduling scheme (Memtic-Tabu-based-WS) where best feature of memtic algorithm and Tabu Search algorithm is combined. The proposed scheme has considered four parameters such as energy consumption, coverage, connectivity, and optimal size of schedule list. Performance comparison of the proposed Memtic-Tabu-based-WS scheme is performed in different network scenario and compared with three well-known state-of-art schemes in terms of coverage ratio, active sensor nodes and fitness value. The result analysis validate the superiority of the proposed scheme over the existing schemes with better coverage ratio and derivation of the optimal wake-up schedule.",none
Inductive routing based on energy and delay metrics in wireless sensor networks,https://dl.acm.org/doi/10.1145/1815396.1815653,1,research-article,ACM,2010,"Wireless Sensor Networks (WSN) represent actually one of the challenging type of Delay-tolerant networks due their sparse connectivity and hard coverage. In addition, the emergence of applications with different types of traffic in these networks, assurance of Quality of Service (QoS) becomes more and more important. In recent years, lot of research has been conducted to improve the QoS in WSN. In this article, we introduce a Quality of Service (QoS) routing algorithm based on dynamic state-dependent policies. The proposed algorithm uses a bio-inspired approach based on trial/error paradigm to optimize two QoS different criteria: Energy and end-to-end delay. Our proposal, called EDEAR ""Energy and Delay Efficient Adaptive Routing"", is based on explorer agent who is responsible for collecting information in terms of energy and delay by using continuous learning parameters on the network and update routing maintained at each node of the network. The exploration of routes has been optimized by proposing a new algorithm based on multipoint relay for energy consumption, thus reducing the overhead generated by the packets exploration. Numerical results obtained with NS simulator for different levels of traffic's load and mobility show that EDEAR gives better performances compared to traditional approaches.",none
Energy-efficient and location-aware ant colony based routing algorithms for wireless sensor networks,https://dl.acm.org/doi/10.1145/2001576.2001593,4,research-article,ACM,2011,"In recent years, advances in miniaturization, low-power circuit design, simple, low power, yet reasonably efficient wireless communication equipment, and improved small-scale energy supplies have combined with reduced manufacturing costs to make a new technological vision possible, Wireless Sensor Networks (WSN). As WSN are still a young research field, much activity is still on-going to solve many open issues. One is the data routing problem. As the size of the network increases, this problem becomes more complex due the amount of sensor nodes in the network. The meta-heuristic Ant Colony Optimization (ACO) has been proposed to solve this issue. ACO based routing algorithms can add a significant contribution to assist in the maximisation of the network lifetime and in the minimisation of the latency in data transmissions, but this is only possible by means of an adaptable and balanced algorithm that takes into account the WSN main restrictions, for example, memory and power supply. A comparison of two ACO based routing algorithms for WSN is presented, taking into account current amounts of energy consumption under a WSN scenario proposed in this work. Furthermore, a new routing algorithm is defined.",none
A Blockchain-based Intrusion Detection/Prevention Systems in IoT Network: A Systematic Review,https://dl.acm.org/doi/10.1016/j.procs.2024.05.048,0,research-article,ACM,2024,"The Internet of Things (IoT) is an innovative technology used in manufacturing, environmental monitoring, home automation, human health applications, and other fields. IoT devices, however, are susceptible to various security risks. Cyber-attacks on IoT systems can halt the entire system, resulting in data loss. Intrusion Detection Systems (IDS) can quickly identify malicious activity that could have compromised the network's performance. Effective IDS and Intrusion Prevention System (IPS) are necessary to protect IoT systems. Blockchain technology presents another innovative method to strengthen security systems against the latest attacks. This paper focuses on conducting a Systematic Literature Review (SLR) on Blockchain-based Intrusion Detection/Prevention Systems in IoT Networks. We reviewed several relevant blockchain-based IDS and IPS proposed for IoT networks and their mechanisms. The most recent research articles, published between 2017 and 2022, were selected from several databases. Consequently, a comprehensive review of these selected papers sheds light on their techniques, advantages, and drawbacks.",none
A Deep Learning-Based Power Control and Consensus Performance of Spectrum Sharing in the CR Network,https://dl.acm.org/doi/10.1155/2021/7125482,3,research-article,ACM,2021,"The cognitive radio network (CRN) is aimed at strengthening the system through learning and adjusting by observing and measuring the available resources. Due to spectrum sensing capability in CRN, it should be feasible and fast. The capability to observe and reconfigure is the key feature of CRN, while current machine learning techniques work great when incorporated with system adaption algorithms. This paper describes the consensus performance and power control of spectrum sharing in CRN. (1) CRN users are considered noncooperative users such that the power control policy of a primary user (PU) is predefined keeping the secondary user (SU) unaware of PU’s power control policy. For a more efficient spectrum sharing performance, a deep learning power control strategy has been developed. This algorithm is based on the received signal strength at CRN nodes. (2) An agent-based approach is introduced for the CR user’s consensus performance. (3) All agents reached their steady-state value after nearly 100 seconds. However, the settling time is large. Sensing delay of 0.4 second inside whole operation is identical. The assumed method is enough for the representation of large-scale sensing delay in the CR network.",none
Markov decision process and network coding for reliable data transmission in wireless sensor and actor networks,https://dl.acm.org/doi/10.1016/j.pmcj.2019.03.003,0,research-article,ACM,2019,"In delay sensitive applications of Wireless Sensor and Actor Networks (WSANs), achieving reliable data collection in the presence of a faulty region is a challenging issue. Sensed data may not be relayed to an actor due to fluctuations of wireless links in faulty regions. In this paper, a reliable data transmission mechanism using opportunistic encoding has been proposed for a WSAN with faulty nodes. A network coding approach has been designed by considering link loss rates and appropriate level of redundancy to achieve reliable data delivery. Further, a Markov Decision Process (MDP) has been proposed for opportunistic network coding decisions. The proposed mechanism determines the level of packet redundancy adaptively in the network coding process to improve reliable data collection and to reduce the number of data transmissions. Moreover, the state of a link changes with dynamic adverse environmental conditions, such as rainfall, fog and high temperature. The proposed mechanism analyzes the quality of link states and determines the applicability of network coding to improve the data transmission reliability and to reduce the number of data transmissions. Further, efficacy of the proposed mechanism has been shown through simulation results by considering number of data transmissions, average delivery delay, energy consumptions and network lifetime.",none
A survey of data mining methodologies in the environment of IoT and its variants,https://dl.acm.org/doi/10.1016/j.jnca.2024.103907,0,review-article,ACM,2024,"In today’s world, the number and variety of objects that are connected to the Internet of Things (IoT) infrastructure is increasing exponentially. Consequently, data produced by these devices also increases in the exponential rate. These massive data needs to be analyzed for extraction of knowledge and information using suitable data mining tools. This analysis plays a very important role in healthcare, farming, enterprises etc. for taking appropriate decisions. As it is well known that the IoT system suffers from many limitations like resource and energy constraint, heterogeneity of devices and data, scalability, so the implementation of data mining tools in such infrastructure becomes a challenge. Data mining techniques needs to be adapted for such infrastructure. Many investigators have put their endeavors in the IoT data mining field. In this paper, a survey on those investigations has been discussed in detail. Recently, several new architectures of IoT have been investigated which are capable of overcoming the standard conventional limitations of IoT. One of the most prominent architectures in such direction is Software Defined Network (SDN) based IoT. An insignificant number of works have been done on Data mining applications in SDN based IoT platforms. This paper presents detailed study and critical analysis of past works related to IoT and SDN based IoT data mining. Prominent research gaps have been investigated and outlined. Future research directions in the field have been also outlined.Graphical abstractDisplay OmittedHighlights•An extensive survey on IoT data mining systems.•The same on other variants like SDN-based IoT networks are also reviewed.•Critical analysis of the works discussed.•Research challenges with probable solutions are discussed.",none
Optimized cost effective and energy efficient routing protocol for wireless body area networks,https://dl.acm.org/doi/10.1016/j.adhoc.2017.03.008,19,research-article,ACM,2017,"The increase in average lifespan and huge costs for health treatments have resulted in cost effective solutions for healthcare management. Wireless Body Area Network (WBAN) is a promising technology for delivering quality healthcare to its users. Low power devices attached to the body have limited battery life. It is desirable to have energy efficient routing protocols that maintain the required reliability value for sending the data from a given node to the sink. The current work proposes two protocols: Optimized Cost Effective and Energy Efficient Routing protocol (OCER) and Extended-OCER (E-OCER). In OCER, optimization using Genetic Algorithm (GA) is applied to the multi-objective cost function with residual energy, link reliability and path loss as its parameters for selecting the most optimal route from a given body coordinator to the sink. Distance between any two sensor nodes is reduced by applying multi-hop approach. E-OCER extends the work of OCER by considering inter-BAN communication. Performance of OCER is compared with other existing energy aware routing protocols by considering different parameters. A comparison of the performance of E-OCER with OCER is made to study the effect of on-body sensors communication on the energy consumption and throughput of the network. This paper also provides a comprehensive energy model to calculate the total energy consumption of the network. In addition to the radio transmission and receiving energy, other basic energy consumption sources viz. processing energy, sensor sensing, transient energy and transmission/reception on/off energy have also been taken into account. The results show an improved performance of the proposed protocols in terms of energy efficiency.",none
Simulated versus reduced noise quantum annealing in maximum independent set solution to wireless network scheduling,https://dl.acm.org/doi/10.1007/s11128-018-2117-1,0,article,ACM,2019,"With the introduction of adiabatic quantum computation (AQC) and its implementation on D-Wave annealers, there has been a constant quest for benchmark problems that would allow for a fair comparison between such classical combinatorial optimization techniques as simulated annealing (SA) and AQC-based optimization. Such a benchmark case study has been the scheduling problem to avoid interference in the very specific Dirichlet protocol in wireless networking, where it was shown that the gap expansion to retain noninterference solutions benefits AQC better than SA. Here, we show that the same gap expansion allows for significant improvement in the D-Wave 2X solution compared with that of its predecessor, the D-Wave II.",none
A Survey of Routing Protocols in Wireless Body Area Networks for Healthcare Applications,https://dl.acm.org/doi/10.4018/jehmc.2012040101,5,article,ACM,2012,"Recent advances in electronics and integrated circuits have fostered the development of small and intelligent medical sensors and actuators that are wearable or implementable inside the human body. The main function of these devices is to collect patient's physiological parameters and forward them to the medical center in an efficient and reliable way. Therefore, routing is a non-trivial task in wireless body area networks WBAN; sensing the importance of routing in WBAN and the availability of a significant body of literature on this topic are the main motivations that encourage the study and examination of routing mechanisms. This paper proposes WBAN routing approaches. It outlines the design challenges for WBAN routing protocols and sketches out the communication architecture of this type of network. The authors' main contribution is the classification of the routing techniques into six main categories, which corresponds to thermal aware routing protocols, cluster based routing protocols, cross layers based routing protocols, quality of service QoS aware routing protocols, and delay tolerant aware routing protocols. The advantages and performance issues of each routing technique are highlighted. This paper is useful for researchers to make enhancements to the future design of WBAN routing protocols and algorithms.",none
A scalable support vector machine for distributed classification in ad hoc sensor networks,https://dl.acm.org/doi/10.1016/j.neucom.2010.03.016,3,article,ACM,2010,"A scalable support vector machine (SVM) is proposed for distributed classification in ad hoc wireless sensor networks (WSNs) in this paper. The main idea is to train SVM classifier using only the local dataset, and evaluate the global nonlinear classifier via a dynamic consensus algorithm with communication only between neighbors instead of among all agents (sensor node) in the network. Specifically, by introducing a sequential gradient ascent based algorithm and modifying the formulation of the bias, the training process can be executed in a distributed and parallel way without information exchange among agents. After the distributed training of SVM, each node has one set of Lagrange multipliers corresponding to the local dataset. Then we adopt the dynamic consensus algorithm to evaluate the global nonlinear classifier for each agent in the network with only information exchange between neighbors. A novel dynamic consensus formulation is introduced and its convergence is proved. What's more, since it only exchanges information between neighbors during evaluation, the proposed algorithm is scalable for large-scale ad hoc sensor network and considerable communication energy can be reduced, which will prolong the lifetime of the whole network. Examples from the UCI repository demonstrate the effectiveness of the proposed algorithm.",none
A study towards applying thermal inertia for energy conservation in rooms,https://dl.acm.org/doi/10.1145/2529050,12,research-article,ACM,2013,"We are in an age where people are paying increasing attention to energy conservation around the world. The heating and air-conditioning systems of buildings introduce one of the largest chunks of energy expenses. In this article, we make a key observation that after a meeting or a class ends in a room, the indoor temperature will not immediately increase to the outdoor temperature. We call this phenomenon thermal inertia. Thus, if we arrange subsequent meetings in the same room rather than in a room that has not been used for some time, we can take advantage of such undissipated cool or heated air and conserve energy. Though many existing energy conservation solutions for buildings can intelligently turn off facilities when people are absent, we believe that understanding thermal inertia can lead system designs to go beyond on-and-off-based solutions to a wider realm.We propose a framework for exploring thermal inertia in room management. Our framework contains two components. (1) The energy-temperature correlation model captures the relation between indoor temperature change and energy consumption. (2) The energy-aware scheduling algorithms: given information for the relation between energy and temperature change, energy-aware scheduling algorithms arrange meetings not only based on common restrictions, such as meeting time and room capacity requirement, but also energy consumptions. We identify the interface between these components so further works towards same on direction can make efforts on individual components.We develop a system to verify our framework. First, it has a wireless sensor network to collect indoor, outdoor temperature and electricity expenses of the heating or air-conditioning devices. Second, we build an energy-temperature correlation model for the energy expenses and the corresponding room temperature. Third, we develop room scheduling algorithms. In detail, we first extend the current sensor hardware so that it can record the electricity expenses in re-heating or re-cooling a room. As the sensor network needs to work unattendedly, we develop a hardware board for long-range communications so that the Imote2 can send data to a remote server without a computer relay close by. An efficient two-tiered sensor network is developed with our extended Imote2 and TelosB sensors. We apply laws of thermodynamics and build a correlation model of the energy needed to re-cool a room to a target temperature. Such model requires parameter calibration and uses the data collected from the sensor network for model refinement. Armed with the energy-temperature correlation model, we develop an optimal algorithm for a specified case, and we further develop two fast heuristics for different practical scenarios.Our demo system is validated with real deployment of a sensor network for data collection and thermodynamics model calibration. We conduct a comprehensive evaluation with synthetic room and meeting configurations, as well as real class schedules and classroom topologies of The Hong Kong Polytechnic University, academic calendar year of Spring 2011. We observe 20% energy savings as compared with the current schedules.",none
Empowering autonomous indoor navigation with informed machine learning techniques,https://dl.acm.org/doi/10.1016/j.compeleceng.2023.108918,0,research-article,ACM,2023,"ts•Allows the system to learn from training data and prior information, improving decision-making.•Uses Stochastic Gradient Descent (SGD) optimization to process large datasets in real-time.•Accurately represents indoor environments and improves navigation.•The proposed method efficiently plans collision-free paths for robots and unmanned aerial vehicles indoors.•Potential for real-world implementation.AbstractThis paper proposes the application of informed machine learning technique to enhance the performance of an autonomous indoor navigation system by leveraging prior knowledge and additional data during training. The system includes simultaneous localization and mapping method for perform two prime functionalities of the localization, and mapping. By integrating machine learning, the system achieves a higher level of autonomy. It involves incorporating extra data alongside a priori knowledge gained from system training, resulting in improved efficiency and autonomy. The optimization of the proposed system model's training process utilizes the stochastic gradient descent algorithm to efficiently handle large volumes of real-time data. Through simulations, the effectiveness of the suggested informed machine learning technique is demonstrated, showcasing its superior performance in autonomous indoor navigation.Graphical abstractDisplay Omitted",none
"Server placement in mobile cloud computing: A comprehensive survey for edge computing, fog computing and cloudlet",https://dl.acm.org/doi/10.1016/j.cosrev.2023.100616,0,review-article,ACM,2024,"The growing technology of the fifth generation (5G) of mobile telecommunications has led to the special attention of cloud service providers (CSPs) to mobile cloud computing (MCC). Due to the limitations in processing power, storage space and energy capacity of mobile devices, cloud resources can be moved to the edge of the network to improve the quality of service (QoS). Server placement is a crucial emerging problem in both typical and edge types of MCC, different proposed methods of which are reviewed and evaluated in this paper. Proper placement of servers leads to more efficient utilization of these servers, reduces their response time and optimizes their energy consumption. A variety of techniques and approaches, including machine learning-based techniques, evolutionary models, optimization algorithms, heuristics and meta-heuristics have been employed by different server placement methods of the literature to find the optimal deployment map of servers. This paper provides a comprehensive analysis of these server placement methods in edge computing, fog computing and cloudlet, investigates their various aspects, dimensions and objectives, and evaluates their strengths and weaknesses. Furthermore, open challenges for server placement in MCC are provided, and future research directions are also explained and discussed.",none
Packet Scheduling for Multiple-Switch Software-Defined Networking in Edge Computing Environment,https://dl.acm.org/doi/10.1155/2018/7659085,0,research-article,ACM,2018,"Software-defined networking (SDN) decouples the control plane and data forwarding plane to overcome the limitations of traditional networking infrastructure. Among several communication protocols employed for SDN, OpenFlow is most widely used for the communication between the controller and switch. In this paper two packet scheduling schemes, FCFS-Pushout (FCFS-PO) and FCFS-Pushout-Priority (FCFS-PO-P), are proposed to effectively handle the overload issue of multiple-switch SDN targeting the edge computing environment. Analytical models on their operations are developed, and extensive experiment based on a testbed is carried out to evaluate the schemes. They reveal that both of them are better than the typical FCFS-Block (FCFS-BL) scheduling algorithm in terms of packet wait time. Furthermore, FCFS-PO-P is found to be more effective than FCFS-PO in the edge computing environment.",none
