title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Acoustic Propagation Research And Simulation Based On Bellhop,https://dl.acm.org/doi/10.1145/3605801.3605845,0,research-article,ACM,2023,"The paper concerned about complexity of underwater acoustic propagation environment. Bellhop model be used for simulating the trajectories of sound rays in various seabed environment, such as smooth ocean bottom, seamounts, and ocean trench, respectively. The relationship of glancing angle on sound ray trace be discussed in various sound speed profile and various seabed environment. The experimental results shows that the trajectories of sound rays were effected by the difference in sound speed profile, the distance between source and seamount and the size of glancing angle. Especially when the glancing angle become bigger, the reflection effect was obviously nearby the source. However, when glancing angle was between -15° to 15° and -25° to 25°, there were minimum energy loss and best trajectory of sound rays relatively, under the same condition.",none
Role of machine learning and deep learning in securing 5G-driven industrial IoT applications,https://dl.acm.org/doi/10.1016/j.adhoc.2021.102685,13,research-article,ACM,2021,"The Internet of Things (IoT) connects millions of computing devices and has set a stage for future technology where industrial use cases like smart cities and smart houses will operate with minimal human intervention. IoT’s cross-domain amalgamations with emergent technologies like 5G and blockchain affects human life. Hence, increase in reliance over IoT necessitates focus on its privacy and security concerns. Implementing security through encryption, authentication, access control and communication security is the need of the hour. These needs can be best catered with the use of machine learning (ML) and deep learning (DL) that can help in realizing secure intelligent systems. In this work, the authors present a comprehensive review for securing Industrial-IoT (I-IoT) devices to contribute to the development of security methods for I-IoT deployed over 5G and blockchain. The survey provides a general analysis of the state-of-the-art security implementation and further assesses the product life cycle of IoT devices. The authors present numerous virtues as well as faults in the machine learning and deep learning algorithms deployed over the fog architecture in context with the security solutions. The potential security algorithms can help overcome many challenges in the IoT security and pave way for implementation with emerging technologies like 5G, blockchain, edge computing, fog computing and their use cases for creating smart environments.",none
A cluster based charging schedule for wireless rechargeable sensor networks using gravitational search algorithm,https://dl.acm.org/doi/10.1007/s11276-022-03049-y,1,research-article,ACM,2022,"Wireless sensor networks have a short network lifetime due to limited battery life. External power supplies are utilised to extend the life of sensor nodes. The previous works of charging scheduling lack charging efficiency, resulting in early node energy exhaustion. There are certain limitations in designing the scheduling path when sensor nodes consume diversified energy. Previous charging schedule approaches or charging path designs aimed to reduce the mobile charger’s travel distance as well as the charging time delay. In this paper, we show how to build a charging path that reduces not only the mobile charger’s maximum working time, but also the charging time delay or charging latency, as well as the mobile charger’s or Mobile Charging Vehicle’s (MCV) travel distance . Here first we cluster the sensor nodes based on their location, then we derive a path using Gravitational Search Algorithm inside the clusters. We stimulate the proposed work and compare the working time of the MCV with some existing algorithms to show the efficiency.",none
"A Comprehensive Survey on Pandemic Patient Monitoring System: Enabling Technologies, Opportunities, and Research Challenges",https://dl.acm.org/doi/10.1007/s11277-023-10535-9,0,review-article,ACM,2023,"Sporadic occurrences of transmissible diseases have severe and long-lasting effects on humankind throughout history. These outbreaks have molded the political, economic, and social aspects of human life. Pandemics have redefined some of the basic beliefs of modern healthcare, pushing researchers and scientists to develop innovative solutions to be better equipped for future emergencies. Numerous attempts have been made to fight Covid-19-like pandemics using technologies such as the Internet of Things, wireless body area network, blockchain, and machine learning. Since the disease is highly contagious, novel research in patients’ health monitoring system is essential for the constant monitoring of pandemic patients with minimal or no human intervention. With the ongoing pandemic of SARS-CoV-2, popularly known as Covid-19, innovations for monitoring of patients’ vitals and storing them securely have risen more than ever. Analyzing the stored patients’ data can further assist healthcare workers in their decision-making process. In this paper, we surveyed the research works on remote monitoring of pandemic patients admitted in hospitals or quarantined at home. First, an overview of pandemic patient monitoring is given followed by a brief introduction of enabling technologies i.e. Internet of Things, blockchain, and machine learning to implement the system. The reviewed works have been classified into three categories; remote monitoring of pandemic patients using IoT, blockchain-based storage or sharing platforms for patients’ data, and processing/analyzing the stored patients’ data using machine learning for prognosis and diagnosis. We also identified several open research issues to set directions for future research.",none
Improving network lifetime and reliability for machine type communications based on LOADng routing protocol,https://dl.acm.org/doi/10.1016/j.adhoc.2018.02.007,2,research-article,ACM,2018,"With the advent of machine type communication (MTC) as part of the Internet of Things (IoT), there is an increasing need to address the challenges for the machine to machine (M2M) communications. Among the two routing protocols specifically designed for low-power lossy networks, RPL has limited support for M2M communications; whereas, LOADng can address the resource constraints of the nodes and demands for M2M communication. This paper proposes a new composite routing metric, LRRE, for LOADng to address the node congestion due to heavy traffic through the node and early node death. The LOADng with LRRE is implemented in ns-3 simulator. The simulation results show improved performance of LOADng with LRRE compared to that with the traditional hop count and residual energy metrics. We also propose a new multipath data forwarding scheme, namely, weighted forwarding (WF) to distribute the load evenly across the network. We extend the ns-3 simulation module for LOADng to multipath routing and integrate it with the newly proposed routing metric and multipath data forwarding technique. The simulation results show a significant improvement in network lifetime, packet delivery ratio, and energy utilization with the proposed LRRE metric and WF multipath data forwarding scheme. Analytical results are also obtained for simplified cases.",none
A novel deep neural networks based path prediction,https://dl.acm.org/doi/10.1007/s10586-020-03056-8,0,research-article,ACM,2020,"With the advancements in sensor applications, wireless sensor networks (WSNs) become significant area of research. WSNs compose various tiny sensor nodes to sense an environment, depends upon the given application. However, these nodes are battery constrained (i.e., may become dead after passing certain iterations). Therefore, number of energy efficient protocols have been implemented in literature. However, selecting an optimal path between base station and sensor nodes is defined as an ill-posed problem. To overcome this issue, a Deep Q-routing based inter-cluster data aggregation is considered to improve the inter-cluster communication in WSNs. In every epoch, Recurrent neural network is considered to compute shortest path between cluster heads and sink. We have trained the network in such a way that it considers various features of WSNs and able to decide which sensor node will be selected as next-hop to establish a shortest path between elected cluster heads and sink. The non-cluster head nodes may also be considered while selecting a shortest path. Extensive experimental results show that the proposed technique outperforms the competitive energy efficient protocols.",none
Multi-Criteria Decision-Making Framework with Fuzzy Queries for Multimedia Data Fusion,https://dl.acm.org/doi/10.1145/3640339,1,research-article,ACM,2024,"Multimedia Internet of Things (MIoT) is widely explored in many smart applications for connectivity with wireless communication. Such networks are not like ordinary networks because it has to collect a massive amount of data and are further forwarded to processing systems. As MIoT is very limited in terms of resources for healthcare, smart homes, etc., therefore, energy efficiency with reliable data transmission is a significant research challenge. As smart applications rely on bounded constraints, therefore duplicate and unnecessary data transmission should be minimized. In addition, the timely delivery of data in crucial circumstances has a significant impact on any proposed system. Consequently, this paper presents a fuzzy logic-based edge computing framework to provide cooperative decision-making while avoiding inefficient use of the sensing power of smart devices. The proposed framework can be applied to critical applications to improve response time and processing cost. It consists of the following two functional components: Firstly, it provides the automated routing process with a natural language interface at the sink node. Secondly, to ensure reasonable performance, it also transmits semantic data between sensors using fuzzy queries and security. According to the performance evaluation, the proposed framework significantly outperformed related studies in terms of energy consumption, packet overhead, network throughput, and end-to-end delay.",none
Multi-UAV computing enabling efficient clustering-based IoT for energy reduction and data transmission,https://dl.acm.org/doi/10.3233/JIFS-231242,0,research-article,ACM,2023,"Internet of Things (IoT) technologies increasingly integrate unmanned aerial vehicles (UAVs). IoT devices that are becoming more networked produce massive data. The process and memory of this enormous volume of data at local nodes, particularly when utilizing artificial intelligence (AI) algorithms to collect and utilize useful information, have been declared vital issues. In this paper, we introduce UAV computing to solve greater energy consumption, delay difficulties using task offload and clustered approaches, and make cloud computing operations accessible to IoT devices. First, we present a clustering technique to group IoT devices for data transmission. After that, we apply the Q-learning approach to accomplish task offloading and allocate the difficult tasks to UAVs that are not yet fully loaded. The sensor readings from the CHs are then collected using UAV path planning. Furthermore, We use a convolutional neural network (CNN) to achieve UAV route planning. In terms of coverage ratio, clustering efficiency, UAV motion, energy consumption, and the number of collected packets, the effectiveness of the current study is finally compared with the existing techniques using UAVs. The results showed that the suggested strategy outperformed the current approaches in terms of coverage ratio, clustering efficiency, UAV motion, energy consumption, and the number of collected packets. Additionally, the proposed technique consumed less energy due to CNN-based route planning and dynamic positioning, which reduced UAV transmits power. Overall, the study concluded that the suggested approach is effective for improving energy-efficient and responsive data transmission in crises.",none
A state of the art review of intelligent scheduling,https://dl.acm.org/doi/10.1007/s10462-018-9667-6,13,research-article,ACM,2020,"Intelligent scheduling covers various tools and techniques for successfully and efficiently solving the scheduling problems. In this paper, we provide a survey of intelligent scheduling systems by categorizing them into five major techniques containing fuzzy logic, expert systems, machine learning, stochastic local search optimization algorithms and constraint programming. We also review the application case studies of these techniques.",none
What makes evolutionary multi-task optimization better: A comprehensive survey,https://dl.acm.org/doi/10.1016/j.asoc.2023.110545,1,review-article,ACM,2023,"Evolutionary multi-task optimization (EMTO) is a new branch of evolutionary algorithm (EA) that aims to optimize multiple tasks simultaneously within a same problem and output the best solution for each task. EMTO utilizes the strengths of EA to perform global optimization without relying on the mathematical properties of the problem. Therefore, EMTO is particularly suitable for complex, non-convex and nonlinear problems. Unlike traditional single-task EA, EMTO can deal with multiple optimization problems at once and can automatically transfer knowledge among these different problems. EMTO provides a novel approach for solving multi-task optimization problems and has attracted the attention of many researchers in the field of evolution. Due to the strong parallel search capability of EMTO, many excellent theoretical and applied research has been proposed on EMTO. To better organize these respectable research works and inspire future researchers, this paper reviews the related works on EMTO in the following three aspects. Firstly, many works focus on improving the performance of EMTO through various optimization strategies. Through an in-depth analysis and review of the current literature on this topic, we provide a comprehensive summary of these strategies. Secondly, we provide examples of real-world applications of EMTO, as well as its combination with other optimization paradigms. These examples demonstrate the wide applicability of EMTO. Finally, we propose some potential directions for future research in EMTO to inspire researchers in this field.Highlights•To better organize these respectable research works and inspire future researchers, this paper reviews the related works on EMTO in the following three aspects.•Firstly, many works focus on improving the performance of EMTO through various optimization strategies. Through an in-depth analysis and review of the current literature on this topic, we provide a comprehensive summary of these strategies.•Secondly, we provide examples of real-world applications of EMTO, as well as its combination with other optimization paradigms. These examples demonstrate the wide applicability of EMTO.•Finally, we propose some potential directions for future research in EMTO to inspire researchers in this field.",none
Tactile internet of federated things: Toward fine-grained design of FL-based architecture to meet TIoT demands,https://dl.acm.org/doi/10.1016/j.comnet.2023.109712,0,article,ACM,2023,"The Tactile Internet of Things (TIoT) represents a special class of the Internet of Things (IoT) that has opened the door for a new generation of agile, highly dynamic, intelligent, and bandwidth-hungry applications in many vital domains such as medical, military, robotics, and entertainment. However, the TIoT’s high level of physical requirements constitute a challenge that hinders the technology’s full potential. The application of machine learning (ML) methods has become of high importance to facilitate the prolific deployment of TIoT devices and applications. Along with advances in 6G and networking-enabling technologies, federated learning (FL) can bridge this gap by boosting TIoT services due to its inherent and redundant distributed nature. To the best of our knowledge, no other work in the literature covers applications of FL in the TIoT. In this work, we identify the prospective approach with a final aim of finding an appropriate architecture for the TIoT based on FL as we survey, compare, and analyze recent literature. We conducted a comprehensive and in-depth study of FL design aspects relevant to the deployment of the TIoT and suggested categorization of these aspects into process, infrastructure, data, enabler, and defense classes. On the other hand, as we are seeking to define a role for FL in the TIoT, we identified services of ML in the IoT domain as a general case of the FL/TIoT special case. Moreover, the shortcomings of traditional ML in regard to the general IoT are highlighted. We find that FL can be replaced, especially in the case of the TIoT, to meet the high level of design constraints. Eventually, we draw conclusions and future directions of common challenges relevant to applying FL in the domain of the TIoT.",none
Toward Performant and Energy-Efficient Network Queries: A Parallel and Stateless Approach,https://dl.acm.org/doi/10.1155/2023/6185758,0,research-article,ACM,2023,"In many edge computing applications (e.g., wireless sensor networks, WSNs) where nodes are mostly battery-powered, queries’ energy consumption, and response time are two of the most important metrics, representing the network’s sustainability and performance, respectively. Conventional techniques used to focus on only one of the two metrics and did not attempt to optimize both in a coordinated manner. This work aims to achieve both high sustainability and high performance of these queries at the same time. To that end, a new mechanism is proposed to construct the topology of a three-tier WSN. The proposed mechanism eliminates the conventional stateful routing tables and employs a stateless and efficient addressing scheme inspired by the Chinese remainder theorem (CRT). The CRT-based topology allows for query parallelism, an unprecedented feature in the WSNs. On top of the new topology encoded by CRT, a new protocol is designed to parallelly preprocess collected data on sensor nodes by effectively aggregating and deduplicating data in a cluster of neighborhood nodes. At the same time, the hibernating mechanism is proposed to prolong the network life cycle. Moreover, a new algorithm is devised to allow the queries and results to be transmitted through low-power and fault-tolerant paths using recursive elections over a subset of the entire power range. With all these new techniques taken together, the system presented in this work outperforms approximate algorithms from various perspectives: (i) the query response is improved by up to 21.6%; (ii) the energy consumption is reduced by up to 16.8%; and (iii) the reliability is increased by up to 18.3%.",none
"AI/ML for beyond 5G systems: Concepts, technology enablers & solutions",https://dl.acm.org/doi/10.1016/j.comnet.2023.110044,0,article,ACM,2024,"5G brought an evolution on the network architecture employing the service-based paradigm, enabling flexibility in realizing customized services across different technology domains. Such paradigm gives rise to the adoption of analytics and Artificial Intelligence/Machine Learning (AI/ML) in mobile communications with the ease of collecting various measurements related to end-users and the network, which can be exposed towards consumers, including 3rd party applications. AI/ML may influence network planning and optimization considering the service life-cycle and introduce new operations provision, paving the way towards 6G. This article provides a survey on AI/ML considering the business, the fundamentals and algorithms across the radio, control, and management planes. It sheds light on the key technologies that assist the adoption of AI/ML in 3rd Generation Partnership Project (3GPP) networks considering service request, reporting, data collection and distribution and it overviews the main AI/ML algorithms characterizing them into user-centric and network-centric. Finally, it explores the main standardization and open source activities on AI/ML, highlighting the lessons learned and the further challenges that still need to be addressed to reap the benefits of AI/ML in automation for beyond 5G/6G mobile systems.",none
Unequal sized cells based on cross shapes for data collection in green Internet of Things (IoT) networks,https://dl.acm.org/doi/10.1007/s11276-023-03281-0,0,research-article,ACM,2023,"In the Internet of Things (IoT), smart devices such as sensors gather data by sensing the IoT environment and communicating with each other. This data is transmitted to a base station to satisfy certain requests of remote users. Energy conservation is a critical issue for battery-powered IoT nodes. The mobility of the sink can effectively conserve the energy of the sensor nodes. However, improper use of the mobile sink may either erode the energy conservation goal or increase the data delivery delay. Thus, to achieve a green IoT network with minimum delay, this paper addresses the energy conservation issue in these networks by proposing a Cross-zone based Routing mechanism for IoT–based WSN (CRIoT). CRIoT has more control over the routing tree by using a grid-based virtual structure with cells of different sizes that are formed by connecting several smaller cross-shaped pieces. These paths are created so that they not only prevent the occurrence of hot spots and prolong the network lifetime but also lead to minimal delay. The simulation results indicate that the proposed routing protocol provides better network performance in terms of delay, energy utilization, network lifetime, and throughput.",none
Dynamic route scheduler in vehicular ad hoc network for smart crowd control,https://dl.acm.org/doi/10.1007/s00779-019-01224-1,0,research-article,ACM,2019,"Revenue generated by tourism is positively correlated with the development of any city. In recent years, tourism is getting peak focus among the government, local bodies, and researchers. This has led to increase in initiatives to grow tourism in and across the country. Being one of the most flourishing sectors, tourism in India shows bold signals of emerging as a strong participant in the world of tourism. In addition to safeguarding its culture and deep-rooted traditional values, tourism provides a way to increase employment opportunities as well as increase the foreign exchange within the country. There are many open research problems arising in the domain, which need the attention of researchers. City traffic management is one among the major concern for cities around the world. Scheduling dynamic travel plans for tourists with crowd and traffic awareness has high scope for research. In this paper, a system is proposed which connects the vehicles to a centralized sink for getting the optimal routes. Route scheduling is done based on a prediction model. Different parameters were collected from the environment that includes crowd, traffic, and schedule of other vehicles. The system has modules like static nodes, mobile nodes, host nodes, and sink node for the control and management. Selection of path and protocol is a primary strategy to design any VANET systems. Hence, performance analysis of routing protocols for the proposed system is done as a major step in selection of protocols. Packet delivery ratio, jitter, and throughput are common measures used for the comparison of protocols.",none
A QoE Driven Cross-Domain Management Architecture for Space-Air-Ground Integrated Network,https://dl.acm.org/doi/10.1155/2022/8410133,0,research-article,ACM,2022,"With the increasing demands for networks, space-air-ground integrated network (SAGIN) and quality of experience (QoE) have been proposed in recent years. In order to adapt to the more complex network environment in the future, the network management based on QoE in SAGIN comes into being. In this paper, we propose a QoE driven cross-domain management architecture for SAGIN. From the perspective of systematicity, we focus on the process of the network management, including the required network functions, the distribution of different functions and the network operation strategy. Therefore, we divide the network architecture into subsystems, functional modules and network facilities, and propose the corresponding network operation strategies. In addition, we propose a network task allocation strategy based on Q-learning and apply it to the simulation environment of proposed architecture. Through simulation experiment, we demonstrate the advantages of QoE in SAGIN.",none
Countermeasures for Primary User Emulation Attack: A Comprehensive Review,https://dl.acm.org/doi/10.1007/s11277-020-07600-y,2,review-article,ACM,2020,"Cognitive radio (CR) is a flexible wireless network that can solve the scarcity and underutilization problem of the spectrum by permitting unlicensed users to access licensed bands. The dynamic nature of CR makes it more vulnerable in terms of security. This paper’s emphasis is on the primary user emulation attack, which poses a severe threat to the spectrum sensing operation of CR. In this attack, a malicious user imitates the signal characteristics of a licensed user (primary user) to disguise its true identity. Although many survey papers enhance our knowledge of cognitive radio security, this paper is an attempt to culminate new findings with the old ones to keep up the pace of the research community. Finally, the paper summarizes with some recommendations and future strategies pertinent to energy-efficient and flexible security methods for next-generation wireless systems.",none
Near Optimal Charging and Scheduling Scheme for Stochastic Event Capture with Rechargeable Sensors,https://dl.acm.org/doi/10.1109/MASS.2013.60,3,Article,ACM,2013,"Though much existing work exploits wireless power charging to enhance sensor network performance such as routing and data aggregation, few efforts focus on issues of stochastic event capture. In this paper, we consider the scenario in which a mobile charger (MC) periodically travels within a sensor network to recharge the sensors wirelessly, to maximize the Quality of Monitoring (QoM) for stochastic events. Towards this goal, two closely related research issues need to be addressed. One is how to choose the sensors for charging and decide the charging time for each of them, the other is how to best schedule the sensors' activation schedules according to their received energy. In this paper, we jointly design the charging scheme and sensor schedules to maximize the QoM. We formulate our problem formally as the maximum QoM charging and scheduling problem (MQCSP). Obtaining an exact solution of MQCSP is challenging. Thus we first ignore the MC's travel time and study the resulting relaxed version of MQCSP, R-MQCSP. We show both MQCSP and R-MQCSP are NP-hard. For R-MQCSP, however, under a special condition, we prove that it can be formulated as a sub modular function maximization problem. This formulation allows a 1/6-approximation algorithm for the general case, and a unified algorithm with a series of approximation factors (up to 1-1/e) for a special case. Then, for MQCSP, we propose approximation algorithms by extending our R-MQCSP results. Finally, we conduct extensive trace-driven simulations to validate our algorithm design. The empirical results corroborate our theoretical analysis.",none
