title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
A hybrid technique to provide effective allocation based on mac with UWSN for energy efficiency and effective communication,https://dl.acm.org/doi/10.1007/s11042-023-14897-x,0,research-article,ACM,2023,"In the Underwater Wireless Sensor Network (UWSN), the localization of sensor underwater plays a vital role. The underwater sensor gathers information from the earth and transmits the obtained data to the monitoring station. However, the UWSN is facing more serious issues than WSN like long propagation delay, shadow zones, narrow bandwidth, complex geographical environment, high bit error rates, etc. Therefore, the development of effective techniques in UWSN is highly demanded. The reason behind the proposed work is to develop an Energy Consumption-Hybrid Grass Hopper with Cuckoo Search (EC-HGCS) algorithm to mitigate the localization error based on analyzing the parameter of each sensor. The proposed algorithm is a combination of the Grasshopper Optimization Algorithm (GOA) and Cuckoo Search Algorithm (CS). Here, The GOA is improved with the help of the CS algorithm; therefore, highly effective communication can be achieved. The implementation is done in the NS2 platform with some simulation parameters and by comparing the performance metrics like overhead, Packet drops delivery ratio, delay, energy consumption, and throughput with the existing techniques. Eventually, for the proposed approach the throughput and delivery ratio are higher on the other hand energy consumption, overhead, packet drop and delay are lower than in the existing technique.",none
Bio-insect and artificial robot interaction using cooperative reinforcement learning,https://dl.acm.org/doi/10.1016/j.asoc.2014.09.002,2,research-article,ACM,2014,"We present a cooperative reinforcement learning technique using a fuzzy logic-based expertise measurement system to entice bio-insects towards desired goal areas.We address the fuzzy logic-based expertise measurement system for sharing knowledge among the robots.We conduct two experiments. In the first experiment, the robots entice the bio-insect without sharing knowledge, while in the second experiment, the robots entice the bio-insect with sharing knowledge. The second experiment shows better results than the first experiment.From the experiments, we can conclude that sharing knowledge using fuzzy-logic-based expertise measurement system is an efficient way for our task. In this paper, we propose fuzzy logic-based cooperative reinforcement learning for sharing knowledge among autonomous robots. The ultimate goal of this paper is to entice bio-insects towards desired goal areas using artificial robots without any human aid. To achieve this goal, we found an interaction mechanism using a specific odor source and performed simulations and experiments 1. For efficient learning without human aid, we employ cooperative reinforcement learning in multi-agent domain. Additionally, we design a fuzzy logic-based expertise measurement system to enhance the learning ability. This structure enables the artificial robots to share knowledge while evaluating and measuring the performance of each robot. Through numerous experiments, the performance of the proposed learning algorithms is evaluated.",none
A distributed routing-aware power control scheme for underwater wireless sensor networks,https://dl.acm.org/doi/10.1016/j.comcom.2023.07.024,0,research-article,ACM,2023,"During the data routing process in underwater wireless sensor networks, the communication ranges of nodes profoundly affect the network performances, such as energy utilization and delay overhead. Thus, in this paper, we design a routing-aware power control scheme for underwater wireless sensor networks, whose primary purpose is to assign a differentiated optimal communication radius for each sensor node. Compared with the existing studies, this scheme pays more attention to the combination of power control and existing opportunity routing mechanisms, the distributed implementation of algorithms, and the specific characteristics of underwater sensor network topology. The scheme consists of two main algorithms, namely, the rough adjustment algorithm and the fine adjustment algorithm. These two algorithms employ the game theory and the flooding mechanism to achieve the trade-off among network connectivity maintenance, routing performance promotion, and energy utilization optimization during the power control process. Based on the theoretical analysis, with the proposed algorithms, each node can adjust its transmitted power in a distributed, convergent, and low-complexity manner. According to our numerical simulation experiment, the designed power control scheme could improve the diverse networking performances, including the network lifetime, the packet delivery ratio, the energy efficiency, the load balance, and the end-to-end delay.",none
Hybrid based cluster head selection for maximizing network lifetime and energy efficiency in WSN,https://dl.acm.org/doi/10.1016/j.jksuci.2019.04.003,6,research-article,ACM,2022,"A wireless sensor network (WSN) includes more low-cost and less-power sensor nodes. All the sensor nodes are positioned in a particular area and form a wireless network by way of self-organizing. They has the ability to work normally at any of the special or wicked environ that people cannot close. However, the data transmission among nodes in an effective way is almost not possible due to various complex factors. Clustering is a renowned technique to make the transmission of data more effective. The clustering model divides the sensor nodes into various clusters. Every cluster in network has unique cluster head node, which send the information to other sensor nodes in cluster. In such circumstances, it is the key role of any clustering algorithm to choose the optimal cluster head under various constraints like less energy consumption, delay and so on. This paper develops a new cluster head selection model to maximize the lifetime of network as well as energy efficiency. Further, this paper proposes a new Fitness based Glowworm swarm with Fruitfly Algorithm (FGF), which is the hybridization of Glowworm Swarm Optimization (GSO) and Fruitfly Optimization algorithm (FFOA) to choose the best CH in WSN. The performance of developed FGF is compared to other existing methods like Particle swarm Optimization (PSO), Genetic Algorithm (GA), Artificial Bee Colony (ABC), GSO, Ant Lion Optimization (ALO) and Cuckoo Search (CS), Group Search Ant Lion with Levy Flight (GAL-LF), Fruitfly Optimization algorithm (FFOA) and grasshopper Optimization algorithm (GOA) in terms of alive node analysis, energy analysis and cost function and the betterments of proposed work is also proven.",none
Integration of GIS&WSN for an intelligent traffic signal,https://dl.acm.org/doi/10.1504/ijaip.2024.137186,0,research-article,ACM,2024,"In most urban areas, traffic signals are the backbone of transportation systems. Consequently, transportation authorities have started to search for techniques that emphasise the effective usage of the current transportation frameworks. However, these strategies lack the ability to avoid conflicts in the traffic environment and have low service rates, huge waiting times, high queuing length, and a huge amount of pollution. The recent advancements in wireless sensor networks (WSNs) and geographic information system (GIS) provides new opportunities for better environmental management. Thus, this paper proposes a traffic signal management dynamic cycle (TSMDC) control system for traffic signal management. TSMDC has been tested over real traffic data (loaded from OpenStreetMap site). TSMDC increases mean travel time by 11.2%, decreases halting by 93.7%, decreases queuing time by 89%, reduces queuing length by 67.2% and reduces the amount of pollution by 40.6% in the traffic system compared with ordinary systems.",none
An ant colony optimization based routing algorithm for extending network lifetime in wireless sensor networks,https://dl.acm.org/doi/10.1007/s11276-015-1061-6,21,article,ACM,2016,"Reducing the energy consumption of network nodes is one of the most important problems for routing in wireless sensor networks because of the battery limitation in each sensor. This paper presents a new ant colony optimization based routing algorithm that uses special parameters in its competency function for reducing energy consumption of network nodes. In this new proposed algorithm called life time aware routing algorithm for wireless sensor networks (LTAWSN), a new pheromone update operator was designed to integrate energy consumption and hops into routing choice. Finally, with the results of the multiple simulations we were able to show that LTAWSN, in comparison with the previous ant colony based routing algorithm, energy aware ant colony routing algorithms for the routing of wireless sensor networks, ant colony optimization-based location-aware routing algorithm for wireless sensor networks and traditional ant colony algorithm, increase the efficiency of the system, obtains more balanced transmission among the nodes and reduce the energy consumption of the routing and extends the network lifetime.",none
Reinforcement learning models for scheduling in wireless networks,https://dl.acm.org/doi/10.1007/s11704-013-2291-3,2,article,ACM,2013,"The dynamicity of available resources and network conditions, such as channel capacity and traffic characteristics, have posed major challenges to scheduling in wireless networks. Reinforcement learning (RL) enables wireless nodes to observe their respective operating environment, learn, and make optimal or near-optimal scheduling decisions. Learning, which is the main intrinsic characteristic of RL, enables wireless nodes to adapt to most forms of dynamicity in the operating environment as time goes by. This paper presents an extensive review on the application of the traditional and enhanced RL approaches to various types of scheduling schemes, namely packet, sleep-wake and task schedulers, in wireless networks, as well as the advantages and performance enhancements brought about by RL. Additionally, it presents how various challenges associated with scheduling schemes have been approached using RL. Finally, we discuss various open issues related to RL-based scheduling schemes in wireless networks in order to explore new research directions in this area. Discussions in this paper are presented in a tutorial manner in order to establish a foundation for further research in this field.",none
Energy-Efficient Compressive Sensing Based Data Gathering and Scheduling in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-022-10061-0,0,research-article,ACM,2022,"In a low-cost wireless sensor network data collection is the fundamental source of energy dissipation. In such a scenario, compressive data gathering has emerged as a powerful tool to minimise the energy consumption. Compressive data gathering reduces energy dissipation by minimising the amount of transmitted data. In this work, compressive sensing based data collection and link scheduling have been jointly studied in a disconnected network by considering a physical interference model. The network being disconnected, mobile collectors have been employed in the network for data collection. In compressive sensing, only a subset of the sensors are activated which sends the compressed data to the mobile collectors which then recover the data for all the sensors. The objective of this work is to reduce both the end-to-end latency and the number of transmissions for data collection. As the joint problem is NP-Hard, heuristic approaches have been proposed for both tree construction and link scheduling. Simulation results have been performed to show the effectiveness of the proposed algorithm when compared with some existing algorithms.",none
A Novel Particle Swarm Optimization-Based Clustering and Routing Protocol for Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-024-10860-7,0,research-article,ACM,2024,"Extending the network lifetime as long as possible is one of the critical issues for wireless sensor networks (WSNs), which is usually resolved by using clustering and routing protocols. The clustering and routing processes are considered as an NP-hard problem popularly solved by swarm intelligence optimization algorithm. In this paper, a novel particle swarm optimization-based clustering and routing protocol called NPSOP is proposed to maximize the network lifetime considering not only energy efficiency but also energy and load balance. In NPSOP, the particle swarm optimization (PSO) technique is used to select the cluster heads (CHs) and find the routing paths for each CH by encoding them into a single particle simultaneously. Moreover, the components of a particle is constrained by parameters residual energy, centrality, distance to the BS so as to improve the convergence speed. In addition, the fitness function considering network energy consumption and load balancing is derived to evaluate the quality of particles. And an adaptive inertial weight is used to update the status of each particle in order to escape from trapping into local optima. Iteratively, the global optimal solution can be reached in the end. The performance of NPSOP is evaluated by extensive experiments compared with existing approaches in terms of energy consumption, throughput, network lifetime, standard deviation of residual energy and load. According to the results, especially, the network lifetime of NPSOP has improved by 29.94%, 24.16%, and 13.67% as compared to PSO-EEC, LDIWPSO and OFCA, respectively. Moreover, compared to PSOEEC, LDIWPSO, and OFCA, the network energy consumption has decreased by 24.08%, 19.16%, and 10.95%.",none
Timely and sustainable: Utilising correlation in status updates of battery-powered and energy-harvesting sensors using Deep Reinforcement Learning,https://dl.acm.org/doi/10.1016/j.comcom.2022.05.030,0,research-article,ACM,2022,"In a system with energy-constrained sensors, each transmitted observation comes at a price. The price is the energy the sensor expends to obtain and send a new measurement. The system has to ensure that sensors’ updates are timely, i.e., their updates represent the observed phenomenon accurately, enabling services to make informed decisions based on the information provided. If there are multiple sensors observing the same physical phenomenon, it is likely that their measurements are correlated in time and space. To take advantage of this correlation to reduce the energy use of sensors, in this paper we consider a system in which a gateway sets the intervals at which each sensor broadcasts its readings. We consider the presence of battery-powered sensors as well as sensors that rely on Energy Harvesting (EH) to replenish their energy. We propose a Deep Reinforcement Learning (DRL)-based scheduling mechanism that learns the appropriate update interval for each sensor, by considering the timeliness of the information collected measured through the Age of Information (AoI) metric, the spatial and temporal correlation between readings, and the energy capabilities of each sensor. We show that our proposed scheduler can achieve near-optimal performance in terms of the expected network lifetime.",none
