title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
"Strategies based on various aspects of clustering in wireless sensor networks using classical, optimization and machine learning techniques: Review, taxonomy, research findings, challenges and future directions",https://dl.acm.org/doi/10.1016/j.cosrev.2021.100376,7,review-article,ACM,2021,"Wireless Sensor Networks (WSNs) have attracted various academic researchers, engineers, science, and technology communities. This attraction is due to their broad research areas such as energy efficiency, data communication, coverage, connectivity, load balancing, security, reliability, scalability, and network lifetime. Researchers are looking towards cost-effective approaches to improve the existing solutions that reveal novel schemes, methods, concepts, protocols, and algorithms in the desired domain. Generally, review studies provide complete, easy access or solution to these concepts. Considering this as a driving force and the impact of clustering on the deterioration of energy consumption in wireless sensor networks, this review focus on clustering methods based on different aspects. This study’s significant contribution is to provide a brief review in the field of clustering in wireless sensor networks based on three different categories, such as classical, optimization, and machine learning techniques. For each of these categories, various performance metrics and parameters are provided, and a comparative assessment of the corresponding aspects like cluster head selection, routing protocols, reliability, security, and unequal clustering are discussed. Various advantages, limitations, applications of each method, research gaps, challenges, and research directions are considered in this study, motivating the researchers to carry out further research by providing relevant information in cluster-based wireless sensor networks.Graphical abstractDisplay OmittedHighlights•This work showcases the taxonomy of clustering in wireless sensor networks.•Clustering, CH selection, routing, reliability and security aspects are addressed.•Classical, optimization, and machine learning techniques are discussed.•This study provides relevant literatures relying on unequal clustering approaches.•The review proposes research findings, challenges, issues, and future directions.",none
A greedy perimeter stateless routing method based on a position prediction mechanism for flying ad hoc networks,https://dl.acm.org/doi/10.1016/j.jksuci.2023.101712,4,research-article,ACM,2023,"Today, unmanned aerial vehicles (UAVs) are very popular in military and commercial applications as well as academic research. Flying ad hoc network (FANET) is a new type of ad hoc network that organizes small drones in an ad hoc form. The movement in 3D space, high mobility, frequent topological changes, restricted resources, and low density are the features of these networks. These features cause serious challenges in designing an appropriate routing approach for these networks. In this paper, a greedy perimeter stateless routing method based on a position prediction mechanism called GPSR+ is proposed for FANETs. This scheme employs a position forecast strategy to approximate the future position of UAVs and modifies the propagation period of hello messages based on this strategy to achieve better adaptability to the dynamic network. In addition, GPSR+ chooses a set of candidate UAVs using a new method called the spherical removal technique to decide on the next-hop UAVs in the routing process. Finally, the most stable UAV toward the destination will be chosen from the candidate set to act as the next-hop. The simulation results show that GPSR+ grows the packet delivery ratio in FANET and extends network longevity because it increases path stability and improves energy consumption. However, the delay in GPSR+ is high.",none
Energy Optimization in Spectrum Sensing Using Cognitive Radio Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-023-10839-w,0,research-article,ACM,2024,"Wireless Sensor Networks (WSNs) have gained widespread adoption across various applications due to their capacity to collect and wirelessly transmit data. Cognitive Radio (CR) technology presents a promising solution for enhancing spectrum utilization efficiency within WSNs. The fusion of CR with WSNs results in Cognitive Radio Wireless Sensor Networks (CR-WSNs), capable of dynamically selecting optimal spectrum bands for seamless data transmission. However, the operation of CR-WSNs comes with notable energy consumption, and the efficient use of energy is pivotal for prolonging the network's lifespan. This study introduces an energy optimization technique specifically tailored for CR-WSNs, focusing on the crucial aspect of spectrum sensing. The proposed technique deploys a two-stage sensing strategy involving a primary sensor and a secondary sensor. The primary sensor identifies the presence of primary users in the spectrum band, activating the secondary sensor only when a primary user is detected. The secondary sensor conducts more detailed sensing to ascertain the available bandwidth for subsequent data transmission. Machine learning algorithms are employed in the proposed technique to finely tune the energy consumption of the CR-WSN during the spectrum sensing process. Through simulation assessments, the effectiveness of the proposed technique is gauged, revealing significant reductions in the energy consumption of the CR-WSN while upholding a high level of accuracy in spectrum sensing. This technique offers practical applicability in real-world CR-WSN scenarios, contributing to the extension of the network's operational life and enhancement of overall energy efficiency.",none
A semantic analysis of key management protocols for wireless sensor networks,https://dl.acm.org/doi/10.1016/j.scico.2013.01.005,4,article,ACM,2014,"Gorrieri and Martinelli's timed Generalized Non-Deducibility on Compositions (tGNDC) schema is a well-known general framework for the formal verification of security protocols in a concurrent scenario. We generalise the tGNDC schema to verify wireless network security protocols. Our generalisation relies on a simple timed broadcasting process calculus whose operational semantics is given in terms of a labelled transition system which is used to derive a standard simulation theory. We apply our tGNDC framework to perform a security analysis of three well-known key management protocols for wireless sensor networks: @mTESLA, LEAP+ and LiSP.",none
Machine learning for intelligent optical networks: A comprehensive survey,https://dl.acm.org/doi/10.1016/j.jnca.2020.102576,3,review-article,ACM,2020,"With the rapid development of Internet and communication systems, both in the aspect of services and technologies, communication networks have been suffering increasing complexity. It is imperative to improve intelligence in communication networks, and several aspects have been incorporating with Artificial Intelligence (AI) and Machine Learning (ML). The optical network, which plays an important role both in core and access network in communication networks, also faces great challenges of system complexity and the requirement of manual operations. To overcome the current limitations and address the issues of future optical networks, it is essential to deploy more intelligence capability to enable autonomous and flexible network operations. ML techniques are proved to have superiority on solving complex problems, and thus recently, ML techniques have been used for many optical network applications. In this paper, a detailed survey of existing applications of ML for intelligent optical networks is presented. The applications of ML are classified in terms of their use cases, which are categorised into optical network control and resource management, and optical network monitoring and survivability. These applications are analyzed and compared according to the used ML techniques. Besides, a tutorial for ML applications is provided from the aspects of the introduction of common ML algorithms, paradigms of ML, and motivations of applying ML. Lastly, challenges and possible solutions of ML application in intelligent optical networks are also discussed, which intends to inspire future innovations in leveraging ML to build intelligent optical networks.Graphical abstractDisplay OmittedHighlights•It reviews the state-of-the-art of machine learning for intelligent optical networks.•The paradigms, and motivations of applying machine learning in optical networks are analyzed.•The problems and the used approaches are compared related to control and survivability.•The challenges and possible solutions for intelligent optical networks are presented.",none
Low-cost relay selection in multihop cooperative networks,https://dl.acm.org/doi/10.1016/j.jksuci.2023.101760,0,research-article,ACM,2024,"A best relay selection algorithm for a cooperative multi-hop cross-layer single-input single-output (SISO) amplify-and-forward (AF) wireless relay network is analyzed in this work, with the application where exact channel state information (CSI) is known. We present algorithmic strategies to simplify a multi-hop parallel SISO relay network into a series multi-hop network by finding the best path having the maximum received signal-to-noise ratio (SNR). The best relay selection by using dynamic programming search entails high computations and large memory requirements, as well as involves the full CSI information, making this approach impractical for large-scale networks. The goal of the proposed low-cost near-optimal routing strategy in this work is to provide close to optimal performance with much less complexity compared to traditional routing. Next, we also propose a low-cost power allocation to further improve system performance over traditional power allocation found in the literature. Computer simulations show excellent performance improvement of our proposed methods in terms of bit error rate (BER) as well as outage probability over the traditional relaying and power allocation algorithms.",none
A Minimum Interference Cross-Layer Routing Protocol for Mobile Ad Hoc Networks,https://dl.acm.org/doi/10.1007/s11277-013-1178-9,0,article,ACM,2013,"In mobile ad hoc networks (MANETs), channel contention and packet collision can seriously affect the performance of routing protocols, which will eventually affect the performance of the whole network. Besides, the arbitrary mobility of nodes makes contention and collision ever-changing and more complex. Thus, it is imperative to analyze the problem of contention and collision so as to build appropriate routes in MANETs. In this paper, by respectively predicting the durations of the contention and collision at every hop along the route, a minimum interference cross-layer routing protocol (MI-CLR) is proposed based on Random Waypoint (RWP) model. The new protocol classifies the interference in the network into two types; the first type of interference can only affect channel contention, while the other affects both channel contention and packet collision. Via taking the two types of interference together into account, we propose a new routing metric to build routes which guarantees that the established routes will not break frequently while having the minimum interference. Simulation results show that the MI-CLR protocol can significantly improve the network performance such as the average end-to-end delay, the packet loss ratio, the routing overhead and the throughput.",none
A survey on opportunistic routing protocols in the Internet of Underwater Things,https://dl.acm.org/doi/10.1016/j.comnet.2023.109658,0,article,ACM,2023,"Compared with traditional ocean monitoring technologies, such as cable seabed observation networks, the Internet of Underwater Things (IoUT) can provide real-time underwater environment monitoring and improve efficiency of data collection. Data collection is one of the most essential functions of IoUT, while it is very challenging to achieve efficient data transmission in IoUT. Opportunistic routing is considered to have great advantages and potential in mitigating the drawbacks of underwater communication and improving the performance of data transmission. Therefore, in this paper, the opportunistic routing protocols for IoUT are reviewed and summarized. Taking advantage of the broadcast characteristic of wireless underwater communication, opportunistic routing selects a group of suitable neighbors as potential forwarders instead of selecting only one or a few specific next-hop nodes as in conventional routing, thus improving the success rate of data packet delivery. Critical to routing performance is which nodes participate in data forwarding as forwarders. The nodes act as forwarders are determined by user-defined routing parameters, which are referred to as route metrics in this paper. First, route metrics of opportunistic routing are analyzed and a comprehensive classification of opportunistic routing protocols is discussed based on the route metrics. Then, opportunistic routing protocols for IoUT are further investigated and compared in terms of the adopted communication technique, data delivery ratio, transmission delay efficiency, energy efficiency, buffer efficiency, reliability, etc. Based on the comprehensive classification and comparison, existing problems and future research issues regarding opportunistic routing in IoUT are finally presented.",none
EACH: Efficient Deployment of Sensor Nodes and Arrangement of Cluster Heads in Hexagon-based WSNs,https://dl.acm.org/doi/10.1145/3387168.3387217,0,research-article,ACM,2020,"A wireless sensor network (WSN) consists of sensor nodes (SNs) with sensing, computation and wireless communication capabilities. One of the major challenges in designing a well-connected WSN is the coverage of the sensing field, which are depends on various factors (e.g., the sensing model, network topology, and deployment strategy). There are, in general, two types of deployment methods in WSNs, which are random deployment and deterministic deployment. Random deployment of the sensor nodes can cause unbalanced traffic pattern in WSNs. That is, cluster heads (CHs) around the sink have larger load than those farther away from the sink. Hence, CHs close to the sink exhaust their energy earlier. To overcome this problem, we, for the first time, propose an Efficient deployment of sensor nodes and Arrangement of Cluster Heads in hexagon-based WSNs (called ""EACH""). Simulation results validate our theoretical analysis and show that the EACH scheme achieves satisfactory coverage ratio, significantly balances the energy consumption among SNs, and extends network lifetime. The methodology can also be exploited to further analyze and compare deterministic deployment strategies.",none
A novel technique with overhead in Multi-Path Network Aggregation by Machine Learning Framework (MPAA-MLF),https://dl.acm.org/doi/10.1007/s11276-023-03364-y,0,research-article,ACM,2023,"Wireless Sensor Networks consist of a collection of nodes that transmit data from source to destination to make effective communication. The transmission is initiated by several routing protocols, which help to identify the optimal route to reach the destination. However, the existing researchers face overhead issues such as delay, transmission reliability, bandwidth, and residual energy. The network overhead difficulties reduce the packet delivery ratio, throughput and maximize the packet drop rate. The research issues are overcome by applying the Multi-Path Network Aggregation by Machine Learning Framework. This algorithm is used on the 500*500 simulation region, and every node is examined in terms of residual energy, transmission rate, and distance. These factors were examined using the Monti consensus clustering and fuzzy inference machine learning system. The consensus algorithm identifies the cluster head, and fuzzy rules are utilized to select the supercluster heads. In addition, the candidate nodes are selected to form the cluster, which helps to transmit the data from source to destination. The vector function and probability value are computed to identify the network aggregated multipaths. This process reduces the transmission delay and improves the overall network performance. The discussed MPAA-MLF was implemented using the NS2 simulator, ensuring 98.53% of the packet delivery rate.",none
