title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Design of an adaptive framework with compressive sensing for spatial data in wireless sensor networks,https://dl.acm.org/doi/10.1007/s11276-023-03291-y,0,research-article,ACM,2023,"Wireless Sensor Networks (WSNs) gather active sensor data within a specified period to the sink node. The data transmission in restricted resource utilization in wireless surroundings is a primary issue. Compressive sensing enables resource utilization based on spatial data by exploiting the transfer of limited measurements according to the original signals. In this paper, an Adaptive Adjacent based Compressive Sensing (AACS) methodology is proposed for effective data construction in spatial-related wireless sensor networks. A sparse Matrix is constructed with the coordinates of location and position for data transmission. The fuzzy logic is used to find the best forwarder among the sensor nodes in the network using the parameters of Mobility, Energy, and Fuzzy cost. Within a sensing time, the sensor node forwards the data around the time to the adjacent node according to a correlation. The communication time provides proficient enhancement with compressed data with AACS and sparse index. Therefore, AACS gives a reduced amount of communication and maximizes accuracy. AACS is compared with the related techniques and the results prove that the proposed methodology performed well in the performance metrics. The performance analysis shows that the proposed technique has produced 54.7% of network throughput than the relevant technique, 76.9% lesser routing overhead, and 44% of minimized relative error.",none
Power control algorithm for wireless sensor nodes based on energy prediction,https://dl.acm.org/doi/10.1007/s11276-023-03504-4,0,research-article,ACM,2023,"Conventional wireless sensors have difficulty solving the problem of energy limitation, especially in sensor networks in hard-to-reach extreme areas. In order to solve the problem that it is difficult to charge wireless sensors in the field using conventional energy sources, the energy harvesting wireless senor is designed to use renewable energy sources for power supply. Considering the uncertainty and unknown nature of renewable energy generation, and the need for effective energy management of the sensor. In this paper, an Node Power Control Optimization (NPCO) power allocation algorithm is proposed to adjust the power allocation problem of wireless sensor nodes within each time slot. In addition, to address the unknown and random nature of energy arrival, this paper proposes a CLSTM model based on deep learning to predict the energy arrival. The continuous autonomous energy management of wireless sensor nodes is achieved by combining the CLSTM prediction results using the NPCO algorithm. The algorithm is applicable to continuous states and is able to show good performance in the verification of real solar data. The algorithm achieves better performance in terms of long-term average net bit rate compared to the current DDPG algorithm, AC algorithm, and Lyapunov optimization algorithm.",none
Real time energy efficient data aggregation and scheduling scheme for WSN using ATL,https://dl.acm.org/doi/10.1016/j.comcom.2019.12.027,1,research-article,ACM,2020,"Wireless Sensor Network (WSN) has been used for data collection in different situations. Various methods are described earlier for the problem, but they consider only limited parameters in data collection which introduces poor lifetime, throughput and energy holes. To overcome this issue, a real time energy efficient data aggregation approach is presented here. The method schedules the nodes of the network for their working based on the parameters (Availability-Throughput-Lifetime) ATL. Using all these parameters, the method estimates Data Availability Support, Network Throughput Support and Network Lifetime Support measures. Using all these support measures, the method computes the Data Aggregation Support (DAGS) measure. Using the measure estimated, the nodes are scheduled for their working. Similarly, the nodes are selected for data aggregation based on the above support measures estimated. The ATL approach achieves higher data aggregation performance with higher lifetime maximization.",none
A Comprehensive Review on Scheduling Based Approaches for Target Coverage in WSN,https://dl.acm.org/doi/10.1007/s11277-021-09281-7,2,review-article,ACM,2022,"Wireless sensor network (WSN) is an emerging research field in recent years. The advancement in sensory device and communication technologies has enabled the deployment of diverse sensor networks such as random network consisting of thousand sensors or carefully deployed deterministic network. Despite the plethora of applicability of sensor networks, there are some limitations too such as energy efficiency, lifetime, coverage, localization etc. As the sensor nodes are battery driven so conservation of energy becomes crucial in the hazardous applications. Coverage is also considered as the major quality of service (QoS) metric which aim to maximize the observation quality of the target region. Several approaches have been proposed in the literature to address the coverage problem but most of the approaches have the same objective to achieve the maximum lifetime while ignoring the QoS parameters. The real world applications of WSN require addressing of several QoS parameters too such as reliability, throughput, delay in packet transmission etc. This review paper provides the exhaustive study of the coverage problem concepts, issues and challenges. The paper provides the classification of coverage approaches especially related to that of target coverage. The paper provides a comprehensive comparison of different categories of target coverage approaches. The paper also discusses the future research direction in the field of target coverage which also considers the QoS considerations.",none
Routing Algorithms for Wireless Sensor Networks: Analysed and Compared,https://dl.acm.org/doi/10.1007/s11277-019-06713-3,3,research-article,ACM,2020,Wireless sensor network will be the dominating field in the future era. Right now it goes from the transformation phase. It unfolds its capacity and sort out its limitations. There are certain limitations imposed on Wireless sensor network when we deployed them in the field. Out of them routing of data in wireless sensor network is quite critical due to frequently movement of nodes.Routing protocol is used to determine routes between nodes to facilitate efficient communication within the network. The primary objective of such a wireless network routing protocol is accurate and effective path formation among a pair of nodes so that communications may be done with minimum delay. This paper deals with the concise study of the available routing algorithm and examinations of these algorithms based on certain parameters. The paper conveys an outline of various routing algorithms by providing their features and functionality and then provides a comparison and conversation of their distinct abilities and shortcomings. We also try to elaborate the primitive functioning of routing algorithms for wireless sensor networks.,none
DReL: a middleware for wireless sensor networks management using reinforcement learning techniques,https://dl.acm.org/doi/10.1145/1890784.1890786,1,research-article,ACM,2010,"Support for autonomous and adaptive management is essential for many wireless sensor network (WSN) applications expected to be functioning over long periods of time. WSN management is further complicated by heterogeneity in terms of resources as well as applications deployed on those resources. In this paper, we present, Distributed Reinforcement Learning (DReL), middleware that provides adaptive WSN management by applying techniques from reinforcement learning and utility theory. DReL exploits a two-tier learning scheme consisting of: a) micro-learner-managing node's local tasks and resources by learning utilities of performing various tasks in different states; and b) macro-learner- managing macroscopic view and actions of a node by ensuring system as a whole achieves application's goal. Novel contributions of DReL include design and development of utility based mechanisms and associated data-structures for task, data and reward distribution by adopting concepts from directed diffusion. Our work demonstrates that individual node level as well as global level learning can help in designing a generic scheme to optimize the system while maintaining robust, localized and distributed sensing as provided by directed diffusion. Through preliminary performance analysis it is shown that DReL results in substantial increase in system lifetime compared to traditional directed diffusion.",none
Froms: A failure tolerant and mobility enabled multicast routing paradigm with reinforcement learning for WSNs,https://dl.acm.org/doi/10.1016/j.adhoc.2010.11.006,6,article,ACM,2011,"A growing class of wireless sensor network (WSN) applications require the use of sensed data inside the network at multiple, possibly mobile base stations. Standard WSN routing techniques that move data from multiple sources to a single, fixed base station are not applicable, motivating new solutions that efficiently achieve multicast and handle mobility. This paper explores in depth the requirements of this set of application scenarios and proposes Froms, a machine learning-based multicast routing paradigm. Its primary benefits are flexibility to optimize routing over a variety of properties such as route length, battery levels, ease of recovery after node failures, and native support for sink mobility. We provide theoretical, simulation and experimentation results supporting these claims, showing the benefits of Froms in terms of low routing overhead, extended network lifetime, and other key metrics for the WSN environment.",none
Design of Probability Density Function Targeting Energy Efficient Network for Coalition Based WSNs,https://dl.acm.org/doi/10.5555/3198037.3198112,3,article,ACM,2018,"Energy consumption is one of the important issues in wireless sensor network that rely on non chargeable batteries for power. Also, the sensor network has to maintain a desired sensing coverage area along with periodically sending of the sensed data to the base station. Therefore, coverage and the lifetime are the two important issues that need to be addressed. Effective deployment of wireless sensors is a major concern as the coverage and lifetime of any wireless sensor network depends on it. In this paper, we propose the design of a Probability Density Function (PDF) targeting the desired coverage, and energy efficient node deployment scheme. The suitability of the proposed PDF based node distribution to model the network architecture considered in this work has been analyzed. The PDF divides the deployment area into concentric coronas and provides a probability of occurrence of a node within any corona. Further, the performance of the proposed PDF is evaluated in terms of the coverage, the number of transmissions of packets and the lifetime of the network. The scheme is compared with the existing node deployment schemes based on various distributions. The percentage gain of the proposed PDF based node deployment is 32$$\%$$% more than that when compared with the existing schemes. Thus, the simulation results obtained confirm the schemes superiority over the other existing schemes.",none
QTAR: A Q-learning-based topology-aware routing protocol for underwater wireless sensor networks,https://dl.acm.org/doi/10.1016/j.comnet.2023.109562,1,research-article,ACM,2023,"In this paper, an energy-efficient Q-learning-based routing protocol, called the Q-learning-based topology-aware routing (QTAR) protocol, is proposed for underwater wireless sensor networks. Unlike existing protocols, QTAR considers the network topology to determine the next-forwarder (NF) candidates along the routing path and adopts Q-learning to aid in the optimal global decision-making of an NF from the NF candidates. In addition, QTAR utilizes implicit cut-vertex recognition to optimize NF selection, alleviating the energy wastage that arises from forwarding data packets away from the sink. In our study, we evaluated the performance of QTAR by comparing it with the Q-learning-based energy-efficient and lifetime-aware routing protocol (QELAR), energy-efficient depth-based routing protocol (EEDBR), Q-learning-based delay-aware routing (QDAR), and reinforcement learning-based opportunistic routing protocol (RLOR) in terms of the energy consumption, latency, and network lifetime. Our results revealed that QTAR demonstrated the advantages of a lower energy consumption, shorter latency, and longer network lifetime in the percentage ranges of 26.08 to 70.12, 22.2 to 50, and 37.8 to 75, respectively, than QELAR, EEDBR, QDAR, and RLOR.",none
Energy-Efficient Routing Optimization for Underwater Internet of Things using Hybrid Q-Learning and Predictive Learning Approach,https://dl.acm.org/doi/10.1016/j.procs.2024.04.005,0,research-article,ACM,2024,"The Underwater Internet of Things (U-IoT) connects devices used in underwater exploration, collection and transmission of data for exploration, monitoring, and management purposes. However, power supply unpredictability, harsh climates, and bandwidth limitations present significant challenges for these devices. The traditional methods used for routing include shortest path algorithms, fat routing, static routing, clustering-based routing, and geographic routing to name a few. These approaches provide a foundation for routing in underwater networks but may not be explicitly used to optimize energy conservation with robustness. The proposed solution combines a predictive learning algorithm with a reinforcement learning method to design a robust solution. Furthermore, the predictive learning algorithm that involves the use of MLP uses real-time and historical data simultaneously to forecast future network states. Simulations are carried out on NS3 and Matlab to evaluate the viability of the proposed method. On the basis of the result analysis, it is proved that the proposed method enhances energy conservation in U-IoT systems by 3.78%.",none
