title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Succulent link selection strategy for underwater sensor network,https://dl.acm.org/doi/10.1504/ijcsm.2022.124685,0,research-article,ACM,2022,"In underwater environment, the sensor nodes are deployed for collecting information and sending back to the base station. Establishing astute communication link among sensors in multi-link routing environment is a key challenge for all underwater routing protocols. A sagacious communication link can only guarantee the maximum data transfer rate. The link selection mechanism of three underwater routing protocol, i.e., energy-aware opportunistic routing (EnOR) protocol, shrewd underwater routing synergy using porous energy shell (SURS-PES) and underwater shrewd packet flooding mechanism (USPF) have been investigated. After analysing performance results of these protocols in terms of packet delivery ratio, end-to-end delay, network lifespan and energy consumption using NS2 with AquaSim 2.0 simulator. The protocol existing, with sagacious link selection mechanism in multi-link routing environment has been identified. The identification of this sagacious link selection mechanism is a novel approach which can give specific knowledge for targeted output without wasting resources for irrelevant objectives.",none
Ensuring Threshold AoI for UAV-Assisted Mobile Crowdsensing by Multi-Agent Deep Reinforcement Learning With Transformer,https://dl.acm.org/doi/10.1109/TNET.2023.3289172,0,research-article,ACM,2023,"Unmanned aerial vehicle (UAV) crowdsensing (UCS) is an emerging data collection paradigm to provide reliable and high quality urban sensing services, with age-of-information (AoI) requirement to measure data freshness in real-time applications. In this paper, we explicitly consider the case to ensure that the attained AoI always stay within a specific threshold. The goal is to maximize the total amount of collected data from diverse Point-of-Interests (PoIs) while minimizing AoI and AoI threshold violation ratio under limited energy supplement. To this end, we propose a decentralized multi-agent deep reinforcement learning framework called &#x201C;DRL-UCS(<inline-formula> <tex-math notation=""LaTeX"">$\text {AoI}_{th}$ </tex-math></inline-formula>)&#x201D; for multi-UAV trajectory planning, which consists of a novel transformer-enhanced distributed architecture and an adaptive intrinsic reward mechanism for spatial cooperation and exploration. Extensive results and trajectory visualization on two real-world datasets in Beijing and San Francisco show that, DRL-UCS(<inline-formula> <tex-math notation=""LaTeX"">$\text {AoI}_{th}$ </tex-math></inline-formula>) consistently outperforms all nine baselines when varying the number of UAVs, AoI threshold and generated data amount in a timeslot.",none
Deep reinforcement learning based transmission policy enforcement and multi-hop routing in QoS aware LoRa IoT networks,https://dl.acm.org/doi/10.1016/j.comcom.2021.11.010,13,research-article,ACM,2022,"The LoRa wireless connectivity has become a de facto technology for intelligent critical infrastructures such as transport systems. Achieving high Quality of Service (QoS) in cooperative systems remains a challenging task in LoRa. However, high QoS can be achieved via optimizing the transmission policy parameters such as spreading factor, bandwidth, code rate and carrier frequency. Yet existing approaches have not optimized the complete LoRa parameters. Furthermore, the star of stars topology used by LoRa causes more energy consumption and a low packet reception ratio. Motivated by this, this paper presents transmission policy enforcement and multi-hop routing for QoS-aware LoRa networks (MQ-LoRa). A hybrid cluster root rotated tree topology is constructed in which gateways follow a tree topology and Internet of Things (IoT) nodes follow a cluster topology. A ‘membrane’ inspired form the cell tissues which form clusters to sharing the correct information. The membrane inspired clustering algorithm is developed to form clusters and an optimal header node is selected using the influence score. Data QoS ranking is implemented for IoT nodes where priority and non-priority information is identified by the new field of LoRa frame structure (QRank). The optimal transmission policy enforcement uses fast deep reinforcement learning called Soft Actor Critic (SAC) that utilizes the environmental parameters including QRank, signal quality and signal-to-interference-plus-noise-ratio. The transmission policy is optimized with respect to the spreading factor, code rate, bandwidth and carrier frequency. Then, a concurrent optimization multi-hop routing algorithm that uses mayfly and shuffled shepherd optimization to rank routes based on the fitness criteria. Finally, a weighted duty cycle is implemented using a multi-weighted sum model to reduce resource wastage and information loss in LoRa IoT networks. Performance evaluation is implemented using a NS3.26 LoRaWAN module. The performance is examined for various metrics such as packet reception ratio, packet rejection ratio, energy consumption, delay and throughput. Experimental results prove that the proposed MQ-LoRa outperforms the well-known LoRa methods.",none
A secured industrial wireless iot sensor network enabled quick transmission of data with a prototype study,https://dl.acm.org/doi/10.3233/JIFS-224174,1,research-article,ACM,2023,"The Wireless IoT sensor network (IWSN) has significant potential in industrial settings, but to fully realize its benefits, a robust and scalable computer system is required to handle the continuous influx of data from various applications. In this research study, we propose an IoT sensor-cloud architecture that integrates WSN with cloud technology, providing a unique data analytics framework for highly secure analysis of sensor data. The proposed architecture emphasizes effective interoperability mechanisms in the cloud, and provides an IPv6 extensible enterprise WSN design and simulation technique. To demonstrate the effectiveness of our proposed architecture, we track the pH, resistivity, and dissolved oxygen levels of industrial effluents that are discharged into water sources. We use AT instructions in conjunction with the HTTP GET technique to gather and upload detector data to the ThingSpeak cloud through a GPRS internet connection, enabling real-time online monitoring and control using IoT functionality. The proposed architecture uses a distributed approach to handle high volumes of incoming data from the IoT sensors, storing the data in a scalable and accessible way for analysis. Real-time analysis is performed using a combination of batch and stream processing frameworks and machine learning algorithms, and the results are visualized using a web-based dashboard that provides real-time updates on key metrics and allows users to explore the data in different ways. Security is a top priority in our proposed architecture, and we use encryption technologies such as SSL/TLS and access control mechanisms such as OAuth2 to ensure the secure transmission and storage of sensitive industrial IoT data. The architecture is designed to be scalable and adaptable to handle a wide range of IoT use cases in industrial settings. The proposed IoT sensor-cloud architecture provides a robust and scalable solution for the collection, analysis, and exchange of significant amounts of IoT sensor information, enabling real-time monitoring and control of critical environmental parameters in industrial settings.",none
An efficient computational offloading framework using HAA optimization-based deep reinforcement learning in edge-based cloud computing architecture,https://dl.acm.org/doi/10.1007/s10115-022-01746-w,0,research-article,ACM,2022,"Mobile Cloud Computing (MCC) has emerged as a popular model for bringing the benefits of cloud computing to the proximity of mobile devices. MCC's preliminary goal is to improve service availability as well as performance and mobility features. Edge computing, a novel paradigm, provides rich computing capabilities at the edge of pervasive radio access networks close to users. Designing an efficient offloading technique for edge computing is a major research challenge given the constrained resources. Offloading speeds up processing, which has an impact on service quality in heterogeneous devices. Due to the difficulties of the network states' distribution environment, allocating computing resources is a difficult process. In this study, inputs from various sorts of devices such as cars, mobile phones, and heterogeneous building sources are considered. When an accurate energy estimation model is established to compute the energy consumption of the tasks during offloading, an effective task offloading technique can be derived. The model should select whether or not to conduct offloading based on the computed energy cost. This study proposed a Hybrid Arithmetic Archimedes Optimization algorithm-based Deep Reinforcement Learning model for computation offloading in heterogeneous devices. The effectiveness of the proposed method is evaluated using different state-of-art methods such as First Upload Round and Second Upload Round (FUR-SUR), Efficient Dynamic-Decision Based Task Scheduler, Context‐aware computation offloading and Price-based distributed offloading. The proposed method offers superior results to other existing methods. The user’s average utility of the proposed method increases by 410% contrasted to FUR-SUR.",none
An Enhanced Routing Technique to Improve the Network Lifetime of Cognitive Sensor Network,https://dl.acm.org/doi/10.1007/s11277-021-08575-0,0,research-article,ACM,2022,"In terms of using the technology of Cognitive Radio, a Cognitive Sensor Network (CSN) is varied from the conventional Wireless Sensor Networks (WSNs). According to the interaction with the surrounding environment, the transmitter parameters can be modified in the sensor nodes of CSN adaptively. In CSNs, routing is one of the important components. Based on the capability of spectrum-aware, the schemes of routing of CSNs are district from other networks. The changeable spectrum resource dynamically should be understood by the routing scheme to establish a path of reliable forwarding by the adjustment of routing policy adaptively. In CSNs, reliable routing is an essential thing but still not a well-explored problem in CSNs. Packet drops due to spectrum unavailability and buffer overflows seriously affects the connectivity of the nodes. The whole network’s lifetime and the data delivery rate are impacted by the prolonging packet drops. To increase the nodes’ lifetime, the addressing of this drawback in the phase of routing should be done. Before the making of routing decisions, a new routing technique is proposed named as Drop factor based energy efficient routing technique with the use of packet drop ratio and power dissipation metric of the spectrum links. With the total number of users in the routing path, the drop factor is computed. Power dissipation is calculated based on the transmitted data packets versus the amount of total consumed energy. This method reduces the drop ratio by avoiding the high drop factor nodes from being participating in the routing process. It always ensures that the data would be handled by the low dropping ratio nodes, thus the network’s lifetime is improved. The proposed method achieves delay of 25%, throughput 326 kbps, energy consumption 13%. Routing overhead 43% for 1000 number of nodes.",none
Exploiting a fleet of UAVs for monitoring and data acquisition of a distributed sensor network,https://dl.acm.org/doi/10.1007/s00521-021-05906-x,2,research-article,ACM,2022,"This study proposes an efficient data collection strategy exploiting a team of unmanned aerial vehicles (UAVs) to monitor and collect the data of a large distributed sensor network usually used for environmental monitoring, meteorology, agriculture, and renewable energy applications. The study develops a collaborative mission planning system that enables a team of UAVs to conduct and complete the mission of sensors’ data collection collaboratively while considering existing constrains of the UAV payload and battery capacity. The proposed mission planner system employs the differential evolution optimization algorithm enabling UAVs to maximize the number of visited sensor nodes given the priority of the sensors and avoiding redundant collection of sensors’ data. The proposed mission planner is evaluated through extensive simulation and comparative analysis. The simulation results confirm the effectiveness and fidelity of the proposed mission planner to be used for the distributed sensor network monitoring and data collection.",none
An energy-efficient distributed adaptive cooperative routing based on reinforcement learning in wireless multimedia sensor networks,https://dl.acm.org/doi/10.1016/j.comnet.2020.107313,4,research-article,ACM,2020,"Complex task processing and frequent data communication in Wireless Multimedia Sensor Networks (WMSN) demand for energy-efficient and Quality of Service (QoS) guarantee to support new applications especially in the sensing layer of Internet-of-Vehicles. However, the WMSN is heterogeneous and the energy distribution is not uniform, the current routing protocols do not take energy consumption into account while ensuring QoS. Therefore, to make energy distribution more efficiently while ensuring QoS has become a challenging problem. In this paper, we propose an energy-efficient distributed adaptive cooperative routing (EDACR) for WMSN, taking into account the constraints of QoS and energy consumption. Particularly, we design a reinforcement learning based mechanism to perform QoS and energy balanced routing according to the knowledge of reliability and delay. The simulation results show that the energy consumption is reduced while ensuring QoS compared with the traditional cooperative protocol and the distributed adaptive cooperative routing protocol.",none
A New Method to Find a High Reliable Route in IoT by Using Reinforcement Learning and Fuzzy Logic,https://dl.acm.org/doi/10.1007/s11277-020-07086-8,7,research-article,ACM,2020,"Recently, Internet is moving quickly toward the interaction of objects, computing devices, sensors, and which are usually indicated as the Internet of things (IoT). The main monitoring infrastructure of IoT systems main monitoring infrastructure of IoT systems is wireless sensor networks. A wireless sensor network is composed of a large number of sensor nodes. Each sensor node has sensing, computing, and wireless communication capability. The sensor nodes send the data to a sink or a base station by using wireless transmission techniques However, sensor network systems require suitable routing structure to optimizing the lifetime. For providing reasonable energy consumption and optimizing the lifetime of WSNs, novel, efficient and economical schemes should be developed. In this paper, for enhancing network lifetime, a novel energy-efficient mechanism is proposed based on fuzzy logic and reinforcement learning. The fuzzy logic system and reinforcement learning is based on the remained energies of the nodes on the routes, the available bandwidth and the distance to the sink. This study also compares the performance of the proposed method with the fuzzy logic method and IEEE 802.15.4 protocol. The simulations of the proposed method which were carried out by OPNET (Optimum Network performance) indicated that the proposed method performed better than other protocols such as fuzzy logic and IEEE802.15.4 in terms of power consumption and network lifetime.",none
A reinforcement learning-based sleep scheduling algorithm for cooperative computing in event-driven wireless sensor networks,https://dl.acm.org/doi/10.1016/j.adhoc.2022.102837,1,research-article,ACM,2022,"Emergency event monitoring is an important application of wireless sensor networks (WSNs). In the traditional cloud-assisted WSNs, the monitored data needs to be sent back to the cloud for processing. The round-trip of huge and burst data causes long delay and high energy consumption. With the increase of the computing capability of sensor nodes, local processing of events can be accomplished through cooperative computing between sensor nodes. However, if a node continues to undertake cooperative computing tasks, the energy consumption of nodes will be unbalanced and the network lifetime will be shortened. Sleep scheduling is an effective method to achieve energy balance, which can activate idle nodes alternately to participate in cooperative computing. In this paper, in order to make WSN more efficient to complete the local processing of events, we build a new system model based on node cooperative computing, and propose a multi-node Q learning-based cooperative computing node selection algorithm to obtain the sleep scheduling strategy. Simulation results show that compared with the classical algorithms, the proposed algorithm can complete more event processing, improve the reliability, and prolong the lifetime of WSNs.",none
