title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Hybrid multi-objective evolutionary meta-heuristics for a parallel machine scheduling problem with setup times and preferences,https://dl.acm.org/doi/10.1016/j.cie.2023.109675,0,research-article,ACM,2024,"Fabric dyeing is a vital production process of textile products. In the dyeing process, orders are scheduled to machines, and the sequence of jobs on a machine is crucial since the machines require washing out that depends on the type of consecutive orders. This washing out process is a significant cost factor of the dyeing process because of the chemicals used, which causes sequence dependent setup times. Also, the order of the products to be processed is important in terms of quality that depends on color and shade of the jobs. In this paper, two metaheuristics, namely a non-dominated sorting genetic algorithm (NSGA-II) and multi-objective evolutionary algorithm based on decomposition (MOEA/D) are presented to solve the multi-objective scheduling problem for the dyeing process with sequence dependent setup times, in which the objectives are makespan, tardiness, total number of setups, color preference, and shade difference. Two different gene designs and corresponding feasible schedule generation methods — one heuristic based and one integer programming based, which are integrated within the metaheuristic framework, are proposed. Finally, proposed algorithms are compared based on single and multiple objective analysis. From the tests conducted, we observed that the use of hybrid-optimal approaches integrated within the meta-heuristic frameworks provide higher quality solutions but suffer from longer computation times.Highlights•A scheduling problem with sequence dependent setups and preferences has been addressed.•Multi-objective metaheuristics provide a large improvement over construction heuristics.•MILP-based metaheuristics perform better than other methods at the expense of time.",none
A decision theoretic approach for channel ranking in crowded unlicensed bands,https://dl.acm.org/doi/10.1007/s11276-011-0324-0,0,article,ACM,2011,"Interference is disruptive to the operation of wireless sensor networks (WSNs) in unlicensed bands as wireless systems proliferate on the spectrum. The design of a spectrum sharing scheme for WSNs to enable coexistence with geographically collocated heterogeneous wireless systems having multiple parallel interfering channels is a persistent challenge. In this context, interference identification and channel ranking in terms of spectrum access opportunities are addressed in this paper. The goal is to develop a low complexity channel ranking algorithm from channel energy measurements at sensors when a packet-reception-ratio to signal-to-interference-and-noise-ratio (PRR-SINR) interference model is unavailable at network initialization phase. The interference characterizing estimators, temporal occupancy and strength level of a channel, are proposed for interference identification. The effectiveness of the estimators is tested on a sensor platform at 2.4 GHz ISM band under interference from WLAN. Subsequently, the impact of the interference estimators on a channel quality from a receiver perspective is determined with a decision theoretic approach. The estimators are weighted according to their influence on the fitness of a channel and channel ranking is established. The proposed channel ranking achieves a significant gain over heuristic channel ranking (HCR) and gives an accurate interference profile of the channels.",none
Towards developing a machine learning-metaheuristic-enhanced energy-sensitive routing framework for the internet of things,https://dl.acm.org/doi/10.1016/j.micpro.2022.104747,3,research-article,ACM,2023,"The heterogeneous nature, communication constraints, multi-hop data transmissions, and inherent challenges of wireless connections have caused routing and data transmission processes to play a vital role in the Internet of Things (IoT) infrastructures efficiency and stability. Energy efficiency and optimal load equilibrium between sensing devices are fundamental challenges due to the limitation of energy resources in IoT devices. Considering the cruciality of prolonging IoT networks and the NP-hard nature of energy optimization in heterogeneous and distributed IoT infrastructures, this research represents a hybrid energy-aware protocol for data routing in IoT. It is deployed based on Machine Learning (ML) and metaheuristic HTOA (Heat Transfer Optimizer). The proposed protocol adopts a four-phase approach for fuzzy clustering, predicting energy consumption based on Support Vector Regression (SVR) and time series techniques, selecting optimal cluster heads (CH) considering energy and centralization factors, and routing and data transmission from each sensor to and from CH to the sink using Ant Colony Optimization (ACO) algorithm. The simulation outputs revealed that our scheme performs more efficiently in energy consumption, end-to-end delay (EtED), load balancing, overhead, and network lifetime in all designed scenarios compared to other methods.",none
A Study on Various Technologies to Solve the Routing Problem in Internet of Vehicles (IoV),https://dl.acm.org/doi/10.1007/s11277-021-08220-w,3,review-article,ACM,2021,"Internet of Vehicles (IoV) can be pivotal factor towards realization of Intelligent Transportation Systems. IoV principle focus is to have time decisive safety applications, optimize traffic flow, infotainment and Vehicular network with the intention to improve road safety through deployment of application allowing drivers to anticipate danger on the road. One of the important challenges of IoV is timely, reliable, and consistent propagation of messages among vehicles which enable drivers to take appropriate decisions to have improved road safety. Many proposals has been put forward by researchers to identify the traffic jam and routing the vehicular nodes in urban and highway roads for consistent, safe and secured driving environment. Even though the protocols have several limitations including lack of scalability to larger networks, routing overheads, etc. To overcome these limitations bio-inspired, big data, genetic algorithm, machine learning approaches have been proposed to identify and route packets among vehicular nodes in an optimized manner. The paper contains the survey of already proposed method and new approach to identify and route the vehicular node for the IoV environment.",none
E2IA-HWSN: Energy Efficient Dual Intelligent Agents based Data Gathering and Emergency Event Delivery in Heterogeneous WSN Enabled IoT,https://dl.acm.org/doi/10.1007/s11277-021-08904-3,0,research-article,ACM,2022,"Heterogeneous sensors are equipped with a limited battery source that is concerned with network lifetime problems. However, this problem can be tackled with the effective design of WSN-IoT by clustering and sleep scheduling mechanisms. This paper addresses this issue by presenting novel ideas involved in the WSN operations such as grid construction, cluster head selection, sleep scheduling, and data gathering by intelligent Agents (iAgents). An energy-efficient dual iAgents based Heterogeneous WSN (E2IA-HWSN) is proposed. iAgents are used in this paper to automatically collect the sensed data from IoT sensors. In this E2IA-HWSN, a 3 × 3 grid is built and each cell is sub-divided into four in which cluster heads (CH) are selected in each sub-division, followed by ring partitioning for selecting a CH present at the center. Multi-Objective Harris Hawks optimization (MO-HHO) algorithm is used to select CH and supernode, here to minimize the energy consumption of CH, the supernode takes responsibility to assign sleep schedules to devices. The scheduling slots are assigned only after a sensor reaches below the energy threshold. For scheduling, the Bayes rule-based Markov model (BR-MM) is applied with the determination of residual energy and sensed packet counts. Generator de Bits Pseudo Aleatorios (GBPA) eliminates redundant data in CH and then inter-cluster routing is performed in case of emergency events. If not, then the CH waits for the arrival of iagents, the trajectory of iAgents is dynamically predicted with Deep Policy Gradient (DDPG). The implementation is carried out in NS3.26 and the results show betterment to the well-known methods.",none
Data Association Coverage Algorithm Based on Energy Balance and Controlled Parameters in Wireless Sensor Networks,https://dl.acm.org/doi/10.1007/s11277-021-08386-3,0,research-article,ACM,2021,"Based on a position-independent and computationally simple node scheduling algorithm, a scheduling algorithm based on energy balance is proposed. The analysis and simulation results showed that the algorithm can extend the lifespan of the entire network whereas ensuring energy balance. Data aggregation was a relatively time-consuming operation in sensor networks, especially in high-density networks. Therefore, minimizing the problem of data aggregation delay had become a hot topic of research. The algorithm adopted a clustering idea of low power in the cluster and high power between clusters, combined with channel allocation to reduce data aggregation delay, and data aggregation between clusters can be performed without collisions. The number of channels used in different network topologies tends to be constant.",none
On the interest of artificial intelligence approaches in solving the IoT coverage problem,https://dl.acm.org/doi/10.1016/j.adhoc.2023.103321,0,article,ACM,2024,"This survey deals with the 3D indoor deployment in IoT collection networks to identify the right locations of the IoT connected objects and, subsequently, to manage the coverage holes while guaranteeing other objectives such as localization and connectivity of IoT devices. These coverage holes result generally from the initial random distribution of the objects. Unlike the existing studies, the present survey does not only focus on the use cases and applications of the different deployment issues but, it also analyzes the problem of deployment by showing its different models and hypotheses presented in the literature and highlighting the used evaluation and performance criteria. The aim of the study is to highlight the relevance of artificial intelligence techniques; especially meta-heuristics, evolutionary optimization, machine learning and reinforcement learning; in finding coverage solutions, better than other methods. Through experimental validation, the performances of the various deployment and redeployment approaches in a 3D indoor context are compared. These approaches involve computational geometry, virtual force, clustering, mathematical modeling, and evolutionary optimization-based approaches. Afterwards, they are investigated and categorized according to their specifications into different summary tables. Statistical and complexity tests are performed to evaluate the complexity of these approaches. In addition, current 3D deployment trends are presented, and some outstanding deployment issues are discussed. Based on the experimental and simulation findings, the behaviors of evolutionary optimization algorithms are compared to those of the other deployment techniques. The obtained findings demonstrate that using artificial intelligence, specifically many-objective optimization algorithms for 3D deployment of IoT networks is more beneficial as it allows enhancing the quality of deployment compared to the other deployment approaches.Graphical abstractDisplay OmittedThis survey introduces the problem of deployment of connected devices in IoT collection networks. It illustrates the main types of deployment, investigates its issues, and discusses its resolution methods. The study also highlights the use of AI methodologies as emergent paradigms for resolving the IoT deployment problem.",none
Processing continuous top-k data collection queries in lifetime-constrained wireless sensor networks,https://dl.acm.org/doi/10.1145/1968613.1968631,2,research-article,ACM,2011,"We study the processing of continuous top-k data collection (CTKDC) queries in lifetime-constrained wireless sensor networks. A query of this type continuously collects a list of k highest sensor readings into the base station in every epoch and reports to the user. So far, algorithms proposed to process these queries conventionally assume that k is a fixed number and then try to reduce the energy consumption of the sensor nodes or to maximize the lifetime of the network. However, in many practical monitoring applications, the most important user requirement is that the network can collect sensor data effectively for at least a designated amount of time while the value of k can be changed flexibly and only needs to be as high as possible. Therefore, in this paper, we propose an adaptive algorithm to process CTKDC queries in lifetime-constrained wireless sensor networks. Our algorithm works proactively at the sensor nodes and guides each sensor node to compute adaptively the amount of sensor data that it should send to the base station in each sampling interval. By controlling carefully the amounts of sensor data sent, and thus the cost of message transmissions, all sensor nodes together both make sure that the network will run until when the lifetime constraint is satisfied, and maximize the amount of top-k data reported to the user. Through experimental results, we show that the proposed algorithm can effectively ensure the network lifetime requirements when processing CTKDC queries. Moreover, the average amount of top-k data collected by this algorithm in a sampling interval is very close to the one obtained by the offline optimal algorithm in which all sensor readings are assumed to be known a priori.",none
Antilizer: Run Time Self-Healing Security for Wireless Sensor Networks,https://dl.acm.org/doi/10.1145/3286978.3287029,3,research-article,ACM,2018,"Wireless Sensor Network (WSN) applications range from domestic Internet of Things systems like temperature monitoring of homes to the monitoring and control of large-scale critical infrastructures. The greatest risk with the use of WSNs in critical infrastructure is their vulnerability to malicious network level attacks. Their radio communication network can be disrupted, causing them to lose or delay data which will compromise system functionality. This paper presents Antilizer, a lightweight, fully-distributed solution to enable WSNs to detect and recover from common network level attack scenarios. In Antilizer each sensor node builds a self-referenced trust model of its neighbourhood using network overhearing. The node uses the trust model to autonomously adapt its communication decisions. In the case of a network attack, a node can make neighbour collaboration routing decisions to avoid affected regions of the network. Mobile agents further bound the damage caused by attacks. These agents enable a simple notification scheme which propagates collaborative decisions from the nodes to the base station. A filtering mechanism at the base station further validates the authenticity of the information shared by mobile agents. We evaluate Antilizer in simulation against several routing attacks. Our results show that Antilizer reduces data loss down to 1% (4% on average), with operational overheads of less than 1% and provides fast network-wide convergence.",none
Delay/Disruption-Tolerant Networking-based the Integrated Deep-Space Relay Network: State-of-the-Art,https://dl.acm.org/doi/10.1016/j.adhoc.2023.103307,1,article,ACM,2024,"Communication with deep-space elements poses significant challenges due to vast distances, orbital motions, and harsh environmental conditions that restrict point-to-point or end-to-end communication. Disruption/Delay-Tolerant Networking (DTNs) is a special kind of computer network architecture, that overcomes the shortcomings of the TCP/IP suite in meeting deep-space networking requirements with intermittent end-to-end connectivity. In DTN, data transmission follows a store-carry-forward approach, where bundles (data) are transferred as custody between relay nodes. This necessitates more complex routing strategies involving additional route computations and network resource consumption but provides greater flexibility for unstable connectivity. This study is an updated literature review in the context of DTN-based deep-space communication. It covers the recent studies that address the architecture of current and future deep-space communication systems, the environmental challenges of deep-space communication, various implementations and demonstrations of DTN's architecture, and the validation of its related routing strategies over the Deep Space Relay network. Additionally, this review explores the integration of machine learning techniques into DTN routing strategies, along with ongoing research directions and open issues in DTN-based DSN. Examining the state-of-the-art literature reveals that developing an intelligent unified n-copy-based forwarding routing scheme holds promise for effectively integrating into deep space communications and achieving optimal networking among the diverse segments of the future unified Interplanetary Internet.",none
