title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
A fuzzy based Q – learning approach to prevent sinkhole attacks in MANET (FQ – SPM),https://dl.acm.org/doi/10.3233/JIFS-232003,0,research-article,ACM,2024,"Mobile Ad-Hoc Networks (MANET) are considered one of the significant and growing areas in today’s scenario of technological advancement. It is an infrastructure-less and dynamic ad-hoc network that requires a connection between nodes to deliver packets and data. However, its design adopts a connection-less approach, at the helm of which no monitoring node exists. Hence, the threat of maintaining the network’s security remains an uphill task. Many attacks have been attempted to breach the protection of the MANET. This paper discusses one of the most potent attacks in a MANET infrastructure, the Sinkhole Attack. We try to minimize the possibility of a sinkhole attack using a Fuzzy Q-learning-based approach, a reinforcement learning technique. The results are encouraging, suggesting that sinkhole attacks can be minimized to a great extent after the adaption of the proposed approach.",none
Simultaneous optimization of cluster head selection and inter-cluster routing in wireless sensor networks using a 2-level genetic algorithm,https://dl.acm.org/doi/10.1016/j.asoc.2022.109444,1,research-article,ACM,2022,"In cluster-based sensor networks, at each cluster, sensor nodes send the collected data to a cluster head which aggregates and forwards them to a sink node. Data transmission from a cluster head to the sink node can be done in a multi-hop fashion through other cluster heads. Hence, two problems need to be addressed in this regard: Selection of cluster heads, and optimal multi-hop routing. In previous studies, these two problems have been solved separately in two independent phases. This paper proposes a novel approach to solve them simultaneously in order to increase the network lifetime. In the proposed scheme, the cluster head’s role in transmitting the inter-cluster traffic is considered during the cluster head selection process. In other words, cluster heads are selected in a way which reduces the energy consumption for transmitting data from a cluster head to the sink node. To achieve this goal, the genetic algorithm is used in two levels. The first-level genetic algorithm selects the cluster heads while the second-level one considers multi-hop routing among them. Simulation of the proposed method and comparison of its results with three previously proposed schemes which solve the problems separately indicate the superiority of the proposed optimization scheme in improving the lifetime of the network.",none
Swarm intelligence based centralized clustering: a novel solution,https://dl.acm.org/doi/10.1007/s10845-020-01542-9,3,research-article,ACM,2020,"Recent evolutions of MEMS technology, digital electronics, and wireless communication technologies have made smart environments possible; especially through the apparition or incorporation of sensors. Despite being small-sized, the sensors have paved the way for data collection in the environments where they are applied; including luminosity, gas presence, water content, humidity, pressure, and temperature. This research aims to pragmatically optimize Wireless Sensor Network Localization and Network Coverage issues using nature-inspired algorithms. The specific objective is to establish an optimal nature-inspired algorithm and comparing it with other algorithms regarding the capacity to achieve manufacturing optimization in large WSNs, especially in relation to the parameters of high scalability, data delivery rate, and low-energy consumption. Also, the study seeks to determine the extent to which swarm intelligence (SI)-based centralized clustering solutions (optimal nature-inspired algorithms), compared to other approaches, might optimize the WSN features of localization and network coverage. To determine the solutions’ performance, the study involved three scenarios. In scenario 1, the network operational time and the stability of SI-based algorithms were investigated for large WSNs that had the minimum heterogeneity. Imperative to note is that the WSNs on focus had different numbers of nodes, which included 500, 300, and 100. In scenario 2, the motivation was to investigate the SI-based WSN protocols in relation to the parameters of packet delivery, energy conception, and network lifetime for large WSNs. In scenario 3, the performance of SI-based solutions over large WSNs was compared to that which had been reported previously for other algorithms; with the target parameters of comparison being attributes such as packet delivery, energy conception, and network lifetime. From the findings, this study established that SI-based centralized clustering solutions are not only more recent but also exhibit superior performance compared to other algorithms; with the parameters of the amount of data delivered to the BS, energy consumption and scalability on the focus.",none
Energy-efficient cooperative routing scheme with recurrent neural network based decision making system for wireless multimedia sensor networks,https://dl.acm.org/doi/10.1007/s11042-022-12938-5,1,research-article,ACM,2022,"“Wireless multimedia sensor networks (WMSNs)” are deployed in wider range of applications including video surveillance and area monitoring. However, due to the error-prone unreliable medium and application-based quality of service (QoS) requirements, routing in WMSNs becomes a serious issue. Thereby, this work intends to find the maximum energy cooperative route in WMSNs. Accordingly, Recurrent Neural Network (RNN) oriented decision making system is introduced for selecting the appropriate cooperative nodes with the knowledge of: (i) Tri-level energy utilization of nodes (ii) Reliability (iii) Delay to encounter the multimedia services in the network for transmitting the multimedia information. To make the precise decision on this, this paper intends to enhance the system model of RNN via optimizing the weights. For this optimization, a new Sea lion Adapted Grey Wolf Optimization (SA-GWA) is introduced, which is the hybridization of both Sea lion Optimization (SLnO) and Grey Wolf Optimizer (GWO). Finally, the superiority of the proposed model is validated over existing models in terms of reliability, residual energy and delay analysis.",none
Survey on computation offloading in UAV-Enabled mobile edge computing,https://dl.acm.org/doi/10.1016/j.jnca.2022.103341,18,review-article,ACM,2022,"With the increasing growth of internet-of-things (IoT) devices, effective computation performance has become a critical issue. Many services provided by IoT devices (e.g., augmented reality, location-tracking, traffic systems, and autonomous driving) require intensive real-time data processing, which demands powerful computational resources. Mobile edge computing (MEC) has been introduced to effectively handle this problem reliably over the internet. The inclusion of a MEC server allows computationally intensive tasks to be offloaded from IoT devices. However, communication overhead and delays are major drawbacks. With the advantages of high mobility and low cost, unmanned aerial vehicles (UAVs) can mitigate this issue by acting as MEC servers. The offloading decisions for such scenarios involve service latency, energy/power consumption, and execution delays. For this reason, this study reviews UAV-enabled MEC solutions in which offloading was the focus of research. We compare the algorithms qualitatively to assess features and performance. Finally, we discuss open issues and research challenges in terms of design and implementation.",none
A Feasibility Study on Energy Harvesting from Soil Temperature Differences,https://dl.acm.org/doi/10.1145/3277883.3277886,13,research-article,ACM,2018,"With regard to the growing number of wireless sensor network (WSN) and IoT long-term applications, energy harvesting becomes more and more popular i.a. due to the economical advantages compared to classical energy sources. Outdoor deployments for e.g. smart farming applications usually rely on solar-powered harvesters but this is not sufficient in any case. During previous outdoor deployments we observed, that soiling or shadowing by plants makes solar cells infeasible for ground-level sensors.We also observed that thermoelectric generators (TEGs) might be an alternative when utilizing the temperature gradient between the ground and the soil. Hence, this paper presents a longterm measurement as well as a feasibility study whether a WSN could be supplied by this approach. We collected and analysed data of more than a year and show the total amount as well as the characteristics of harvestable energy.Finally a load model of a typical WSN application is used to evaluate its performance and, therefore, to prove that energy harvesting from soil temperature differences is a realistic solution to power nodes and networks.",none
Software defined wireless sensor networks application opportunities for efficient network management,https://dl.acm.org/doi/10.1016/j.compeleceng.2017.02.026,34,research-article,ACM,2018,"Wireless Sensor Networks (WSNs) are commonly used information technologies of modern networking and computing platforms. Today's network computing applications are faced with a high demand of powerful network functionalities. Functional network reach is central to customer satisfaction such as in mobile networks and cloud computing environments. However, efficient management of WSNs remains a challenge, due to problems supplemental to them. Recent technology shift proposes Software Defined Networking (SDN) for improving computing networks. This review paper highlights application challenges faced by WSNs for monitored environments and those faced by the proposed approaches, as well as opportunities that can be realized on applications of WSNs using SDN. We also highlight Implementation considerations by focusing on critical aspects that should not be disregarded when attempting to improve network functionalities. We then propose a strategy for Software Defined Wireless Sensor Network (SDWSN) as an effort for application improvement in monitored environments. The following figure is the graphical abstract of the review paper.Display Omitted",none
Throughput and Lifetime Enhancement of WSNs Using Transmission Power Control and Q-learning,https://dl.acm.org/doi/10.1007/s11277-023-10622-x,0,research-article,ACM,2023,"In this paper, a Q-learning algorithm is proposed to improve the performance of the routing in the Wireless Sensor Networks (WSNs). We have also combined transmission power control (TPC) method with Q-learning to further improve the performance. In the proposed method, each sensor node is treated as an agent which uses Q-learning for routing decisions in distributed manner and employs TPC for transmission of data packets. In the network, agents with higher residual energy and smaller hop distance to sink are given priority to forward packets to the next hop. A convex energy function is used to calculate the effective distance, which is then used for deciding the power level to be used in sending of a packet. We have also computed and presented the time and space complexity of the proposed QL-TPC protocol. This protocol has been simulated using NS3. The results have been obtained as an average of ten simulation runs. The simulation results show improvement in network performance in term of throughput, end-to-end delay and network lifetime for different network size, packet size and propagation models. The performance of the proposed model is compared with the other existing protocols QLRP, Q-Routing, RBLR and AODV. It is observed that the proposed QL-TPC protocol outperforms all other protocols. Further, the scalability of the protocol is also investigated and observed that our proposed protocol is scalable.",none
An Efficient and Secure Routing Protocol for Wireless Sensor Networks Using Multicasting,https://dl.acm.org/doi/10.1109/GreenCom-CPSCom.2010.92,1,Article,ACM,2010,"Recent technological advancements in the field of nanotechnology have increased the computation power of the wireless nodes while adhering to the energy constraints. This has made the use of the Wireless Sensor Networks (WSNs), more widespread, used in applications such as area monitoring, industrial monitoring, vehicle detection or military monitoring. Sensor nodes have made it possible to collect data even in hostile environments, but because of the severe security and energy constraints faced by sensor networks, their deployment on a large scale is still a tricky job. A secure energy efficient routing algorithm is thus the need of the hour. SPIN, Sensor Protocol for Information via Negotiation, is one of the widely used energy efficient routing protocol in WSNs that completely ignores the security aspect. This paper involves proposing an alternate routing protocol, MS-SPIN, which incorporates the best features of SPIN while also addressing the security issue. The implementation of MS-SPIN in NS2 has shown that, for a larger number of nodes, its energy performance characteristics are comparable to those of SPIN while providing security features.",none
Resource allocation in V2X communication: State-of-the-art and research challenges,https://dl.acm.org/doi/10.1016/j.phycom.2024.102351,0,review-article,ACM,2024,"This paper explores the multifaceted domain of resource allocation (RA) in vehicle-to-everything (V2X) communication, emphasizing its pivotal role in advancing intelligent transportation systems (ITS) and beyond. While V2X communication stands as a cornerstone for ITS, enabling enhanced safety, efficiency, and automation in vehicular environments, it necessitates sophisticated RA strategies to address the dynamic and diverse demands of modern networks. As vehicle numbers grow, there is a rising need for more spectral resources to ensure efficient and dependable services. In areas with high vehicle concentrations, the demand for these resources intensifies to maintain swift, stable connectivity. Due to limited power, channel, and spectrum resources, their allocation is a critical challenge in V2X network. Efficient allocation of these resources is vital to prevent interference and ensure smooth communication. This study categorizes RA methods into graph-based, game theory-based, genetic algorithm-based, heuristic-based, optimization technique-based, machine learning-based, deep learning-based, and reinforcement learning-based approaches, each with its unique advantages and applicability in V2X contexts. We further delineate the evaluation metrics critical for assessing these methods, including throughput, latency, reliability, and energy efficiency, to provide a comprehensive context for comparison. Beyond ITS, the paper explores the broader implications of efficient RA in facilitating emergent V2X applications, such as emergency service provisioning, vehicle platooning, and speed harmonization. However, achieving optimal RA in V2X networks is fraught with challenges, including mobility and interference management, scalability, dynamic network topology, and the integration of heterogeneous technologies. The discussion extends to potential future directions, highlighting the importance of cross-layer design, integration of next-generation wireless technologies, and the adoption of artificial intelligence for adaptive and anticipatory resource management. By expanding the discourse beyond ITS, this paper aims to offer readers a holistic understanding of the current state, challenges, and forward-looking insights into RA for V2X communication.",none
