title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
"A survey on node localization technologies in UWSNs: Potential solutions, recent advancements, and future directions",https://onlinelibrary.wiley.com/doi/10.1002/dac.5915,none,RESEARCH ARTICLE,Wiley,2024,"Location-based underwater communication applications such as strategic surveillance, disaster prevention, marine research, and mine detection have given the field of underwater wireless sensor networks (UWSN) a head start. Node localization is a prerequisite for accurate data collection, target monitoring, and network management in UWSNs. However, the unique characteristics of the underwater environment, such as signal attenuation, multipath propagation, and variable acoustic properties, pose a major challenge to effective node localization. Accurate sensor node location data is essential for successful underwater data collection, but difficult to achieve as the GPS system cannot be used in an underwater environment. In this paper, existing node localization techniques such as ALS, SLUM, MASL, SLMP, UDB, USP, etc., and recent advances such as the fusion of range-based and range-free techniques, the fusion of RSSI and AoA to improve localization accuracy by using directional information in addition to signal strength, and the use of optimization techniques such as PSO, COA, and WOA algorithms to improve the accuracy of the applied node localization algorithm, e.g., TP-TSFLA, and challenges related to UWSN are discussed. Also, different localization algorithms that affect the accuracy of UWSN localization techniques have been evaluated and compared with NS2 in terms of localization error, localization coverage, energy consumption, and average communication cost metrics. In addition, this paper also provides an up-to-date investigation of localization techniques. Finally, the tools available for simulation are presented, followed by open research questions that need to be addressed in the localization of nodes.",none
"Joint node selection, flow routing, and cell coverage optimisation for network sum-rate maximisation in wireless sensor networks",https://onlinelibrary.wiley.com/doi/10.1049/iet-wss.2019.0072,1,Research Article,Wiley,2019,"In this study, the problems of joint node selection, flow routing, and cell coverage optimisation in energy-constrained wireless sensor networks (WSNs) are considered. Due to the energy constraints on network nodes, maximising network sum-rate under target network lifetime, flow routing, cell coverage, and minimum rate constraints is of paramount importance in WSNs. To this end, a mixed-integer non-linear programming problem is formulated, where the aim is to optimally select which network nodes to act as sensors or relays while ensuring connectivity to the fusion centre optimised network flows, and full network coverage. The formulated problem happens to be NP-hard (i.e. computationally prohibitive). In turn, a solution procedure based on the branch and bound with the reformulation-linearisation technique (BB-RLT) is devised to provide a  -optimal solution to the formulated problem. Simulation results are presented to validate the efficacy of the devised BB-RLT solution procedure. This work provides significant theoretical results on network sum-rate maximisation for WSNs under a variety of practical constraints.",none
Online Self-Organizing Network Control with Time Averaged Weighted Throughput Objective,https://onlinelibrary.wiley.com/doi/10.1155/2018/4184805,none,Research Article,Wiley,2018,"We study an online multisource multisink queueing network control problem characterized with self-organizing network structure and self-organizing job routing. We decompose the self-organizing queueing network control problem into a series of interrelated Markov Decision Processes and construct a control decision model for them based on the coupled reinforcement learning (RL) architecture. To maximize the mean time averaged weighted throughput of the jobs through the network, we propose a reinforcement learning algorithm with time averaged reward to deal with the control decision model and obtain a control policy integrating the jobs routing selection strategy and the jobs sequencing strategy. Computational experiments verify the learning ability and the effectiveness of the proposed reinforcement learning algorithm applied in the investigated self-organizing network control problem.",none
Fuzzy logic vector–based forwarding routing protocol for underwater acoustic sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/ett.3252,34,RESEARCH ARTICLE,Wiley,2018,"The sensor nodes working in the underwater environment are generally powered by batteries, which are undesirable or infeasible to replace and recharge. Thus, limited energy is one of the major constraints in underwater acoustic sensor networks. It is of great significance to design an energy-efficient routing algorithm to prolong network lifetime. In this paper, we propose a fuzzy logic vector–based forwarding routing protocol wherein we consider both the position information and energy information of sensor nodes in the calculation of desirableness. In addition, parameters such as valid distance to forwarder nodes, projection, and the battery level of nodes are also considered in fuzzy logic system. The fuzzy logic–based energy-efficient routing algorithm can achieve multiparameter and fuzzy routing decision. The performance analyses show that the routing protocol we proposed has better performance in energy consumption and average end-to-end delay compared with the similar algorithms; meanwhile, reliability can be guaranteed.",none
A posterior transition probability-based model for spectrum sensing in cognitive radio networks for maximized network lifetime and performance enhancement,https://onlinelibrary.wiley.com/doi/10.1002/dac.4758,5,RESEARCH ARTICLE,Wiley,2021,"Demand of cognitive radio technology and wireless sensor network is increasing in various applications. Currently, the combined cognitive wireless sensor networks have gained attraction by research community due to their extensive applications and advantages. The wireless sensor networks operate in ISM bands where managing the available spectrum is considered as a crucial task. Moreover, the sensor networks are deployed in harsh environment and equipped with limited power supply; hence, replacement of power source is not possible. Hence, efficient spectrum sensing and lifetime management are the challenging task in Cognitive Radio Sensor Networks (CRSNs). In this work, we present a combined approach to enhance the network enactment, i.e., network lifetime, energy depletion, and packet delivery with a novel spectrum sensing approach. In order to handle the issue of energy utilization, we introduce inter- and intra-cluster communication model along with a clustering algorithm. Further, we present a posterior transition probability-based model for spectrum sensing. We present an experimental study where we measure the network enactment in context of alive node, dead node, enduring energy, and packet to the base station. The experimental study shows that average spectrum sensing performance is obtained as 0.9030, 0.9188, 0.9213, 0.9355, and 0.9628 by using DE, FMODE, NSGA, ODE, and proposed approach, respectively. Experimental analysis shows that proposed approach archives better performance when compared with advanced methods.",none
An any-sink energy-efficient routing protocol in multi-hop wireless sensor networks for planetary exploration,https://onlinelibrary.wiley.com/doi/10.1002/dac.3020,4,Special Issue - Energy Efficient Networking,Wiley,2015,"Wireless sensor networks (WSNs) are made of spatially distributed autonomous sensors, which cooperate to monitor physical or environmental parameters and to deliver such data to one or more data sinks. A promising field of application of WSNs is planetary exploration, characterized by a continuous monitoring of the surface to have clear notion of planet conditions and prepare for future manned missions. The potentially large size of the region to be monitored and the line-of-sight limitations (as, for instance, on the Moon, which is the case study discussed in the paper) hamper the possibility of having 1-hop sensor-sink communications. Therefore, to allow sensed data to reach the sink(s), the sensors must be able to create and maintain a multi-hop ad hoc network. This paper proposes an ad hoc routing algorithm applicable to WSNs for planetary exploration, aiming at (i) assuring any-cast communications with multiple data sinks, (ii) minimizing the control overhead for routing maintenance, (iii) being light in terms of memory/computational requirements, to be installed into low-power and low-memory/processing devices, (iv) being rapid to reconfigure in the presence of node failures and (v) optimizing the choice of the paths, to achieve energy balancing and saving. Extensive simulations show the efficiency of the proposed approach. Copyright © 2015 John Wiley & Sons, Ltd.",none
Collaborative duty cycling strategies in energy harvesting sensor networks,https://onlinelibrary.wiley.com/doi/10.1111/mice.12522,11,ORIGINAL ARTICLE,Wiley,2019,"Energy harvesting wireless sensor networks are a promising solution for low cost, long lasting civil monitoring applications. But management of energy consumption is a critical concern to ensure these systems provide maximal utility. Many common civil applications of these networks are fundamentally concerned with detecting and analyzing infrequently occurring events. To conserve energy in these situations, a subset of nodes in the network can assume active duty, listening for events of interest, while the remaining nodes enter low power sleep mode to conserve battery. However, judicious planning of the sequence of active node assignments is needed to ensure that as many nodes as possible can be reached upon the detection of an event, and that the system maintains capability in times of low energy harvesting capabilities. In this article, we propose a novel reinforcement learning (RL) agent, which acts as a centralized power manager for this system. We develop a comprehensive simulation environment to emulate the behavior of an energy harvesting sensor network, with consideration of spatially varying energy harvesting capabilities, and wireless connectivity. We then train the proposed RL agent to learn optimal node selection strategies through interaction with the simulation environment. The behavior and performance of these strategies are tested on real unseen solar energy data, to demonstrate the efficacy of the method. The deep RL agent is shown to outperform baseline approaches on both seen and unseen data.",none
Secured Routing Protocol for Improving the Energy Efficiency in WSN Applications,https://onlinelibrary.wiley.com/doi/10.1049/2024/6675822,none,Research Article,Wiley,2024,"A staggering number of applications rely on the network architecture to carry out their tasks, which has led to a fast growth in wireless sensor networks (WSN). The possibility of harmful activity and data theft is growing as a result of the growth in devices and data. Thus, the network’s regular users have an impact on legitimate data delivery, which lowers customer happiness and worsens network standards. The data have been saved using a variety of security procedures that have been developed in past research studies. However, harmful activity continues to engage in its illegal operations despite their efforts to safeguard data transmission in the network. As a result, a number of recent research projects have concentrated on predicting innovative techniques and processes to offer security in WSN. In comparison to existing methods, this work attempted to offer an effective tighter security for WSN and suggested an ML-Based Secured Routing Protocol (MLSRP) for WSN with improved energy efficiency and overall performance. Energy efficiency is the main requirement of WSNs, hence a clustered network is proposed where the data are routed through the cluster head nodes. In this paper, a multicriteria based decision-making (MCDM) model is used by the MLSRP to perform data routing, clustering, and cluster head election while also analyzing a number of network characteristics that might affect the quality of a node, route, and data. In NS2 software, the suggested framework is put into practice and simulated. The results are then validated to gauge performance. The observed quantitative results reveal that the proposed MLSRP method attains an improved network lifetime by 5% and network throughput of 6%. It reduces energy consumption by 40%, curtails overhead to 37%, and minimizes end-to-end delay by 30% than the other conventional methods. The suggested framework performs better than others when its total performance is compared to that of older methods.",none
"Underwater acoustic sensor networks: Taxonomy on applications, architectures, localization methods, deployment techniques, routing techniques, and threats: A systematic review",https://onlinelibrary.wiley.com/doi/10.1002/cpe.7815,none,RESEARCH ARTICLE,Wiley,2023,"Wireless information routing beneath the ocean, or usually underwater, has supplied the most excellent technical methods of oceanic observations. Traditionally, ocean bottoms have been monitored by placing oceanographic sensors that collect data at specific and defined ocean zones. When the duties are performed, the oceanographic instruments are recovered. Because there is no collaborative exchange of collected data between the collecting point and the monitoring end, data cannot be observed remotely. Underwater sensor networks can be wirelessly connected with sensors and monitors without extensive cable. Underwater wireless sensor networks are what they are called (UWSNs). This article investigates the various aspects of UWSNs, such as their significance, applications, network design, demands, routing, deployments and challenges.",none
Energy optimized artificial hummingbird algorithm for routing in IoT-based software-defined WSN,https://onlinelibrary.wiley.com/doi/10.1002/dac.5748,none,RESEARCH ARTICLE,Wiley,2024,"The Internet of Things (IoT) has become widely used in applications such as smart homes, industrial automation, and transportation due to its affordable hardware and fast internet connectivity. However, the increase in IoT-enabled gadgets, particularly those running on batteries or connected to other sources, is putting strain on the world's energy requirements. Therefore, this study focuses on a green routing solution for battery-powered IoT-enabled Software-defined Wireless Sensor Networks (IoT-SDWSN). Finding green solutions for IoT-based networks to address this energy challenge has become crucial. This study focuses on developing a green routing solution for battery-powered IoT-SDWSN. Energy efficiency in IoT-SDWSN is attained by the process of clustering nodes. The network is partitioned into small clusters, and a Control Node (CN) is set up by a Control Server (CS) to transmit the data packets sent by sensor nodes. Choosing a CN in these networks is a critical concern due to the substantial energy consumption involved in delivering data to the CS. This research focuses on the problem of energy-efficient cluster routing in IoT-based SD-WSN. It introduces the Energy-optimized Artificial Hummingbird Algorithm (EOAHA) as a green routing technique. EOAHA aims to extend the lifespan of IoT-based SD-WSNs by intelligently selecting (based on a new fitness function) CNs to distribute the network load and increase its overall longevity. To evaluate the performance of EOAHA, a comparative analysis is conducted against other state-of-the-art algorithms. The results demonstrate that EOAHA outperforms these algorithms by a minimum of 13.5% in terms of network longevity.",none
Energy aware optimal routing model for wireless multimedia sensor networks using modified Voronoi assisted prioritized double deep Q-learning,https://onlinelibrary.wiley.com/doi/10.1002/cpe.7945,none,RESEARCH ARTICLE,Wiley,2023,"The energy hole problem is critical in Wireless Multimedia Sensor Network (WMSN), wherein the nodes closer to the sink node will expire sooner than the outer sub-regions. Because they transmit their packet and forward the outer sub-regions packet to the sink. Hence, a hole arises near the sink node after a very short time. Thus, an energy-aware optimal routing model is introduced in this research using Modified Voronoi-assisted prioritized double deep Q-learning (PDDQL). Initially, the sensor nodes are deployed using the Voronoi cell structure that splits the entire region of interest into different Voronoi polygons. However, the Voronoi diagram will not always predict an efficient route because of the nodes at a Voronoi edge or vertex outside the transmission range. To tackle this issue, a new Voronoi diagram is proposed that depends on the maximum horizontal transmission range to remove the portion of Voronoi edges uncovered by the sensor node. After the deployment, a PDDQL algorithm is used to select the Relay Nodes based on their remaining energy. The proposed PDDQL determines an alternate route to transmit the packet if an energy hole problem has occurred in WMSN. The analysis of a proposed routing protocol based on the assessment measures like packet delivery ratio, average residual energy, number of alive nodes, and average end-to-end delay accomplished the value of 198.33 (ms), 2.05 (J), 100, and 0.85, respectively.",none
Link-delay and spectrum-availability aware routing in cognitive sensor networks,https://onlinelibrary.wiley.com/doi/10.1049/iet-com.2019.0994,4,Research Article,Wiley,2020,"This study designs and presents routing protocols multi-channel, multi-hop cognitive radio sensor network (CRSN), which are based on spectrum sensing, spectrum-availability analysis and per-hop delay analysis. In order to cope with the spectrum dynamics in the CRSNs, a framework is proposed to estimate the remaining duration of spectrum availability which is based on the expected idle length of channels, sensing period and communication history on the channel. Such methodology allows cognitive users to mitigate communication interruptions caused by arrivals of primary users, thus to improve the transmission performance over each hop. In particular, in combination with the per-hop delay analysis, the routing paths from sources to the sink can be established such as they provide the shortest delay opportunistically or shorter delay but reliable communication along the selected paths. Extensive simulation results show that the proposed routing algorithms potentially improve the network performances in terms of throughput, delay and energy consumption.",none
A Systematic Review of Localization in WSN: Machine Learning and Optimization-Based approaches,https://onlinelibrary.wiley.com/doi/10.1002/dac.5397,2,RESEARCH ARTICLE,Wiley,2022,"In recent years, wireless sensor networks (WSNs) have been widely used in various applications. The localization problem has been identified as one of the biggest problems faced by WSNs. The traditional localization techniques may not be able to handle the issues during the scenario to estimate the location of sensor nodes due to anchor mobility, mobile WSNs, latency, energy harvesting, unfavorable environmental states, and many more issues. However, these issues open the door for the amalgamation of machine learning (ML) and optimization techniques with localization techniques. Motivated by the earlier discussion, we explored various ML and optimization techniques to estimate the location coordinates in a sensor network in this paper. Finally, a comparison of existing ML algorithms concerning optimization techniques has been presented, highlighting their improved outcomes. This research offers a detailed survey by exploring the various parameters for location estimation through tabular forms by incorporating ML and optimized localization techniques. A survey of surveys is also presented to identify the key limitations of existing surveys and to introduce the novelty in the comprehensive study done in this paper. A year-wise evaluation of ML Techniques with localization (2011–2022) is also discussed and presented over various performance parameters, including energy-efficiency, accuracy, error, and complexity. This discussion concluded that Hybrid Techniques are least explored for using optimized localization machine learning. Further, a summarized discussion of the various comparison tables paves the path for future research in the area of localization in WSN.",none
An enhanced MSU-TSCH scheduling algorithms for industrial wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/cpe.7938,none,RESEARCH ARTICLE,Wiley,2023,"The reliability and latency requirements of wireless sensor network-based smart grid communications are met in large part by MAC protocols. Developed by IEEE, time slotted channel hopping (TSCH), a method that is effective, dependable, and predictable. However, the TSCH standard does not enable mobility and does not offer any solution for scheduling, especially in IEEE 802.15.4 TSCH, the most recent generation of extremely dependable and low-power MAC protocols. Recently, MSU-TSCH a time-frequency communication schedule was proposed to provide mobility to TSCH. Despite its distinctive qualities, MSU-TSCH has the drawback of computing the TSCH schedule at each node independently of its traffic load, which can significantly increase the communication delay. Due to this limitation, MSU-TSCH is not suitable for some delay-sensitive smart grid applications. In this article, we provide an improved MSU-TSCH-based TSCH protocol, called Mobility-TSCH, that dynamically adjusts time slot assignments based on traffic volume and latency requirement. Moreover, the protocol Mobility-TSCH adapts to topology changes and supports mobility. Additionally, it optimizes time slot allocation by prioritizing nodes closest to the sink. The performance and evaluation analysis of Mobility-TSCH compared to the original MSU-TSCH, reveal that the communication delay is greatly reduced, decreases the average end-to-end latency, the high packet delivery ratio (PDR), Increase the performance of both metrics, parent connectivity ratio (PCR) and convergence time (CT), while maintaining a minimal overhead signaling.",none
QoS-enabled resource allocation algorithm in internet of vehicles with mobile edge computing,https://onlinelibrary.wiley.com/doi/10.1049/iet-com.2019.0981,12,Research Article,Wiley,2020,"Along with the development of 5G technology in mobile sensing and wireless communication, the internet of vehicles (IoV) has drawn much attention from the research community. The traditional centralised cloud-based IoV network has become a bottleneck in providing computation-intensive, high-mobility and low-latency services. As a promising computing paradigm, mobile edge computing (MEC) addresses such challenges. In this study, the authors propose a hierarchical IoV system, combined with MEC. They then focus on the problem of quality of service (QoS)-enabled resource allocation for computing tasks in the system. However, the existing studies often fail to take into account different delay tolerances between different task types. In order to optimise the completion delay, they design an approach to classify tasks into different priorities according to their delay tolerances and then reorder tasks. After reordering, they use a reinforcement learning algorithm to allocate resources automatically and intelligently. Simulation results confirm that the proposed scheme is feasible and effective in the aspects of time efficiency and outage probability.",none
FQ-MEC: Fuzzy-Based Q-Learning Approach for Mobility-Aware Energy-Efficient Clustering in MANET,https://onlinelibrary.wiley.com/doi/10.1155/2021/8874632,2,Research Article,Wiley,2021,"Different schemes have been proposed for increasing network lifetime in mobile ad hoc networks (MANETs) where nodes move uncertainly in any direction. Mobility awareness and energy efficiency are two inescapable optimization problems in such networks. Clustering is an important technique to improve scalability and network lifetime, as it relies on grouping mobile nodes into logical subgroups, called clusters, to facilitate network management. One of the challenging issues in this domain is to design a real-time routing protocol that efficiently prolongs the network lifetime in MANET. In this paper, a novel fuzzy-based Q-learning approach for mobility-aware energy-efficient clustering (FQMEC) is proposed that relies on deciding the behavioral pattern of the nodes based on their stability and residual energy. Also, Chebyshev’s inequality principle is applied to get node connectivity for load balancing by taking history from the monitoring phase to increase the learning accuracy. Extensive simulations are performed using the NS-2 network simulator, and the proposed scheme is compared with reinforcement learning (RL). The obtained results show the effectiveness of the proposed protocol regarding network lifetime, packet delivery ratio, average end-to-end delay, and energy consumption.",none
